X_(Angstroms),Y_(Angstroms)
17.540408,9.111263
3.848791,9.805345
0.126848,27.941083
35.107635,43.159243
41.381765,4.971424
40.111485,31.532766
33.906175,23.459597
13.028486,1.594739
32.828188,33.595011
39.786571,4.582046
38.597049,25.817662
6.742037,33.089551
21.265001,14.624768
29.827346,34.087644
38.544207,40.080056
20.711988,13.604807
25.985247,19.117617
34.175792,2.062032
0.429518,14.760011
8.198644,13.740509
16.046817,7.802337
11.287565,18.967905
38.221217,18.244882
6.736386,20.750990
41.785552,22.584822
21.510230,30.277175
39.571308,6.252540
26.358616,7.742422
20.936761,34.752086
25.775457,28.708968
24.451047,36.631851
34.645493,31.203820
35.936386,3.084127
14.778284,34.906597
12.222288,1.691463
39.350080,31.744205
22.474518,20.135018
16.591413,13.878626
23.847989,33.302447
3.043659,37.130914
21.771136,6.334065
40.690355,33.005020
18.152283,17.604015
5.739106,24.244441
39.494295,19.271402
2.125708,42.834391
16.022268,40.776101
23.115021,11.897273
16.147328,23.066624
7.672063,27.832515
34.071622,25.321465
4.842935,14.249369
33.364185,40.027890
8.290165,19.399348
14.144914,5.382678
28.370046,35.696887
1.886517,5.421405
26.505823,17.993330
18.589630,41.147702
11.092362,5.171812
10.310483,14.121443
0.394623,18.860418
33.463044,7.084439
42.078853,34.795197
4.792716,42.180516
32.027067,18.304381
2.197773,32.252222
9.079451,1.934086
42.010658,29.950691
13.722106,2.222984
35.759870,39.015585
2.235057,9.933148
39.921279,38.300443
36.939761,29.115778
18.757399,20.049881
29.155262,9.377924
36.193894,43.683016
15.614544,16.659358
29.913781,19.446723
1.213288,10.991994
25.459285,33.742498
25.617670,30.984091
33.982236,5.005141
11.828166,27.031566
11.542124,24.554522
30.349182,9.201494
7.717722,3.039594
15.397957,25.569647
29.606557,20.688473
16.039297,19.851431
35.756724,9.285817
9.184463,31.853282
8.672555,2.763319
32.659809,26.251717
37.115265,8.685538
29.675621,37.552194
42.873302,20.041219
3.409291,10.882258
6.339692,5.132630
24.317735,20.138844
32.315726,41.239189
5.588056,22.378599
18.746057,38.173978
36.981546,34.704683
0.217781,34.572000
8.698900,6.534856
40.406270,15.300068
2.547445,34.875692
30.968341,8.125594
39.582981,34.613355
30.902581,20.460459
19.349992,32.414543
34.998403,25.272282
40.588173,25.470414
21.599961,25.135362
32.162768,36.938734
34.665763,40.080363
0.742327,28.406609
33.491300,2.940259
24.017554,24.562473
38.201993,5.266000
14.516657,14.649021
36.054387,19.199876
10.357598,22.376323
26.051784,40.324501
0.122650,24.182076
36.788662,7.339715
27.466492,10.243774
41.708858,2.546281
14.013867,18.217000
30.090144,14.734781
14.381968,31.980934
18.517286,27.895756
14.464814,27.113903
15.001275,3.859002
6.561066,30.563313
6.050094,0.661539
4.084288,16.038016
22.088723,16.482843
22.071206,36.185463
0.765351,8.960969
24.745541,38.116661
35.439741,30.377498
34.544674,27.104991
28.719983,25.568155
41.559436,11.384761
12.273965,7.910841
22.923074,34.506498
41.522064,21.276047
20.617220,28.618560
9.400675,35.320999
11.788261,16.368940
36.085525,32.152249
29.710260,26.701325
14.375390,9.238395
36.242177,4.195363
18.124135,43.712617
1.510642,21.805692
15.662862,29.102934
23.462994,37.108646
31.578585,6.514967
6.668259,40.335879
23.917548,27.563168
30.718576,11.895545
22.378925,23.282934
29.390526,40.331239
9.027829,41.304406
8.870062,25.216438
31.165806,42.725432
7.703158,14.916257
32.396308,2.025333
27.615169,20.446493
1.680347,16.552210
42.956942,9.755524
26.018213,13.084167
18.508742,30.208494
20.259870,21.950833
17.400697,7.478837
1.918088,7.180569
33.312557,13.251120
6.299123,12.218513
34.440699,24.176869
19.894132,4.727479
7.448234,42.912928
1.335942,25.988711
28.797239,29.071799
11.408895,41.018026
33.104214,9.723241
27.982661,32.012283
39.741979,12.731875
18.292239,12.118405
31.798425,28.201242
30.023405,22.950605
27.072836,15.497599
15.041719,37.689527
21.412184,43.554614
0.922119,2.838747
11.338367,12.018328
24.914564,11.072809
17.109305,39.094689
17.919881,9.490736
4.196642,9.394249
43.842243,27.561610
34.728162,42.811392
41.856107,5.761993
40.427713,31.216538
33.684816,23.206615
12.807127,1.405002
32.606829,33.721502
40.229290,4.423932
38.154330,26.070644
6.615546,33.247665
21.707720,14.529900
30.048705,33.771416
38.227979,40.333038
20.206024,13.225334
25.890379,19.528713
34.428774,1.524445
0.113290,14.443783
8.578117,13.266167
15.730589,8.023696
11.319188,19.284133
38.157971,17.897031
6.799632,20.339894
41.690684,23.185655
21.952949,30.466912
39.824290,6.726882
26.200502,7.647554
20.557288,34.467481
26.218176,28.424363
25.020257,36.315623
34.266020,31.614916
35.778272,2.704654
14.746661,34.969843
11.937683,2.292296
39.002229,32.155301
21.905308,20.008527
16.844395,14.068363
23.816366,32.859728
3.486378,37.415519
22.245478,6.523802
41.196319,33.005020
18.278774,17.224542
5.233142,24.655537
39.747277,19.650875
1.967594,42.834391
15.674417,40.712855
22.893662,12.371615
16.210574,22.845265
7.735309,27.674401
33.692149,25.384711
4.937803,13.964764
33.174448,39.585171
8.606393,18.830138
13.702195,5.698906
28.085441,35.507150
2.487350,5.010309
26.790428,17.550611
18.684498,41.369061
10.934248,5.298303
10.626710,14.437671
0.805719,18.480944
33.747649,7.432289
42.205344,35.174671
4.729471,42.085648
32.216804,18.083022
2.134528,31.935994
9.617038,1.586235
42.232018,29.476350
14.196448,2.570835
36.265835,38.667734
2.235057,9.585297
40.047770,38.237197
37.255989,28.704681
18.789022,19.702031
28.775789,9.630906
36.478499,43.872753
15.646167,16.532867
29.597553,18.940759
0.707324,11.434713
25.712267,33.932234
25.491179,30.667864
34.077104,5.194878
11.575184,27.284548
11.668615,24.617768
30.665410,9.644213
7.338249,3.419067
15.777430,25.379910
29.448443,21.194438
16.007674,20.104413
35.503742,9.696913
9.089595,31.821659
9.020405,3.300906
32.311959,26.726059
37.589607,9.096635
29.738867,37.994913
42.841679,19.756614
3.725519,11.103617
5.960219,5.385612
24.096376,20.486695
32.442217,41.460548
5.303451,22.410222
18.967416,37.573145
36.728564,34.989288
0.439141,34.319018
8.604031,6.661347
40.817367,15.521428
2.832050,35.097052
31.411059,8.030726
39.488112,34.961205
31.376923,20.333968
19.223501,32.256429
35.472745,25.746624
40.619796,25.818265
21.283733,25.388344
32.320882,36.685752
34.887122,40.459836
1.153423,28.817705
33.712660,3.003505
24.302159,24.815455
38.454975,5.076263
13.947447,14.174679
35.833027,19.357990
10.231107,22.344701
26.494503,40.640729
0.185896,23.802603
36.409189,7.023488
27.087019,10.560002
42.151576,2.230053
13.887376,18.501605
30.153390,14.987763
14.287100,31.949311
18.201059,27.579528
14.180209,27.398508
15.412371,4.238475
6.371329,30.531691
5.860358,1.104257
4.432138,16.512357
22.436573,16.735825
21.565241,36.153841
0.417501,8.613118
25.125014,38.559379
35.281627,30.061270
34.354937,27.516087
28.150773,25.157059
41.274831,11.827480
11.799624,7.910841
23.176057,34.696235
41.079346,21.307670
20.775334,28.492069
9.432298,35.479113
12.199357,16.495431
36.243638,32.405232
29.899997,26.827816
13.869425,9.523000
36.242177,4.638082
18.155758,0.092090
1.668756,21.710824
15.662862,29.450785
23.273258,37.424874
31.799944,6.261985
6.636636,39.893160
23.569697,27.594790
30.528840,12.243396
22.537039,22.935084
29.295658,40.868827
9.185943,41.114669
8.617079,25.026701
30.849578,43.294642
7.292062,15.264107
32.143326,1.614237
27.362187,20.825966
1.617102,16.235982
42.672337,10.040129
25.828477,13.368772
18.287383,30.018757
19.943642,22.203816
17.875038,6.878004
2.171071,6.864341
33.154443,13.314365
6.393991,11.839040
34.756927,24.050378
19.830887,4.727479
7.448234,42.944551
1.905152,25.862220
28.923730,29.451272
11.819991,40.828289
33.040968,10.102715
28.140775,32.043906
39.236014,13.206217
18.007634,11.770555
31.450574,28.454224
30.181519,23.361701
27.420687,15.307862
14.440887,37.563036
21.317316,43.681105
0.827251,2.743879
11.528104,11.923460
24.946187,10.946318
16.761454,38.968198
18.362600,9.364245
4.765852,9.014776
43.367901,27.150514
34.380311,42.716524
41.982598,6.109844
40.332844,31.026802
33.463456,22.858764
12.775504,1.088775
32.954679,34.132598
40.545518,4.012836
37.964593,25.944153
6.773660,33.563893
21.960702,14.403409
30.143574,33.803039
38.259602,40.491152
19.826550,13.320202
25.890379,19.402222
34.586888,1.176594
43.955176,14.159178
8.641363,12.855071
15.445984,7.675846
11.350811,19.537115
37.968235,17.580804
6.515027,20.118534
41.785552,23.565128
22.300799,30.625026
39.761045,6.979864
26.105634,7.489440
20.146192,34.404235
26.439535,28.076512
25.209994,36.157509
33.728432,31.773030
36.284237,2.420049
14.651793,34.716860
11.558210,2.671769
38.622756,32.598020
21.494212,19.787167
16.844395,14.131608
23.847989,32.638369
3.802606,37.731747
22.213855,6.555424
41.544170,32.941774
18.468511,17.034805
5.264764,25.193124
39.399427,19.556007
1.714612,42.644654
15.358190,41.092329
22.703925,12.150255
16.052460,22.813642
7.766931,27.895761
33.534035,25.321465
4.653198,13.869896
32.953089,39.205698
8.732884,18.640401
13.449213,5.920265
28.053818,35.602019
2.866823,4.472722
27.075033,17.329251
19.127217,41.242570
10.839380,5.456417
10.595088,14.690653
1.153570,18.544190
34.190368,7.748517
42.142098,35.490898
4.571357,42.180516
32.374918,17.545435
2.324264,31.841126
10.059757,1.396499
42.358509,29.128499
14.544298,2.444344
36.550440,38.319883
2.298303,9.395560
39.889656,38.268820
37.572217,28.641436
18.725776,19.543917
28.522807,8.998451
36.731481,43.556525
15.488053,16.596113
29.439439,18.466417
0.770570,11.782564
25.902004,33.679252
25.680915,30.383259
34.140350,5.384614
11.100842,27.505907
11.763484,24.586145
30.633787,10.118555
6.895530,3.608804
15.967167,25.506401
29.480066,21.320929
16.134165,20.041167
35.598610,10.044764
9.374200,31.884905
9.210142,3.490643
31.932485,26.726059
38.000703,9.286371
29.802112,38.184650
42.810056,19.724991
3.725519,11.514713
5.643991,5.796708
23.748525,20.802922
31.936253,41.365680
5.271828,22.568335
18.999039,37.636391
36.507204,35.242271
0.439141,34.066036
8.256181,6.756215
40.943858,15.647919
2.926918,35.191920
31.885401,8.188840
39.393244,35.340679
31.756396,20.207477
19.002141,32.161561
35.883841,26.157720
40.967647,26.229361
21.125620,25.325098
32.542241,36.590883
35.045236,40.301723
1.343160,28.880951
33.522923,3.129996
24.555141,24.815455
38.739580,5.297623
13.820956,13.795206
35.516800,19.547727
9.978125,22.313078
26.779108,40.956956
0.438878,23.739357
36.598926,7.149979
27.055396,10.939475
42.246445,1.755712
13.887376,18.817833
30.248258,15.240745
14.034117,31.980934
18.106190,27.358169
13.990473,27.303640
15.791844,4.807685
6.086724,30.436822
5.575753,1.199126
4.527007,16.733717
23.037406,17.146921
21.280636,36.311954
0.132896,8.075531
25.346373,38.938853
35.408118,30.029647
34.101955,27.927183
27.613186,24.840831
41.338077,12.270199
11.483396,8.005709
23.460662,34.822726
40.889609,21.465784
20.743711,28.112596
9.337430,35.700472
12.357471,16.621922
36.117147,32.468477
29.647014,26.606456
13.679689,9.744360
36.400291,4.701327
18.124135,0.471563
1.890115,21.299728
15.504748,29.640522
23.178389,37.741102
31.705076,5.914134
6.541768,39.798292
23.632943,27.626413
30.275857,12.496378
22.442171,23.061575
29.327281,40.995318
9.344056,40.988178
8.458965,24.836965
30.501728,43.452755
7.355307,15.327353
31.763853,1.550992
27.045959,21.237062
1.806839,15.951377
42.387732,9.976884
25.480626,13.368772
18.287383,29.860643
19.722283,22.330307
17.969907,6.593399
2.487298,6.674604
33.154443,13.314365
6.267500,11.522812
35.262892,23.670905
19.925755,4.474497
7.353366,43.102664
2.063265,25.862220
28.765616,29.609386
12.104596,40.954781
33.135837,10.482188
28.109152,32.202020
38.888164,13.490822
17.817897,11.707309
31.197592,28.896943
30.529370,23.677929
27.642046,14.960012
14.029791,37.784396
21.538675,43.459746
0.827251,2.617388
11.591349,11.670478
24.535091,10.693336
16.634963,38.999821
18.520714,9.301000
5.018834,8.919907
43.557638,26.739417
34.127329,42.558410
42.393694,6.109844
40.111485,30.394346
32.989114,22.542536
12.617390,0.646056
33.112793,34.164221
40.735254,3.917968
38.344067,25.786039
6.678791,33.627138
22.118816,14.561522
30.396556,33.455188
38.133111,40.839003
19.700059,13.478316
25.542528,19.149240
34.618511,0.923612
43.670571,14.285669
8.704608,12.665335
15.572475,7.739091
11.319188,19.537115
37.778498,17.327821
6.325290,19.897175
41.912043,23.786488
21.889703,30.435289
40.045650,7.517451
26.390239,6.983475
19.829964,34.404235
26.502781,27.950021
25.621090,36.315623
33.222468,31.614916
36.663710,2.230312
14.556925,34.716860
11.874437,3.146111
38.780870,32.692888
21.399344,19.913659
16.844395,14.163231
23.721498,32.164027
3.865851,37.731747
22.435214,6.650293
41.670661,32.815283
18.468511,16.750200
5.075028,25.287993
39.272936,19.429516
1.619744,42.581409
15.200076,41.535048
22.514188,12.118632
16.115705,22.876887
7.798554,27.990629
33.470789,25.100106
4.368593,14.059632
32.731729,39.015961
8.922621,18.577156
13.417590,5.857020
28.148687,35.760133
3.056560,4.188117
27.296392,17.266006
19.127217,41.210947
10.839380,5.582908
10.626710,14.595785
1.406552,18.480944
34.285236,8.064745
42.078853,35.775503
4.729471,42.212139
32.438163,17.418944
2.419133,31.777880
9.775152,0.858912
42.421755,29.223368
14.828903,2.254607
36.771799,38.161770
2.393171,9.300692
39.952902,38.490180
37.730331,28.673059
18.725776,19.670408
28.364693,8.777091
36.921218,43.398411
15.677790,16.754227
29.724044,18.339926
0.707324,11.687695
25.933626,33.647629
25.839029,30.383259
34.140350,5.669219
10.784615,27.600776
11.889975,24.554522
30.380805,10.276669
6.610925,3.545558
15.903921,25.348287
29.669802,21.257683
16.165788,19.883053
35.693478,10.360991
9.437445,31.758414
9.210142,3.553888
31.869240,26.852550
38.190439,9.444485
29.580753,38.216273
42.999793,19.756614
3.567405,11.514713
5.485877,6.018067
23.938262,21.055905
31.873007,41.365680
5.461565,22.631581
18.999039,37.668013
36.475582,35.273893
0.344272,34.002790
8.351049,6.724592
40.880612,15.932524
3.085032,35.097052
31.727287,8.030726
39.456490,35.530415
32.009379,20.080986
19.255123,32.035070
35.883841,26.220966
40.967647,26.482343
21.093997,25.356721
32.226014,36.401147
35.140105,40.175231
1.469651,28.975819
33.617791,3.256487
24.523519,25.100060
38.802826,5.550605
13.789333,13.731960
35.168949,19.769086
10.009748,22.218209
26.620994,41.399675
0.565369,23.549621
36.693794,7.181602
27.118642,11.129212
42.119954,1.439484
13.855753,18.881079
30.564486,15.430482
13.812758,32.044179
18.169436,26.915450
13.832359,27.177149
16.044826,4.712817
6.023479,30.531691
5.449262,1.230749
4.495384,16.891831
23.069029,17.399903
21.185768,36.185463
0.164519,7.980662
25.377996,39.160212
35.629478,30.156138
34.070332,28.211788
27.360204,24.682717
41.211586,12.301821
11.388528,8.290314
23.365793,34.854349
40.763118,21.529030
20.680466,27.986105
9.495544,35.732095
12.515584,16.590299
35.990656,32.689837
29.425655,26.638079
13.742934,9.681114
36.431914,4.479968
18.155758,0.534809
1.953361,21.173237
15.378257,29.577276
23.020275,38.120575
31.357226,5.503038
6.573391,39.703424
23.569697,27.658036
30.180989,12.844229
22.252434,22.998329
29.232413,40.932072
9.375679,40.956555
8.458965,24.900210
30.153877,43.452755
7.260439,15.169239
31.605739,1.614237
26.951090,21.584913
1.711970,15.888131
42.419354,9.913638
25.164398,13.495263
18.160892,29.607661
19.342809,22.709780
18.001529,6.561777
2.740281,6.769473
33.280934,13.251120
6.393991,11.301453
35.579119,23.481168
20.210360,4.506119
7.416612,43.007796
2.316248,25.862220
28.670748,29.704254
12.199464,40.954781
33.072591,10.513811
28.298889,32.233642
38.666804,13.617313
17.533292,11.802177
31.260838,29.308039
30.592615,23.741174
27.831783,14.548916
13.966545,37.436545
21.443807,43.396500
0.890496,2.554142
11.464858,11.702101
24.566714,10.377108
16.729831,39.094689
18.489091,9.301000
5.050457,8.825039
43.684129,26.865909
34.064083,42.495165
42.393694,5.920107
39.984994,30.394346
32.894246,22.479291
12.743881,0.171714
33.523889,34.069353
40.608763,3.664985
38.407312,25.596303
6.678791,33.658761
22.118816,14.782882
30.617915,33.613302
38.259602,40.775757
19.731682,13.509939
25.574151,19.117617
34.523643,0.923612
43.544080,14.348915
8.862722,12.602089
15.604098,7.707469
11.287565,19.600361
37.620384,17.296199
6.198799,19.960421
41.817175,23.818110
21.541853,30.498534
40.267009,7.833679
26.548353,6.888607
19.323999,34.530727
26.597649,27.602171
25.589467,36.473737
33.095977,31.425179
37.043183,2.040575
14.715038,34.843351
12.032551,3.051242
38.844116,32.787757
21.430966,19.755545
16.623036,14.352968
23.531761,32.164027
3.960720,37.668501
22.371969,6.713538
41.733907,32.688792
18.595002,16.781823
5.391255,25.382861
39.114822,19.461139
1.714612,42.676277
15.073585,41.535048
22.419320,12.023764
15.894346,22.623905
7.735309,28.022252
33.502412,24.973614
4.147234,14.217746
32.889843,38.921093
8.669638,18.292551
13.449213,6.046756
28.211932,35.855001
3.214674,3.903512
27.169901,16.949778
19.348576,41.274193
10.839380,5.804268
10.531842,14.722276
1.406552,18.575813
34.380104,8.159613
42.553195,36.123354
4.413243,42.338630
32.659523,17.102716
2.703738,31.746258
9.711906,0.700798
42.643114,29.286613
14.860526,2.001625
37.024781,38.035278
2.519662,9.363938
40.111016,38.363688
37.951690,28.609813
18.820645,19.765276
28.396316,8.524109
36.889595,43.208674
15.677790,16.849095
29.692421,18.339926
0.707324,11.750941
25.996872,33.552761
25.744161,30.225145
34.108727,5.700842
10.594878,27.790512
11.984843,24.333163
30.317560,10.276669
6.579302,3.450690
15.777430,25.348287
29.733048,21.194438
16.197411,20.041167
35.819970,10.392614
9.532314,31.853282
9.305010,3.553888
31.742749,26.726059
38.316931,9.634222
29.928603,38.279518
42.968170,19.503632
3.820387,11.672827
5.517500,5.859954
24.191244,21.372132
31.620025,41.239189
5.493188,22.694827
18.935794,37.731259
36.570450,35.305516
0.470763,34.066036
8.319426,6.914329
40.848989,15.900901
3.369637,35.065429
31.695664,7.967480
39.488112,35.498792
32.262361,19.859626
19.128632,32.098316
35.947086,26.537193
41.062515,26.703703
21.093997,25.356721
32.067900,36.243033
35.298218,40.175231
1.596142,29.007442
33.491300,3.288110
24.365405,24.910324
38.834448,5.360868
13.947447,13.795206
35.263817,19.769086
10.072993,22.313078
26.336389,41.684280
0.502124,23.549621
36.820285,7.181602
27.087019,11.445439
41.961840,1.028388
13.697640,19.102438
30.406372,15.746710
13.876004,31.980934
18.011322,26.852204
13.610999,27.145526
15.918335,4.554703
5.707251,30.500068
5.354393,1.199126
4.621875,17.144813
22.974160,17.368281
21.185768,36.122218
0.069650,8.043908
25.599356,39.128589
35.724346,30.156138
33.848973,28.243411
27.328581,24.777585
41.401322,12.554804
11.388528,8.511673
23.460662,34.727858
40.636627,21.497407
20.522352,28.080973
9.432298,35.668849
12.673698,16.432185
36.180393,32.753082
29.235918,26.701325
13.901048,9.965719
36.337046,4.321854
17.966021,0.598054
2.174720,21.268105
15.346634,29.450785
22.767293,38.405180
30.977752,5.123565
6.446900,39.576933
23.538074,27.721282
30.402349,12.939097
21.936206,22.871838
28.947808,40.837204
9.312434,41.019801
8.490588,25.089947
29.995763,43.421133
7.323685,15.327353
31.416002,1.803974
26.982713,21.584913
1.680347,15.824886
42.008258,9.913638
25.164398,13.558508
18.129269,29.576038
19.184695,22.583289
18.033152,6.466908
2.835149,6.548113
33.312557,13.124629
6.393991,11.174962
35.863724,23.291431
20.241983,4.379628
7.479857,42.976173
2.474362,25.830597
28.544257,29.672631
12.009727,40.954781
32.977723,10.387320
28.425380,32.423379
38.793295,13.648936
17.406801,11.675686
31.260838,29.402907
30.624238,23.804420
27.863406,14.359179
13.808431,37.436545
21.823280,43.554614
0.669137,2.364406
11.528104,11.670478
24.566714,10.218994
16.571717,39.284426
18.773696,9.237754
5.240193,8.698548
43.684129,26.644549
34.000838,42.463542
42.488562,5.603880
40.143108,30.425969
33.052360,22.321177
12.901995,0.045223
33.618757,34.164221
40.672009,3.475249
38.565426,25.280075
6.489055,33.595515
22.150439,14.814505
30.807652,33.581680
38.417716,40.839003
19.700059,13.415070
25.574151,19.054371
34.555265,0.923612
43.385966,14.443783
8.767854,12.538843
15.762212,7.960451
11.066206,19.884966
37.588761,17.169708
6.040685,19.897175
41.785552,23.976224
21.668344,30.593403
40.488369,7.770433
26.200502,6.920230
18.786412,34.752086
26.629272,27.570548
25.589467,36.442114
33.064354,31.361934
37.580770,1.882461
14.746661,34.685238
12.095797,3.272602
38.812493,32.819379
21.589080,19.818790
16.781150,14.352968
23.816366,32.100781
3.897474,37.794992
22.245478,6.966521
41.797152,32.910152
18.595002,16.876691
5.359633,25.540975
38.988331,19.461139
1.493252,42.771145
15.200076,42.009389
22.261206,12.118632
16.084082,22.655528
7.735309,28.117120
33.692149,24.973614
4.147234,14.312615
32.984712,38.668111
8.511524,18.007946
13.480836,6.204870
28.401669,35.855001
3.183051,3.618907
27.233147,17.107892
19.222085,41.463930
10.871002,5.899136
10.563465,14.880390
1.533043,18.575813
34.633086,8.317727
42.426703,36.123354
4.223506,41.990780
33.070619,17.007848
3.019966,31.904372
9.743529,0.764043
42.927719,29.318236
15.050263,1.780265
37.182895,37.972033
2.424794,9.237446
40.332375,38.237197
37.856822,28.546568
18.978758,19.670408
28.333070,8.492486
36.921218,43.208674
15.456430,16.785850
29.818912,18.434794
0.707324,11.782564
25.965249,33.679252
25.649293,30.130276
33.824122,5.890579
10.594878,27.600776
12.237825,24.364785
30.222691,10.371537
6.800662,3.355821
15.650939,25.348287
29.669802,21.036324
16.165788,19.946299
35.851592,10.866956
9.500691,31.853282
9.368256,3.680379
31.711126,26.567945
38.443422,9.760713
29.960226,38.153027
42.968170,19.535255
3.693896,11.672827
5.580746,5.859954
24.222867,21.498623
31.714893,41.175943
5.303451,22.599958
18.809303,38.142355
36.538827,35.400384
0.628877,33.876299
8.287804,7.104066
40.532762,16.090638
3.496128,35.033806
31.474305,7.840989
39.551358,35.435547
32.452097,19.796381
19.318369,32.129938
36.136823,26.379079
41.030892,26.988308
21.252111,25.451589
31.909786,36.148164
35.393087,40.048740
1.880747,29.102310
33.301563,3.319733
24.428650,24.499228
38.960939,5.329245
13.884201,13.763583
35.295440,19.579350
9.883257,22.407946
25.988538,41.968885
0.596992,23.581244
37.010022,7.118356
27.023774,11.445439
41.961840,0.743783
13.666017,19.102438
30.374749,15.809955
13.876004,31.949311
18.074567,26.725713
13.358017,27.113903
16.044826,4.586326
5.738874,30.405199
5.069788,1.167503
4.779989,17.113190
22.974160,17.431526
21.027654,36.248709
43.974782,7.885794
25.725847,39.160212
35.692723,30.156138
33.912218,28.275034
27.075599,24.461358
41.274831,12.649672
11.262036,8.764656
23.334171,34.696235
40.605004,21.592275
20.522352,28.080973
9.748526,35.700472
12.642076,16.558676
36.117147,32.689837
29.077804,26.511588
14.154030,10.187079
36.337046,4.195363
17.902776,0.692923
2.396080,21.426219
15.315012,29.545653
22.672425,38.500048
30.819638,4.997074
6.573391,39.608555
23.443206,27.847773
30.370726,13.097211
21.936206,22.903461
28.663203,40.647467
9.470548,40.988178
8.427343,25.184815
29.806027,43.294642
7.292062,15.042748
31.194643,1.614237
26.982713,21.490044
1.806839,15.793263
42.008258,9.976884
24.974662,13.463640
18.034401,29.481170
18.994959,22.741403
18.412625,6.466908
2.582167,6.295131
33.565539,13.345988
6.520482,11.111716
36.116706,23.228186
20.494965,4.379628
7.543103,43.102664
2.537607,25.767351
28.544257,29.546140
12.325955,40.923158
33.009346,10.513811
28.235643,32.265265
38.540313,13.743804
17.406801,11.549195
31.324083,29.402907
30.560993,23.709552
27.736914,14.264311
13.587072,37.594659
21.665166,43.428123
0.542646,2.554142
11.717840,11.796969
24.471845,10.060880
16.381981,39.474163
18.931810,9.269377
5.082079,8.572057
43.778997,26.581304
34.064083,42.463542
42.456939,5.414143
40.301222,30.331100
33.178851,22.321177
12.775504,0.045223
33.587135,34.037730
40.513895,3.190644
38.597049,25.027093
6.299318,33.816875
22.213684,14.782882
30.776029,33.613302
38.322848,40.554398
19.636814,13.320202
25.416037,19.022749
34.713379,1.018480
43.164607,14.601897
8.736231,12.602089
15.951949,8.245056
10.876469,19.821720
37.525516,16.853480
5.977439,19.833929
41.722306,24.165961
21.541853,30.625026
40.488369,7.707188
25.979143,6.856984
18.628298,34.752086
26.660895,27.665416
25.462976,36.442114
33.159222,31.361934
37.517525,1.882461
15.031266,34.748483
12.317156,3.240979
38.749247,32.851002
21.715571,19.818790
17.034132,14.321345
23.816366,32.100781
4.087211,38.111220
22.213855,7.282748
41.639038,33.068266
18.468511,16.845068
5.486124,25.351238
38.956708,19.303025
1.556498,42.929259
15.200076,42.167503
22.197960,11.928896
16.084082,22.655528
7.766931,28.148743
33.818640,24.910369
4.336971,14.470728
