promedio_temporal,energia_en_cada_paso
5.048135,0.104144
5.038757,0.105931
5.029397,0.096420
5.020083,0.102268
5.010803,0.101892
5.001565,0.105121
4.992371,0.110342
4.983201,0.105031
4.974064,0.103772
4.964931,0.088096
4.955849,0.097195
4.946812,0.103006
4.937798,0.097023
4.928816,0.096486
4.919866,0.095794
4.910967,0.105637
4.902086,0.097275
4.893245,0.101415
4.884425,0.095410
4.875644,0.098812
4.866899,0.100959
4.858182,0.098731
4.849488,0.093594
4.840826,0.094289
4.832205,0.098925
4.823615,0.099131
4.815064,0.103642
4.806529,0.095050
4.798019,0.092349
4.789554,0.099766
4.781115,0.097252
4.772687,0.086830
4.764293,0.088933
4.755932,0.090502
4.747618,0.100155
4.739317,0.090680
4.731046,0.090850
4.722817,0.098368
4.714622,0.100601
4.706443,0.093408
4.698303,0.099175
4.690199,0.103797
4.682115,0.098170
4.674064,0.101419
4.666040,0.100384
4.658042,0.099201
4.650081,0.103920
4.642126,0.091930
4.634208,0.097308
4.626321,0.098940
4.618461,0.099165
4.610617,0.092344
4.602802,0.093980
4.595009,0.090651
4.587248,0.093495
4.579525,0.099997
4.571831,0.101590
4.564166,0.103133
4.556520,0.099166
4.548896,0.096098
4.541305,0.100761
4.533748,0.105235
4.526221,0.108185
4.518730,0.113680
4.511251,0.106065
4.503795,0.104922
4.496371,0.108759
4.488956,0.099141
4.481568,0.100614
4.474206,0.101014
4.466872,0.103088
4.459564,0.104280
4.452282,0.104891
4.445025,0.105594
4.437801,0.110157
4.430592,0.105330
4.423399,0.100221
4.416230,0.100529
4.409081,0.098289
4.401966,0.104842
4.394876,0.105341
4.387813,0.107367
4.380766,0.103636
4.373746,0.105524
4.366740,0.099908
4.359749,0.095297
4.352787,0.098956
4.345866,0.110464
4.338959,0.104877
4.332072,0.103225
4.325207,0.103047
4.318372,0.108513
4.311579,0.119959
4.304796,0.112750
4.298028,0.109120
4.291279,0.106488
4.284541,0.100372
4.277838,0.108574
4.271154,0.107175
4.264481,0.100777
4.257849,0.112304
4.251224,0.104077
4.244626,0.107827
4.238042,0.103084
4.231479,0.103458
4.224946,0.109232
4.218438,0.111802
4.211964,0.120370
4.205499,0.113426
4.199054,0.112803
4.192631,0.114159
4.186230,0.115096
4.179840,0.109442
4.173461,0.103300
4.167105,0.105899
4.160757,0.098237
4.154432,0.099899
4.148118,0.094671
4.141833,0.100293
4.135559,0.094968
4.129315,0.102370
4.123100,0.108216
4.116908,0.110741
4.110741,0.114168
4.104589,0.112206
4.098454,0.110858
4.092322,0.100330
4.086210,0.101183
4.080115,0.099997
4.074040,0.100730
4.067983,0.100501
4.061941,0.098769
4.055914,0.096255
4.049902,0.094055
4.043914,0.097491
4.037947,0.099529
4.031993,0.096542
4.026060,0.098814
4.020139,0.094425
4.014233,0.092528
4.008344,0.092133
4.002484,0.099458
3.996633,0.094008
3.990797,0.092317
3.984987,0.098177
3.979209,0.107934
3.973441,0.103174
3.967683,0.098761
3.961949,0.102831
3.956227,0.099423
3.950527,0.102740
3.944845,0.104207
3.939190,0.110509
3.933540,0.102700
3.927907,0.103300
3.922293,0.105007
3.916687,0.098793
3.911104,0.103592
3.905535,0.102125
3.899981,0.100498
3.894443,0.100929
3.888911,0.094010
3.883404,0.100387
3.877921,0.105430
3.872445,0.099777
3.866976,0.093441
3.861522,0.092680
3.856089,0.096566
3.850674,0.097913
3.845268,0.093551
3.839880,0.095280
3.834511,0.097832
3.829158,0.097929
3.823824,0.100531
3.818510,0.104262
3.813198,0.094938
3.807907,0.098859
3.802626,0.095108
3.797371,0.103082
3.792133,0.104820
3.786912,0.105599
3.781691,0.096156
3.776482,0.093558
3.771291,0.096051
3.766114,0.095258
3.760947,0.092428
3.755795,0.092701
3.750664,0.097936
3.745557,0.103685
3.740453,0.096657
3.735367,0.098545
3.730287,0.093319
3.725226,0.096152
3.720174,0.092907
3.715144,0.098708
3.710119,0.091906
3.705112,0.095142
3.700128,0.102023
3.695150,0.096105
3.690185,0.095114
3.685233,0.095205
3.680318,0.112312
3.675411,0.107876
3.670517,0.107454
3.665631,0.103930
3.660761,0.105843
3.655893,0.097397
3.651042,0.099813
3.646202,0.098362
3.641381,0.102750
3.636570,0.100870
3.631772,0.099943
3.626986,0.099631
3.622211,0.098942
3.617453,0.100653
3.612703,0.097859
3.607964,0.096177
3.603242,0.099595
3.598525,0.094243
3.593820,0.093180
3.589131,0.095648
3.584456,0.097328
3.579795,0.097678
3.575135,0.089310
3.570493,0.093808
3.565857,0.089132
3.561241,0.094523
3.556639,0.096027
3.552035,0.084735
3.547442,0.084518
3.542874,0.094307
3.538316,0.091862
3.533774,0.096072
3.529236,0.089303
3.524707,0.087199
3.520198,0.092946
3.515700,0.093214
3.511214,0.092797
3.506751,0.101507
3.502293,0.096218
3.497846,0.095558
3.493397,0.085895
3.488961,0.086163
3.484534,0.085131
3.480123,0.087859
3.475737,0.098638
3.471362,0.097952
3.467000,0.099965
3.462643,0.094355
3.458302,0.098307
3.453975,0.100704
3.449652,0.094756
3.445345,0.098814
3.441054,0.102965
3.436776,0.104317
3.432502,0.098753
3.428240,0.099096
3.423996,0.105576
3.419750,0.095140
3.415514,0.094224
3.411292,0.096840
3.407082,0.098283
3.402878,0.094772
3.398693,0.100348
3.394515,0.097970
3.390343,0.094714
3.386185,0.097044
3.382039,0.098861
3.377903,0.097950
3.373771,0.092796
3.369637,0.083363
3.365516,0.085407
3.361407,0.086372
3.357307,0.085362
3.353218,0.085914
3.349143,0.089629
3.345078,0.088899
3.341023,0.088734
3.336985,0.094780
3.332954,0.091567
3.328935,0.093781
3.324937,0.102545
3.320940,0.095005
3.316952,0.095104
3.312980,0.099566
3.309008,0.091491
3.305046,0.092026
3.301098,0.094908
3.297156,0.092776
3.293227,0.094932
3.289302,0.090098
3.285388,0.092256
3.281489,0.095314
3.277594,0.091599
3.273711,0.093391
3.269847,0.101758
3.265987,0.096979
3.262133,0.094291
3.258290,0.095247
3.254459,0.097584
3.250624,0.087121
3.246796,0.084605
3.242981,0.087730
3.239176,0.088555
3.235387,0.094975
3.231598,0.086517
3.227819,0.087743
3.224057,0.093469
3.220301,0.091853
3.216558,0.095179
3.212828,0.097623
3.209111,0.101749
3.205398,0.097724
3.201690,0.094801
3.197989,0.092394
3.194303,0.098291
3.190632,0.103170
3.186969,0.103133
3.183313,0.100696
3.179658,0.094724
3.176012,0.095976
3.172375,0.095309
3.168757,0.103716
3.165142,0.100348
3.161536,0.099682
3.157938,0.099546
3.154356,0.106053
3.150782,0.106199
3.147202,0.093009
3.143631,0.094311
3.140065,0.090611
3.136516,0.098900
3.132972,0.095689
3.129435,0.094477
3.125911,0.098978
3.122394,0.097859
3.118889,0.101100
3.115388,0.097457
3.111889,0.092055
3.108396,0.090950
3.104913,0.091440
3.101441,0.095102
3.097980,0.097433
3.094527,0.097509
3.091088,0.102468
3.087655,0.100960
3.084230,0.101198
3.080811,0.098868
3.077397,0.097565
3.073999,0.104005
3.070613,0.107928
3.067237,0.109943
3.063859,0.101394
3.060489,0.101267
3.057123,0.098560
3.053770,0.102776
3.050416,0.096041
3.047069,0.094477
3.043725,0.091156
3.040393,0.094807
3.037074,0.099927
3.033757,0.094998
3.030454,0.100237
3.027155,0.098265
3.023858,0.092085
3.020561,0.086965
3.017273,0.086971
3.013990,0.086161
3.010717,0.087473
3.007452,0.088999
3.004204,0.096615
3.000952,0.087921
2.997716,0.094374
2.994489,0.096723
2.991265,0.093182
2.988051,0.095775
2.984845,0.095669
2.981642,0.092983
2.978452,0.097570
2.975271,0.099391
2.972106,0.108359
2.968929,0.090507
2.965760,0.090994
2.962611,0.103345
2.959469,0.103620
2.956327,0.096716
2.953187,0.092702
2.950058,0.096488
2.946924,0.086179
2.943808,0.095517
2.940704,0.100690
2.937602,0.096035
2.934499,0.089180
2.931412,0.097189
2.928322,0.088297
2.925244,0.093454
2.922182,0.102326
2.919131,0.106763
2.916080,0.099454
2.913034,0.098582
2.909991,0.095497
2.906956,0.096781
2.903942,0.109608
2.900927,0.103057
2.897915,0.099220
2.894905,0.096085
2.891897,0.091633
2.888899,0.094328
2.885911,0.098098
2.882928,0.097436
2.879951,0.096037
2.876984,0.099758
2.874028,0.104354
2.871075,0.100792
2.868126,0.099710
2.865187,0.102087
2.862251,0.099855
2.859312,0.090753
2.856384,0.094828
2.853468,0.100545
2.850559,0.102167
2.847656,0.100916
2.844763,0.105503
2.841872,0.100617
2.838991,0.105159
2.836115,0.104550
2.833238,0.096609
2.830375,0.105377
2.827520,0.106048
2.824665,0.100970
2.821810,0.095940
2.818960,0.094107
2.816113,0.091636
2.813276,0.094826
2.810439,0.089823
2.807615,0.097082
2.804795,0.094827
2.801978,0.091420
2.799182,0.107234
2.796388,0.102598
2.793600,0.102972
2.790818,0.104146
2.788042,0.103545
2.785264,0.095819
2.782494,0.098424
2.779730,0.099033
2.776976,0.102682
2.774213,0.088653
2.771459,0.091535
2.768714,0.094618
2.765979,0.099362
2.763242,0.092732
2.760519,0.099705
2.757795,0.094104
2.755089,0.105257
2.752385,0.102611
2.749683,0.099323
2.746993,0.105039
2.744302,0.099079
2.741612,0.095096
2.738935,0.101447
2.736257,0.096158
2.733586,0.097390
2.730920,0.096600
2.728263,0.100905
2.725608,0.096914
2.722963,0.102335
2.720317,0.094931
2.717682,0.100924
2.715049,0.098598
2.712433,0.108890
2.709813,0.100558
2.707196,0.097845
2.704589,0.103295
2.701990,0.104794
