promedio_temporal,energia_en_cada_paso
-0.017053,-0.018034
-0.017055,-0.018031
-0.017057,-0.018050
-0.017059,-0.018038
-0.017061,-0.018044
-0.017063,-0.018038
-0.017065,-0.018038
-0.017067,-0.018048
-0.017069,-0.018045
-0.017071,-0.018044
-0.017073,-0.018046
-0.017075,-0.018034
-0.017077,-0.018032
-0.017079,-0.018043
-0.017081,-0.018036
-0.017083,-0.018039
-0.017085,-0.018053
-0.017087,-0.018050
-0.017089,-0.018043
-0.017091,-0.018035
-0.017093,-0.018042
-0.017095,-0.018046
-0.017097,-0.018037
-0.017099,-0.018036
-0.017100,-0.018031
-0.017102,-0.018035
-0.017104,-0.018034
-0.017106,-0.018039
-0.017108,-0.018044
-0.017110,-0.018044
-0.017112,-0.018049
-0.017113,-0.018040
-0.017115,-0.018048
-0.017117,-0.018042
-0.017119,-0.018046
-0.017121,-0.018050
-0.017123,-0.018042
-0.017124,-0.018040
-0.017126,-0.018040
-0.017128,-0.018035
-0.017130,-0.018036
-0.017131,-0.018026
-0.017133,-0.018040
-0.017135,-0.018034
-0.017137,-0.018039
-0.017138,-0.018044
-0.017140,-0.018044
-0.017142,-0.018056
-0.017144,-0.018048
-0.017145,-0.018033
-0.017147,-0.018050
-0.017149,-0.018044
-0.017150,-0.018040
-0.017152,-0.018033
-0.017154,-0.018035
-0.017155,-0.018041
-0.017157,-0.018045
-0.017159,-0.018041
-0.017161,-0.018047
-0.017162,-0.018031
-0.017164,-0.018043
-0.017165,-0.018037
-0.017167,-0.018043
-0.017169,-0.018039
-0.017170,-0.018044
-0.017172,-0.018047
-0.017174,-0.018046
-0.017175,-0.018033
-0.017177,-0.018036
-0.017178,-0.018037
-0.017180,-0.018042
-0.017181,-0.018038
-0.017183,-0.018040
-0.017185,-0.018045
-0.017186,-0.018043
-0.017188,-0.018040
-0.017189,-0.018043
-0.017191,-0.018042
-0.017192,-0.018044
-0.017194,-0.018049
-0.017195,-0.018048
-0.017197,-0.018076
-0.017199,-0.018101
-0.017200,-0.018114
-0.017202,-0.018141
-0.017204,-0.018210
-0.017206,-0.018211
-0.017207,-0.018209
-0.017209,-0.018210
-0.017211,-0.018210
-0.017213,-0.018206
-0.017215,-0.018217
-0.017216,-0.018195
-0.017218,-0.018203
-0.017220,-0.018206
-0.017221,-0.018211
-0.017223,-0.018217
-0.017225,-0.018218
-0.017227,-0.018211
-0.017228,-0.018215
-0.017230,-0.018213
-0.017232,-0.018211
-0.017234,-0.018202
-0.017235,-0.018217
-0.017237,-0.018203
-0.017239,-0.018206
-0.017240,-0.018206
-0.017242,-0.018219
-0.017244,-0.018218
-0.017245,-0.018215
-0.017247,-0.018209
-0.017249,-0.018213
-0.017250,-0.018206
-0.017252,-0.018219
-0.017253,-0.018202
-0.017255,-0.018203
-0.017257,-0.018202
-0.017258,-0.018207
-0.017260,-0.018203
-0.017262,-0.018219
-0.017263,-0.018221
-0.017265,-0.018216
-0.017266,-0.018218
-0.017268,-0.018220
-0.017270,-0.018213
-0.017271,-0.018216
-0.017273,-0.018215
-0.017274,-0.018212
-0.017276,-0.018208
-0.017277,-0.018208
-0.017279,-0.018212
-0.017280,-0.018208
-0.017282,-0.018211
-0.017283,-0.018197
-0.017285,-0.018217
-0.017287,-0.018209
-0.017288,-0.018207
-0.017290,-0.018208
-0.017291,-0.018208
-0.017293,-0.018211
-0.017294,-0.018208
-0.017295,-0.018203
-0.017297,-0.018203
-0.017298,-0.018209
-0.017300,-0.018207
-0.017301,-0.018206
-0.017303,-0.018213
-0.017304,-0.018213
-0.017306,-0.018206
-0.017307,-0.018214
-0.017309,-0.018211
-0.017310,-0.018209
-0.017312,-0.018213
-0.017313,-0.018217
-0.017314,-0.018200
-0.017316,-0.018215
-0.017317,-0.018210
-0.017319,-0.018202
-0.017320,-0.018205
-0.017321,-0.018212
-0.017323,-0.018212
-0.017324,-0.018223
-0.017326,-0.018205
-0.017327,-0.018205
-0.017328,-0.018213
-0.017330,-0.018213
-0.017331,-0.018220
-0.017333,-0.018205
-0.017334,-0.018209
-0.017335,-0.018219
-0.017337,-0.018203
-0.017338,-0.018212
-0.017339,-0.018209
-0.017341,-0.018201
-0.017342,-0.018211
-0.017343,-0.018218
-0.017345,-0.018197
-0.017346,-0.018209
-0.017347,-0.018209
-0.017349,-0.018207
-0.017350,-0.018204
-0.017351,-0.018216
-0.017353,-0.018212
-0.017354,-0.018217
-0.017355,-0.018207
-0.017357,-0.018208
-0.017358,-0.018204
-0.017359,-0.018214
-0.017360,-0.018207
-0.017362,-0.018214
-0.017363,-0.018214
-0.017364,-0.018220
-0.017366,-0.018214
-0.017367,-0.018203
-0.017368,-0.018215
-0.017369,-0.018207
-0.017371,-0.018207
-0.017372,-0.018216
-0.017373,-0.018199
-0.017374,-0.018220
-0.017376,-0.018216
-0.017377,-0.018208
-0.017378,-0.018214
-0.017379,-0.018217
-0.017380,-0.018213
-0.017382,-0.018211
-0.017383,-0.018215
-0.017384,-0.018208
-0.017385,-0.018215
-0.017387,-0.018205
-0.017388,-0.018215
-0.017389,-0.018211
-0.017390,-0.018213
-0.017391,-0.018218
-0.017393,-0.018212
-0.017394,-0.018214
-0.017395,-0.018212
-0.017396,-0.018206
-0.017397,-0.018210
-0.017398,-0.018204
-0.017400,-0.018216
-0.017401,-0.018215
-0.017402,-0.018215
-0.017403,-0.018205
-0.017404,-0.018222
-0.017405,-0.018211
-0.017407,-0.018222
-0.017408,-0.018203
-0.017409,-0.018202
-0.017410,-0.018214
-0.017411,-0.018213
-0.017412,-0.018212
-0.017413,-0.018212
-0.017415,-0.018213
-0.017416,-0.018214
-0.017417,-0.018201
-0.017418,-0.018215
-0.017419,-0.018214
-0.017420,-0.018212
-0.017421,-0.018221
-0.017422,-0.018206
-0.017424,-0.018210
-0.017425,-0.018205
-0.017426,-0.018223
-0.017427,-0.018208
-0.017428,-0.018219
-0.017429,-0.018224
-0.017430,-0.018223
-0.017431,-0.018214
-0.017432,-0.018224
-0.017433,-0.018215
-0.017434,-0.018210
-0.017436,-0.018212
-0.017437,-0.018203
-0.017438,-0.018204
-0.017439,-0.018219
-0.017440,-0.018230
-0.017441,-0.018213
-0.017442,-0.018223
-0.017443,-0.018211
-0.017444,-0.018212
-0.017445,-0.018210
-0.017446,-0.018218
-0.017447,-0.018228
-0.017448,-0.018223
-0.017449,-0.018224
-0.017450,-0.018232
-0.017451,-0.018253
-0.017453,-0.018305
-0.017454,-0.018344
-0.017455,-0.018340
-0.017456,-0.018336
-0.017457,-0.018330
-0.017458,-0.018330
-0.017460,-0.018329
-0.017461,-0.018331
-0.017462,-0.018334
-0.017463,-0.018340
-0.017464,-0.018336
-0.017465,-0.018338
-0.017467,-0.018329
-0.017468,-0.018334
-0.017469,-0.018341
-0.017470,-0.018329
-0.017471,-0.018353
-0.017472,-0.018343
-0.017474,-0.018350
-0.017475,-0.018335
-0.017476,-0.018340
-0.017477,-0.018336
-0.017478,-0.018337
-0.017479,-0.018341
-0.017480,-0.018338
-0.017481,-0.018354
-0.017483,-0.018344
-0.017484,-0.018347
-0.017485,-0.018359
-0.017486,-0.018370
-0.017487,-0.018380
-0.017488,-0.018394
-0.017489,-0.018382
-0.017491,-0.018398
-0.017492,-0.018397
-0.017493,-0.018403
-0.017494,-0.018400
-0.017495,-0.018394
-0.017496,-0.018393
-0.017498,-0.018406
-0.017499,-0.018395
-0.017500,-0.018391
-0.017501,-0.018399
-0.017502,-0.018401
-0.017503,-0.018406
-0.017504,-0.018384
-0.017506,-0.018407
-0.017507,-0.018402
-0.017508,-0.018397
-0.017509,-0.018397
-0.017510,-0.018398
-0.017511,-0.018396
-0.017512,-0.018395
-0.017513,-0.018398
-0.017515,-0.018401
-0.017516,-0.018406
-0.017517,-0.018409
-0.017518,-0.018404
-0.017519,-0.018399
-0.017520,-0.018394
-0.017521,-0.018395
-0.017522,-0.018393
-0.017523,-0.018385
-0.017524,-0.018378
-0.017525,-0.018396
-0.017527,-0.018405
-0.017528,-0.018397
-0.017529,-0.018394
-0.017530,-0.018392
-0.017531,-0.018394
-0.017532,-0.018402
-0.017533,-0.018400
-0.017534,-0.018384
-0.017535,-0.018402
-0.017536,-0.018396
-0.017537,-0.018399
-0.017538,-0.018390
-0.017539,-0.018395
-0.017540,-0.018395
-0.017541,-0.018403
-0.017542,-0.018404
-0.017543,-0.018403
-0.017545,-0.018396
-0.017546,-0.018384
-0.017547,-0.018396
-0.017548,-0.018396
-0.017549,-0.018385
-0.017550,-0.018400
-0.017551,-0.018399
-0.017552,-0.018398
-0.017553,-0.018401
-0.017554,-0.018399
-0.017555,-0.018398
-0.017556,-0.018405
-0.017557,-0.018404
-0.017558,-0.018402
-0.017559,-0.018401
-0.017560,-0.018398
-0.017561,-0.018405
-0.017562,-0.018396
-0.017563,-0.018390
-0.017564,-0.018396
-0.017565,-0.018398
-0.017566,-0.018406
-0.017567,-0.018400
-0.017568,-0.018390
-0.017569,-0.018401
-0.017570,-0.018394
-0.017571,-0.018405
-0.017572,-0.018401
-0.017573,-0.018398
-0.017574,-0.018389
-0.017574,-0.018392
-0.017575,-0.018398
-0.017576,-0.018403
-0.017577,-0.018396
-0.017578,-0.018411
-0.017579,-0.018386
-0.017580,-0.018392
-0.017581,-0.018396
-0.017582,-0.018403
-0.017583,-0.018403
-0.017584,-0.018406
-0.017585,-0.018404
-0.017586,-0.018404
-0.017587,-0.018398
-0.017588,-0.018404
-0.017589,-0.018402
-0.017590,-0.018397
-0.017591,-0.018402
-0.017592,-0.018394
-0.017592,-0.018395
-0.017593,-0.018393
-0.017594,-0.018396
-0.017595,-0.018402
-0.017596,-0.018405
-0.017597,-0.018405
-0.017598,-0.018411
-0.017599,-0.018407
-0.017600,-0.018458
-0.017601,-0.018459
-0.017602,-0.018464
-0.017603,-0.018523
-0.017604,-0.018542
-0.017605,-0.018568
-0.017606,-0.018580
-0.017607,-0.018594
-0.017608,-0.018580
-0.017609,-0.018595
-0.017611,-0.018690
-0.017612,-0.018693
-0.017613,-0.018696
-0.017614,-0.018691
-0.017615,-0.018686
-0.017617,-0.018695
-0.017618,-0.018698
-0.017619,-0.018701
-0.017620,-0.018694
-0.017621,-0.018690
-0.017623,-0.018697
-0.017624,-0.018697
-0.017625,-0.018691
-0.017626,-0.018689
-0.017627,-0.018694
-0.017629,-0.018689
-0.017630,-0.018689
-0.017631,-0.018682
-0.017632,-0.018703
-0.017633,-0.018683
-0.017634,-0.018691
-0.017636,-0.018693
-0.017637,-0.018698
-0.017638,-0.018697
-0.017639,-0.018704
-0.017640,-0.018696
-0.017641,-0.018689
-0.017642,-0.018697
-0.017644,-0.018697
-0.017645,-0.018691
-0.017646,-0.018690
-0.017647,-0.018693
-0.017648,-0.018701
-0.017649,-0.018684
-0.017650,-0.018690
-0.017652,-0.018697
-0.017653,-0.018700
-0.017654,-0.018679
-0.017655,-0.018694
-0.017656,-0.018694
-0.017657,-0.018700
-0.017658,-0.018694
-0.017659,-0.018692
-0.017660,-0.018686
-0.017662,-0.018686
-0.017663,-0.018690
-0.017664,-0.018701
-0.017665,-0.018696
-0.017666,-0.018686
-0.017667,-0.018687
-0.017668,-0.018687
-0.017669,-0.018698
-0.017670,-0.018696
-0.017671,-0.018689
-0.017672,-0.018689
-0.017674,-0.018694
-0.017675,-0.018699
-0.017676,-0.018695
-0.017677,-0.018695
-0.017678,-0.018700
-0.017679,-0.018698
-0.017680,-0.018698
-0.017681,-0.018697
-0.017682,-0.018681
-0.017683,-0.018701
-0.017684,-0.018708
-0.017685,-0.018698
-0.017686,-0.018706
-0.017687,-0.018700
-0.017689,-0.018715
-0.017690,-0.018753
-0.017691,-0.018764
-0.017692,-0.018758
-0.017693,-0.018767
-0.017694,-0.018794
-0.017695,-0.018808
-0.017696,-0.018805
-0.017698,-0.018825
-0.017699,-0.018818
-0.017700,-0.018820
-0.017701,-0.018813
-0.017702,-0.018806
-0.017703,-0.018806
-0.017704,-0.018812
-0.017706,-0.018812
-0.017707,-0.018817
-0.017708,-0.018819
-0.017709,-0.018810
-0.017710,-0.018822
-0.017711,-0.018816
-0.017712,-0.018802
-0.017713,-0.018824
-0.017715,-0.018825
-0.017716,-0.018815
-0.017717,-0.018804
-0.017718,-0.018826
-0.017719,-0.018823
-0.017720,-0.018820
-0.017721,-0.018846
-0.017722,-0.018855
-0.017724,-0.018868
-0.017725,-0.018867
-0.017726,-0.018871
-0.017727,-0.018871
-0.017728,-0.018873
-0.017729,-0.018872
-0.017731,-0.018872
-0.017732,-0.018864
-0.017733,-0.018868
-0.017734,-0.018875
