promedio_temporal,energia_en_cada_paso
-0.003448,-0.003861
-0.003453,-0.004001
-0.003460,-0.004164
-0.003463,-0.003751
-0.003468,-0.004025
-0.003474,-0.004049
-0.003475,-0.003645
-0.003480,-0.004036
-0.003481,-0.003581
-0.003485,-0.003880
-0.003487,-0.003756
-0.003494,-0.004214
-0.003500,-0.004152
-0.003506,-0.004196
-0.003512,-0.004223
-0.003516,-0.003951
-0.003522,-0.004241
-0.003527,-0.004161
-0.003530,-0.003840
-0.003533,-0.003899
-0.003536,-0.003835
-0.003539,-0.003895
-0.003542,-0.003935
-0.003547,-0.004201
-0.003555,-0.004500
-0.003557,-0.003853
-0.003562,-0.004122
-0.003565,-0.004054
-0.003567,-0.003752
-0.003569,-0.003786
-0.003571,-0.003842
-0.003571,-0.003641
-0.003574,-0.003976
-0.003573,-0.003436
-0.003573,-0.003487
-0.003571,-0.003364
-0.003568,-0.003171
-0.003561,-0.002655
-0.003558,-0.003132
-0.003558,-0.003476
-0.003558,-0.003625
-0.003557,-0.003329
-0.003557,-0.003587
-0.003558,-0.003678
-0.003556,-0.003371
-0.003556,-0.003547
-0.003557,-0.003606
-0.003557,-0.003665
-0.003558,-0.003634
-0.003556,-0.003262
-0.003556,-0.003630
-0.003557,-0.003569
-0.003557,-0.003637
-0.003559,-0.003816
-0.003560,-0.003736
-0.003560,-0.003506
-0.003560,-0.003666
-0.003558,-0.003249
-0.003558,-0.003569
-0.003559,-0.003697
-0.003557,-0.003240
-0.003559,-0.003820
-0.003559,-0.003605
-0.003558,-0.003408
-0.003558,-0.003525
-0.003560,-0.003943
-0.003560,-0.003556
-0.003561,-0.003706
-0.003560,-0.003302
-0.003559,-0.003444
-0.003557,-0.003232
-0.003556,-0.003454
-0.003557,-0.003707
-0.003558,-0.003762
-0.003560,-0.003852
-0.003561,-0.003800
-0.003563,-0.003754
-0.003562,-0.003514
-0.003562,-0.003463
-0.003560,-0.003277
-0.003560,-0.003608
-0.003559,-0.003389
-0.003559,-0.003411
-0.003557,-0.003281
-0.003556,-0.003272
-0.003553,-0.003121
-0.003552,-0.003347
-0.003552,-0.003477
-0.003551,-0.003350
-0.003550,-0.003362
-0.003551,-0.003712
-0.003552,-0.003737
-0.003554,-0.003930
-0.003555,-0.003911
-0.003558,-0.004068
-0.003561,-0.004102
-0.003565,-0.004375
-0.003567,-0.004036
-0.003568,-0.003649
-0.003568,-0.003569
-0.003569,-0.003792
-0.003570,-0.003904
-0.003572,-0.003888
-0.003573,-0.003681
-0.003574,-0.003790
-0.003575,-0.003785
-0.003575,-0.003554
-0.003574,-0.003447
-0.003574,-0.003577
-0.003575,-0.003892
-0.003575,-0.003448
-0.003575,-0.003699
-0.003577,-0.003823
-0.003576,-0.003465
-0.003575,-0.003317
-0.003573,-0.003237
-0.003573,-0.003429
-0.003573,-0.003715
-0.003574,-0.003721
-0.003575,-0.003818
-0.003576,-0.003820
-0.003577,-0.003687
-0.003576,-0.003525
-0.003577,-0.003677
-0.003578,-0.003807
-0.003579,-0.003736
-0.003581,-0.004216
-0.003582,-0.003756
-0.003583,-0.003693
-0.003582,-0.003426
-0.003582,-0.003664
-0.003583,-0.003688
-0.003584,-0.003752
-0.003585,-0.003812
-0.003584,-0.003465
-0.003586,-0.003945
-0.003585,-0.003524
-0.003585,-0.003423
-0.003586,-0.003847
-0.003586,-0.003717
-0.003589,-0.004198
-0.003590,-0.003900
-0.003590,-0.003619
-0.003591,-0.003853
-0.003593,-0.004075
-0.003594,-0.003714
-0.003594,-0.003544
-0.003595,-0.003865
-0.003596,-0.003845
-0.003596,-0.003607
-0.003596,-0.003791
-0.003597,-0.003685
-0.003598,-0.003904
-0.003598,-0.003680
-0.003600,-0.003910
-0.003600,-0.003800
-0.003602,-0.003975
-0.003602,-0.003677
-0.003602,-0.003700
-0.003603,-0.003835
-0.003605,-0.003978
-0.003605,-0.003692
-0.003605,-0.003630
-0.003605,-0.003644
-0.003606,-0.003895
-0.003608,-0.003946
-0.003610,-0.004107
-0.003611,-0.003947
-0.003611,-0.003730
-0.003612,-0.003711
-0.003613,-0.003843
-0.003613,-0.003750
-0.003614,-0.003770
-0.003615,-0.003863
-0.003616,-0.004151
-0.003617,-0.003673
-0.003617,-0.003743
-0.003618,-0.003748
-0.003617,-0.003576
-0.003618,-0.003752
-0.003618,-0.003767
-0.003618,-0.003618
-0.003619,-0.003694
-0.003618,-0.003415
-0.003617,-0.003438
-0.003617,-0.003393
-0.003615,-0.003223
-0.003614,-0.003249
-0.003613,-0.003223
-0.003612,-0.003538
-0.003613,-0.003831
-0.003612,-0.003332
-0.003611,-0.003280
-0.003610,-0.003205
-0.003609,-0.003308
-0.003609,-0.003621
-0.003608,-0.003340
-0.003607,-0.003319
-0.003605,-0.003090
-0.003605,-0.003548
-0.003606,-0.003815
-0.003607,-0.003978
-0.003609,-0.004150
-0.003608,-0.003450
-0.003609,-0.003879
-0.003610,-0.003951
-0.003611,-0.003793
-0.003611,-0.003713
-0.003612,-0.003951
-0.003613,-0.004023
-0.003614,-0.003648
-0.003613,-0.003393
-0.003614,-0.003860
-0.003614,-0.003807
-0.003614,-0.003637
-0.003615,-0.003868
-0.003616,-0.003761
-0.003616,-0.003692
-0.003616,-0.003623
-0.003616,-0.003563
-0.003617,-0.004049
-0.003619,-0.004134
-0.003620,-0.004060
-0.003621,-0.004031
-0.003621,-0.003583
-0.003623,-0.004336
-0.003625,-0.004113
-0.003625,-0.003587
-0.003626,-0.004086
-0.003627,-0.003766
-0.003627,-0.003731
-0.003628,-0.003895
-0.003628,-0.003813
-0.003628,-0.003421
-0.003628,-0.003635
-0.003627,-0.003281
-0.003626,-0.003426
-0.003625,-0.003312
-0.003625,-0.003536
-0.003625,-0.003691
-0.003624,-0.003337
-0.003624,-0.003693
-0.003625,-0.003886
-0.003626,-0.003775
-0.003626,-0.003795
-0.003628,-0.004253
-0.003628,-0.003618
-0.003628,-0.003652
-0.003627,-0.003342
-0.003626,-0.003315
-0.003626,-0.003649
-0.003627,-0.003881
-0.003628,-0.004125
-0.003630,-0.004170
-0.003631,-0.004093
-0.003632,-0.003962
-0.003633,-0.003941
-0.003633,-0.003637
-0.003633,-0.003767
-0.003634,-0.003702
-0.003634,-0.003657
-0.003634,-0.003669
-0.003634,-0.003719
-0.003634,-0.003811
-0.003636,-0.004080
-0.003636,-0.003915
-0.003638,-0.004204
-0.003639,-0.004158
-0.003642,-0.004419
-0.003644,-0.004533
-0.003646,-0.004378
-0.003648,-0.004325
-0.003649,-0.004156
-0.003650,-0.003857
-0.003650,-0.003949
-0.003651,-0.003734
-0.003650,-0.003279
-0.003650,-0.003820
-0.003651,-0.003852
-0.003652,-0.004120
-0.003653,-0.003960
-0.003654,-0.003950
-0.003654,-0.003970
-0.003656,-0.004113
-0.003656,-0.003910
-0.003657,-0.003913
-0.003658,-0.004145
-0.003658,-0.003713
-0.003659,-0.003806
-0.003659,-0.003858
-0.003659,-0.003788
-0.003660,-0.003834
-0.003660,-0.003756
-0.003661,-0.003858
-0.003661,-0.003671
-0.003661,-0.003964
-0.003662,-0.003817
-0.003662,-0.003670
-0.003662,-0.003819
-0.003662,-0.003652
-0.003662,-0.003549
-0.003662,-0.003731
-0.003663,-0.003983
-0.003664,-0.003926
-0.003664,-0.003997
-0.003665,-0.003810
-0.003665,-0.003911
-0.003666,-0.003772
-0.003666,-0.003701
-0.003666,-0.003621
-0.003666,-0.003742
-0.003666,-0.003696
-0.003666,-0.003826
-0.003666,-0.003625
-0.003667,-0.003996
-0.003668,-0.004062
-0.003667,-0.003459
-0.003667,-0.003587
-0.003667,-0.003439
-0.003668,-0.004026
-0.003667,-0.003523
-0.003667,-0.003663
-0.003668,-0.003952
-0.003668,-0.003644
-0.003668,-0.003789
-0.003668,-0.003463
-0.003668,-0.004034
-0.003669,-0.003724
-0.003669,-0.003818
-0.003669,-0.003633
-0.003669,-0.003823
-0.003669,-0.003689
-0.003669,-0.003769
-0.003670,-0.004050
-0.003672,-0.004197
-0.003674,-0.004617
-0.003675,-0.004309
-0.003677,-0.004366
-0.003679,-0.004539
-0.003680,-0.004400
-0.003682,-0.004265
-0.003683,-0.004096
-0.003684,-0.004222
-0.003685,-0.004208
-0.003686,-0.004191
-0.003687,-0.004240
-0.003689,-0.004217
-0.003690,-0.004240
-0.003692,-0.004822
-0.003694,-0.004439
-0.003696,-0.004823
-0.003698,-0.004237
-0.003700,-0.004680
-0.003702,-0.004654
-0.003703,-0.004195
-0.003705,-0.004479
-0.003706,-0.004373
-0.003707,-0.004181
-0.003708,-0.004073
-0.003709,-0.003945
-0.003709,-0.003910
-0.003709,-0.003895
-0.003710,-0.004089
-0.003711,-0.003914
-0.003711,-0.003998
-0.003712,-0.004135
-0.003713,-0.004307
-0.003714,-0.004169
-0.003715,-0.004042
-0.003716,-0.003984
-0.003717,-0.004109
-0.003717,-0.003990
-0.003718,-0.004216
-0.003720,-0.004441
-0.003721,-0.004449
-0.003722,-0.004303
-0.003723,-0.003995
-0.003724,-0.004151
-0.003725,-0.004068
-0.003725,-0.004044
-0.003726,-0.004059
-0.003727,-0.004151
-0.003728,-0.004221
-0.003729,-0.004299
-0.003731,-0.004453
-0.003731,-0.003794
-0.003731,-0.004086
-0.003732,-0.003978
-0.003732,-0.003838
-0.003732,-0.003712
-0.003734,-0.004448
-0.003735,-0.004544
-0.003736,-0.004093
-0.003737,-0.004224
-0.003737,-0.003945
-0.003738,-0.003978
-0.003738,-0.003570
-0.003738,-0.004098
-0.003739,-0.004067
-0.003739,-0.003777
-0.003739,-0.003929
-0.003740,-0.003956
-0.003740,-0.003648
-0.003741,-0.004223
-0.003741,-0.004038
-0.003743,-0.004495
-0.003744,-0.004463
-0.003745,-0.004478
-0.003747,-0.004667
-0.003749,-0.004721
-0.003750,-0.004371
-0.003752,-0.004414
-0.003753,-0.004172
-0.003753,-0.004240
-0.003754,-0.004097
-0.003756,-0.004493
-0.003757,-0.004451
-0.003758,-0.004154
-0.003758,-0.004122
-0.003758,-0.003770
-0.003759,-0.003854
-0.003759,-0.004148
-0.003760,-0.004114
-0.003760,-0.003989
-0.003761,-0.004202
-0.003762,-0.004238
-0.003763,-0.004234
-0.003764,-0.004233
-0.003765,-0.004425
-0.003766,-0.004256
-0.003767,-0.004179
-0.003767,-0.003879
-0.003768,-0.004340
-0.003769,-0.004377
-0.003770,-0.003925
-0.003770,-0.003871
-0.003770,-0.004085
-0.003771,-0.004196
-0.003772,-0.004245
-0.003773,-0.004324
-0.003774,-0.004041
-0.003774,-0.004167
-0.003774,-0.003809
-0.003774,-0.003652
-0.003774,-0.003592
-0.003774,-0.003791
-0.003774,-0.003918
-0.003774,-0.003687
-0.003774,-0.003568
-0.003774,-0.003945
-0.003774,-0.003637
-0.003774,-0.004030
-0.003774,-0.003723
-0.003774,-0.003702
-0.003774,-0.003565
-0.003773,-0.003358
-0.003772,-0.003297
-0.003771,-0.003500
-0.003771,-0.003633
-0.003771,-0.003525
-0.003770,-0.003471
-0.003770,-0.003702
-0.003770,-0.003941
-0.003770,-0.003638
-0.003770,-0.003882
-0.003770,-0.003786
-0.003771,-0.003856
-0.003771,-0.004101
-0.003772,-0.004044
-0.003772,-0.003912
-0.003772,-0.004130
-0.003773,-0.003821
-0.003772,-0.003655
-0.003772,-0.003671
-0.003773,-0.004290
-0.003774,-0.004053
-0.003774,-0.004212
-0.003775,-0.004043
-0.003776,-0.004277
-0.003777,-0.004338
-0.003777,-0.004234
-0.003779,-0.004496
-0.003780,-0.004354
-0.003780,-0.004158
-0.003781,-0.004142
-0.003782,-0.004462
-0.003783,-0.004466
-0.003784,-0.004271
-0.003785,-0.004252
-0.003785,-0.004121
-0.003786,-0.003965
-0.003786,-0.004161
-0.003787,-0.004012
-0.003787,-0.003998
-0.003787,-0.003941
-0.003787,-0.003745
-0.003788,-0.003908
-0.003788,-0.003830
-0.003788,-0.004109
-0.003788,-0.003962
-0.003789,-0.004074
-0.003790,-0.004167
-0.003790,-0.003876
-0.003790,-0.003881
-0.003790,-0.004107
-0.003791,-0.004109
-0.003791,-0.004143
-0.003792,-0.004251
-0.003793,-0.004570
-0.003794,-0.004060
-0.003794,-0.004132
-0.003794,-0.003820
-0.003795,-0.003806
-0.003796,-0.004424
-0.003796,-0.004154
-0.003796,-0.003967
-0.003797,-0.004118
-0.003797,-0.003980
-0.003798,-0.004019
-0.003797,-0.003744
-0.003797,-0.003478
-0.003797,-0.003761
-0.003797,-0.003811
-0.003797,-0.003567
-0.003795,-0.003123
-0.003794,-0.003013
-0.003793,-0.003171
-0.003792,-0.003284
-0.003792,-0.003334
-0.003792,-0.003839
-0.003792,-0.003878
-0.003792,-0.003931
-0.003792,-0.003850
-0.003793,-0.004034
-0.003793,-0.004309
-0.003794,-0.004379
-0.003795,-0.004011
-0.003795,-0.004239
-0.003796,-0.004067
-0.003797,-0.004304
-0.003797,-0.004079
-0.003798,-0.004122
-0.003798,-0.003892
-0.003798,-0.004133
-0.003798,-0.003951
-0.003799,-0.003924
-0.003799,-0.003870
-0.003799,-0.003744
-0.003798,-0.003553
-0.003798,-0.003899
-0.003799,-0.003902
-0.003798,-0.003281
-0.003798,-0.003781
-0.003798,-0.003737
-0.003797,-0.003438
-0.003797,-0.003474
-0.003797,-0.003998
-0.003797,-0.004110
-0.003798,-0.003983
-0.003798,-0.003878
-0.003798,-0.003911
-0.003798,-0.003711
-0.003798,-0.004079
-0.003798,-0.003817
-0.003799,-0.004003
-0.003799,-0.004224
-0.003800,-0.004258
-0.003800,-0.004027
-0.003801,-0.004514
-0.003802,-0.004356
-0.003803,-0.004297
-0.003803,-0.004053
-0.003804,-0.004041
-0.003804,-0.004033
-0.003804,-0.003984
-0.003805,-0.004413
-0.003806,-0.004354
-0.003807,-0.004269
-0.003807,-0.004317
-0.003807,-0.003566
-0.003807,-0.004051
-0.003808,-0.004205
-0.003808,-0.003941
-0.003808,-0.003912
-0.003808,-0.003485
-0.003808,-0.003910
-0.003808,-0.003697
-0.003808,-0.003901
-0.003808,-0.003852
-0.003809,-0.004170
-0.003809,-0.004095
-0.003810,-0.004189
-0.003810,-0.004111
-0.003811,-0.004389
-0.003812,-0.004339
-0.003812,-0.004268
-0.003813,-0.004408
-0.003814,-0.004250
-0.003814,-0.004351
-0.003815,-0.004238
-0.003816,-0.004296
-0.003816,-0.003889
-0.003816,-0.003777
-0.003816,-0.003743
-0.003815,-0.003615
-0.003816,-0.004041
-0.003816,-0.004085
-0.003816,-0.003888
-0.003816,-0.003798
-0.003816,-0.003783
-0.003816,-0.003984
-0.003817,-0.003968
-0.003817,-0.003921
-0.003817,-0.003757
-0.003817,-0.003849
-0.003817,-0.004152
-0.003818,-0.004076
-0.003818,-0.004263
-0.003818,-0.003996
-0.003818,-0.003803
-0.003818,-0.003881
-0.003819,-0.003999
-0.003819,-0.003661
-0.003818,-0.003619
-0.003818,-0.003558
-0.003818,-0.003722
-0.003817,-0.003525
-0.003817,-0.003666
-0.003817,-0.003750
-0.003817,-0.003554
-0.003816,-0.003495
-0.003815,-0.003249
-0.003815,-0.003482
-0.003815,-0.003757
-0.003815,-0.003775
-0.003815,-0.003639
-0.003815,-0.003927
-0.003815,-0.003656
-0.003814,-0.003601
-0.003814,-0.003907
-0.003815,-0.003904
-0.003815,-0.003890
-0.003815,-0.003887
-0.003815,-0.003717
-0.003815,-0.003737
-0.003815,-0.003849
-0.003815,-0.004103
-0.003815,-0.003764
-0.003815,-0.003864
-0.003815,-0.004109
-0.003816,-0.003954
-0.003815,-0.003741
-0.003815,-0.003423
-0.003815,-0.003910
-0.003815,-0.003884
-0.003816,-0.004240
-0.003816,-0.004126
-0.003816,-0.003944
-0.003816,-0.003548
-0.003816,-0.003592
-0.003816,-0.003877
-0.003816,-0.003870
-0.003815,-0.003427
-0.003815,-0.003931
-0.003815,-0.003371
-0.003814,-0.003243
-0.003813,-0.003365
-0.003814,-0.003876
-0.003814,-0.003967
-0.003813,-0.003467
-0.003813,-0.003667
-0.003813,-0.003618
-0.003813,-0.003651
-0.003813,-0.003691
-0.003813,-0.003992
-0.003813,-0.003677
-0.003812,-0.003402
-0.003811,-0.003319
-0.003811,-0.003748
-0.003811,-0.003903
-0.003812,-0.004067
-0.003812,-0.004121
-0.003812,-0.003954
-0.003812,-0.003790
-0.003812,-0.003532
-0.003812,-0.003650
-0.003812,-0.003779
-0.003812,-0.003974
-0.003812,-0.003736
-0.003812,-0.003767
-0.003812,-0.003724
-0.003811,-0.003672
-0.003811,-0.003614
-0.003811,-0.003737
-0.003811,-0.003665
-0.003810,-0.003391
-0.003810,-0.003589
-0.003810,-0.003624
-0.003810,-0.003543
-0.003809,-0.003655
-0.003810,-0.004099
-0.003810,-0.003787
-0.003810,-0.003916
-0.003810,-0.003952
-0.003811,-0.004300
-0.003811,-0.004364
-0.003812,-0.004229
-0.003813,-0.004524
-0.003813,-0.004195
-0.003814,-0.004127
-0.003814,-0.004383
-0.003814,-0.003718
-0.003814,-0.003358
-0.003813,-0.003652
-0.003813,-0.003709
-0.003813,-0.003940
-0.003814,-0.004010
-0.003814,-0.003833
-0.003814,-0.003993
-0.003814,-0.004009
-0.003814,-0.003909
-0.003814,-0.003915
-0.003814,-0.003805
-0.003815,-0.003921
-0.003814,-0.003528
-0.003814,-0.003539
-0.003814,-0.003578
-0.003813,-0.003540
-0.003813,-0.003338
-0.003812,-0.003241
-0.003811,-0.003106
-0.003811,-0.003345
-0.003810,-0.003418
-0.003810,-0.003848
-0.003810,-0.003569
-0.003810,-0.004012
-0.003810,-0.003453
-0.003809,-0.003448
-0.003809,-0.003596
-0.003809,-0.003588
-0.003808,-0.003435
-0.003808,-0.003704
-0.003808,-0.003942
-0.003808,-0.003351
-0.003807,-0.003445
-0.003807,-0.003154
-0.003806,-0.003534
-0.003806,-0.003345
-0.003805,-0.003309
-0.003804,-0.003297
-0.003804,-0.003596
-0.003804,-0.003515
-0.003803,-0.003009
-0.003802,-0.003279
-0.003802,-0.003378
-0.003802,-0.003518
-0.003802,-0.004040
-0.003802,-0.003550
-0.003802,-0.003937
-0.003802,-0.004118
-0.003802,-0.004002
-0.003802,-0.003956
-0.003803,-0.004109
-0.003804,-0.004475
-0.003804,-0.004312
-0.003805,-0.004334
-0.003805,-0.004385
-0.003806,-0.004361
-0.003807,-0.004302
-0.003807,-0.004128
-0.003807,-0.004183
-0.003807,-0.003738
-0.003807,-0.003875
-0.003807,-0.003602
-0.003807,-0.003775
-0.003807,-0.003971
-0.003807,-0.003723
-0.003807,-0.003847
-0.003807,-0.003876
-0.003807,-0.003740
-0.003807,-0.003692
-0.003807,-0.003524
-0.003807,-0.003517
-0.003806,-0.003561
-0.003806,-0.003522
-0.003806,-0.003469
-0.003805,-0.003538
-0.003805,-0.003774
-0.003805,-0.003946
-0.003805,-0.003889
-0.003806,-0.003913
-0.003806,-0.004056
-0.003806,-0.004156
-0.003807,-0.004089
-0.003807,-0.003863
-0.003807,-0.004124
-0.003807,-0.003838
-0.003807,-0.003838
-0.003807,-0.003958
-0.003808,-0.004231
-0.003808,-0.003916
-0.003808,-0.003838
-0.003808,-0.003528
-0.003807,-0.003678
-0.003808,-0.003895
-0.003807,-0.003725
-0.003807,-0.003744
-0.003808,-0.004167
-0.003808,-0.003830
-0.003808,-0.003874
-0.003808,-0.003555
-0.003807,-0.003559
-0.003807,-0.003666
-0.003807,-0.003896
-0.003807,-0.003941
-0.003807,-0.003760
-0.003807,-0.003582
-0.003807,-0.003828
-0.003807,-0.003279
-0.003806,-0.003395
-0.003806,-0.003641
-0.003805,-0.003424
-0.003805,-0.003636
-0.003805,-0.003386
-0.003804,-0.003275
-0.003804,-0.003286
-0.003803,-0.003303
-0.003803,-0.003421
-0.003802,-0.003453
-0.003802,-0.003420
-0.003801,-0.003186
-0.003801,-0.003654
-0.003801,-0.003907
-0.003801,-0.003569
-0.003801,-0.003725
-0.003801,-0.003642
-0.003800,-0.003489
-0.003800,-0.003613
-0.003800,-0.003925
-0.003801,-0.003960
-0.003801,-0.003908
-0.003801,-0.003821
-0.003801,-0.004321
-0.003801,-0.003733
-0.003801,-0.003950
-0.003801,-0.003858
-0.003801,-0.003291
-0.003801,-0.003489
-0.003800,-0.003700
-0.003800,-0.003798
-0.003800,-0.003371
-0.003800,-0.004065
-0.003800,-0.003738
-0.003800,-0.003969
-0.003801,-0.003971
-0.003800,-0.003594
-0.003800,-0.003568
-0.003800,-0.003657
-0.003800,-0.003761
-0.003800,-0.003881
-0.003800,-0.003768
-0.003800,-0.003954
-0.003800,-0.003836
-0.003800,-0.003970
-0.003800,-0.003479
-0.003800,-0.003678
-0.003800,-0.003799
-0.003800,-0.003727
-0.003800,-0.003719
-0.003800,-0.003920
-0.003800,-0.003855
-0.003800,-0.003627
-0.003800,-0.003650
-0.003799,-0.003642
-0.003799,-0.003563
-0.003799,-0.003605
-0.003799,-0.003949
-0.003799,-0.003751
-0.003799,-0.003376
-0.003799,-0.003774
-0.003799,-0.003774
-0.003798,-0.003477
-0.003798,-0.003685
-0.003798,-0.003741
-0.003798,-0.004006
-0.003798,-0.003641
-0.003798,-0.003612
-0.003797,-0.003376
-0.003797,-0.003571
-0.003797,-0.003674
-0.003797,-0.003664
-0.003797,-0.003912
-0.003797,-0.004154
-0.003797,-0.003654
-0.003797,-0.003854
-0.003797,-0.003863
-0.003798,-0.004067
-0.003798,-0.004198
-0.003798,-0.003828
-0.003798,-0.003572
