0.001,95.00748862864786
0.002,95.00748862864786
0.003,95.12899328737515
0.004,95.25049794610244
0.005,95.25049794610244
0.006,95.37200260482973
0.007,95.49350726355701
0.008,95.49350726355701
0.009000000000000001,95.73651658101159
0.01,95.49350726355701
0.011,95.6150119222843
0.012,95.73651658101159
0.013,95.73651658101159
0.014,95.85802123973887
0.015,95.97952589846616
0.016,95.97952589846616
0.017,95.97952589846616
0.018,96.10103055719345
0.019,96.22253521592073
0.02,96.46554453337531
0.021,95.97952589846616
0.022,96.5870491921026
0.023,96.46554453337531
0.024,96.83005850955718
0.025,96.83005850955718
0.026,96.95156316828445
0.027,97.07306782701174
0.028,96.95156316828445
0.029,96.95156316828445
0.03,97.07306782701174
0.031,97.07306782701174
0.032,97.07306782701174
0.033,97.07306782701174
0.034,97.07306782701174
0.035,97.31607714446632
0.036,97.31607714446632
0.037,97.43758180319361
0.038,97.5590864619209
0.039,97.68059112064817
0.04,97.68059112064817
0.041,97.80209577937546
0.042,97.92360043810275
0.043,97.92360043810275
0.044,97.80209577937546
0.045,98.16660975555733
0.046,98.16660975555733
0.047,98.28811441428462
0.048,98.28811441428462
0.049,98.28811441428462
0.05,98.28811441428462
0.051,98.16660975555733
0.052,98.28811441428462
0.053,98.4096190730119
0.054,98.28811441428462
0.055,98.4096190730119
0.056,98.4096190730119
0.057,98.53112373173919
0.058,98.53112373173919
0.059,98.77413304919376
0.06,98.89563770792105
0.061,99.01714236664834
0.062,99.26015168410291
0.063,99.26015168410291
0.064,99.13864702537562
0.065,99.26015168410291
0.066,99.26015168410291
0.067,99.3816563428302
0.068,99.3816563428302
0.06900000000000001,99.50316100155749
0.07000000000000001,99.50316100155749
0.07100000000000001,99.50316100155749
0.07200000000000001,99.50316100155749
0.073,99.62466566028478
0.074,99.62466566028478
0.075,99.74617031901207
0.076,99.50316100155749
0.077,99.98917963646663
0.078,100.1106842951939
0.079,100.1106842951939
0.08,100.2321889539212
0.081,100.3536936126485
0.082,100.3536936126485
0.083,100.3536936126485
0.08400000000000001,100.4751982713758
0.08500000000000001,100.5967029301031
0.08600000000000001,100.4751982713758
0.08700000000000001,100.3536936126485
0.08799999999999999,100.7182075888304
0.089,100.5967029301031
0.09,100.8397122475576
0.091,100.5967029301031
0.092,100.8397122475576
0.093,100.7182075888304
0.094,100.8397122475576
0.095,100.9612169062849
0.096,101.0827215650122
0.097,101.2042262237395
0.098,101.2042262237395
0.099,101.4472355411941
0.1,101.4472355411941
0.101,101.4472355411941
0.102,101.5687401999214
0.103,101.6902448586487
0.104,101.8117495173759
0.105,101.8117495173759
0.106,101.8117495173759
0.107,101.6902448586487
0.108,101.9332541761032
0.109,101.9332541761032
0.11,101.9332541761032
0.111,101.8117495173759
0.112,101.9332541761032
0.113,101.9332541761032
0.114,102.0547588348305
0.115,101.9332541761032
0.116,102.1762634935578
0.117,102.0547588348305
0.118,102.0547588348305
0.119,102.0547588348305
0.12,102.1762634935578
0.121,102.4192728110124
0.122,102.4192728110124
0.123,102.5407774697397
0.124,102.5407774697397
0.125,102.662282128467
0.126,102.2977681522851
0.127,102.662282128467
0.128,102.5407774697397
0.129,102.662282128467
0.13,102.662282128467
0.131,102.7837867871942
0.132,102.9052914459215
0.133,102.7837867871942
0.134,102.9052914459215
0.135,102.9052914459215
0.136,102.9052914459215
0.137,102.9052914459215
0.138,102.9052914459215
0.139,103.0267961046488
0.14,103.1483007633761
0.141,103.1483007633761
0.142,103.2698054221034
0.143,103.1483007633761
0.144,103.2698054221034
0.145,103.1483007633761
0.146,103.2698054221034
0.147,103.1483007633761
0.148,103.1483007633761
0.149,103.0267961046488
0.15,103.0267961046488
0.151,103.0267961046488
0.152,102.9052914459215
0.153,102.9052914459215
0.154,103.0267961046488
0.155,103.0267961046488
0.156,102.9052914459215
0.157,103.2698054221034
0.158,103.1483007633761
0.159,103.1483007633761
0.16,103.1483007633761
0.161,103.1483007633761
0.162,103.1483007633761
0.163,103.1483007633761
0.164,103.1483007633761
0.165,102.9052914459215
0.166,103.0267961046488
0.167,102.662282128467
0.168,102.9052914459215
0.169,102.4192728110124
0.17,102.7837867871942
0.171,102.662282128467
0.172,102.5407774697397
0.173,102.4192728110124
0.174,102.4192728110124
0.175,102.5407774697397
0.176,102.2977681522851
0.177,102.1762634935578
0.178,102.1762634935578
0.179,102.0547588348305
0.18,102.0547588348305
0.181,101.8117495173759
0.182,101.6902448586487
0.183,101.5687401999214
0.184,101.4472355411941
0.185,101.3257308824668
0.186,100.9612169062849
0.187,100.8397122475576
0.188,100.5967029301031
0.189,100.3536936126485
0.19,100.2321889539212
0.191,99.74617031901207
0.192,99.3816563428302
0.193,99.13864702537562
0.194,98.77413304919376
0.195,98.4096190730119
0.196,98.04510509683004
0.197,97.68059112064817
0.198,97.43758180319361
0.199,96.95156316828445
0.2,96.5870491921026
0.201,95.97952589846616
0.202,95.37200260482973
0.203,94.88598396992057
0.204,94.15695601755685
0.205,93.54943272392042
0.206,92.8204047715567
0.207,92.21288147792026
0.208,91.36234886682925
0.209,90.51181625573824
0.21,89.78278830337452
0.211,88.56774171610165
0.212,87.35269512882878
0.213,86.38065785901048
0.214,85.16561127173762
0.215,83.70755536701017
0.216,82.37100412101
0.217,80.79144355755528
0.218,78.84736901791868
0.219,77.14630379573667
0.22,75.32373391482736
0.221,73.74417335137262
0.222,72.16461278791789
0.223,70.82806154191773
0.224,69.37000563719029
0.225,68.03345439119013
0.226,66.93991246264456
0.227,65.72486587537168
0.228,64.6313239468261
0.229,63.29477270082595
0.23,62.20123077228036
0.231,60.9861841850075
0.232,59.89264225646191
0.233,58.79910032791633
0.234,57.58405374064345
0.235,56.49051181209787
0.236,55.51847454227958
0.237,54.3034279550067
0.238,53.45289534391569
0.239,52.11634409791554
0.24,51.38731614555181
0.241,50.29377421700623
0.242,49.56474626464251
0.243,48.59270899482421
0.244,47.7421763837332
0.245,46.77013911391491
0.246,45.9196065028239
0.247,45.06907389173288
0.248,44.09703662191459
0.249,43.36800866955087
0.25,42.27446674100528
0.251,41.54543878864156
0.252,40.69490617755055
0.253,39.84437356645955
0.254,38.99384095536853
0.255,38.02180368555024
0.256,37.53578505064109
0.257,36.80675709827737
0.258,36.07772914591364
0.259,35.34870119354992
0.26,34.74117789991349
0.261,33.89064528882248
0.262,33.52613131264062
0.263,32.55409404282232
0.264,31.8250660904586
0.265,31.09603813809488
0.266,30.36701018573115
0.267,29.51647757464014
0.268,29.03045893973099
0.269,28.30143098736727
0.27,27.69390769373084
0.271,27.0863844000944
0.272,26.47886110645797
0.273,25.87133781282153
0.274,25.02080520173052
0.275,24.65629122554866
0.276,23.92726327318494
0.277,23.44124463827579
0.278,22.71221668591207
0.279,22.46920736845749
0.28,21.86168407482106
0.281,21.4971700986392
0.282,20.88964680500276
0.283,20.28212351136633
0.284,19.91760953518446
0.285,19.18858158282074
0.286,18.82406760663888
0.287,18.33804897172973
0.288,17.85203033682058
0.289,17.24450704318415
0.29,16.63698374954771
0.291,16.15096511463857
0.292,15.66494647972941
0.293,15.30043250354755
0.294,14.93591852736569
0.295,14.44989989245654
0.296,13.9638812575474
0.297,13.59936728136554
0.298,13.11334864645639
0.299,12.87033932900181
0.3,12.62733001154724
0.301,12.26281603536538
0.302,11.77679740045623
0.303,11.41228342427437
0.304,11.04776944809251
0.305,10.80476013063793
0.306,10.31874149572879
0.307,10.07573217827421
0.308,9.711218202092349
0.309,9.346704225910488
0.31,8.982190249728626
0.311,8.617676273546765
0.312,8.374666956092192
0.313,8.01015297991033
0.314,7.767143662455757
0.315,7.402629686273896
0.316,7.281125027546608
0.317,6.795106392637459
0.318,6.916611051364747
0.319,6.795106392637459
0.32,6.430592416455598
0.321,6.309087757728312
0.322,6.066078440273737
0.323,5.944573781546451
0.324,5.823069122819163
0.325,5.823069122819163
0.326,5.823069122819163
0.327,5.823069122819163
0.328,5.823069122819163
0.329,5.823069122819163
0.33,5.823069122819163
0.331,5.823069122819163
0.332,5.823069122819163
0.333,5.823069122819163
0.334,5.823069122819163
0.335,5.823069122819163
0.336,5.823069122819163
0.337,5.823069122819163
0.338,5.823069122819163
0.339,5.823069122819163
0.34,5.823069122819163
0.341,5.823069122819163
0.342,5.823069122819163
0.343,5.823069122819163
0.344,5.823069122819163
0.345,5.823069122819163
0.346,5.823069122819163
0.347,5.823069122819163
0.348,5.823069122819163
0.349,5.823069122819163
0.35,5.823069122819163
0.351,5.823069122819163
0.352,5.823069122819163
0.353,5.823069122819163
0.354,5.823069122819163
0.355,5.823069122819163
0.356,5.823069122819163
0.357,5.823069122819163
0.358,5.823069122819163
0.359,5.823069122819163
0.36,5.823069122819163
0.361,5.823069122819163
0.362,5.823069122819163
0.363,5.823069122819163
0.364,5.823069122819163
0.365,5.823069122819163
0.366,5.823069122819163
0.367,5.823069122819163
0.368,5.823069122819163
0.369,5.823069122819163
0.37,5.823069122819163
0.371,5.823069122819163
0.372,5.823069122819163
0.373,5.823069122819163
0.374,5.823069122819163
0.375,5.823069122819163
0.376,5.823069122819163
0.377,5.823069122819163
0.378,5.823069122819163
0.379,5.823069122819163
0.38,5.823069122819163
0.381,5.823069122819163
0.382,5.823069122819163
0.383,5.823069122819163
0.384,5.823069122819163
0.385,5.823069122819163
0.386,5.823069122819163
0.387,5.823069122819163
0.388,5.823069122819163
0.389,5.823069122819163
0.39,5.823069122819163
0.391,5.823069122819163
0.392,5.823069122819163
0.393,5.823069122819163
0.394,5.823069122819163
0.395,5.823069122819163
0.396,5.823069122819163
0.397,5.823069122819163
0.398,5.823069122819163
0.399,5.823069122819163
0.4,5.823069122819163
0.401,5.823069122819163
0.402,5.823069122819163
0.403,5.823069122819163
0.404,5.823069122819163
0.405,5.823069122819163
0.406,5.823069122819163
0.407,5.823069122819163
0.408,5.823069122819163
0.409,5.823069122819163
0.41,5.823069122819163
0.411,5.823069122819163
0.412,5.823069122819163
0.413,5.823069122819163
0.414,5.823069122819163
0.415,5.823069122819163
0.416,5.823069122819163
