X_(Angstroms),Y_(Angstroms)
25.641379,19.712265
19.123012,20.323023
40.582267,31.800720
20.414516,7.750952
17.886892,43.311422
9.498251,18.212599
24.651151,3.954153
21.854407,11.331116
9.856170,32.499395
5.502048,19.440135
1.838514,4.340998
28.950046,10.641152
27.902266,17.026758
15.227911,14.776907
36.569286,43.356680
24.580184,34.497229
42.005339,0.695663
39.926747,7.954452
37.501338,21.258023
5.942321,30.845966
33.173252,14.977164
17.147042,15.762298
16.429659,35.576318
1.525257,33.833065
16.757524,28.148688
35.837860,11.549509
14.925767,20.901491
27.183717,6.980779
5.759982,25.126247
27.152177,35.234144
38.356562,11.558857
34.319744,28.629511
29.789822,1.321606
10.336962,25.587707
9.150152,35.368870
12.718329,28.402582
26.120770,20.853935
41.260726,27.164315
38.046586,37.030557
20.549160,23.949770
37.552828,19.913009
12.172132,32.311178
25.268064,7.106299
8.317086,40.578063
12.165240,31.810930
17.879384,26.988382
20.461799,30.647220
3.276396,0.496616
2.330586,22.313212
13.338479,26.466264
24.953810,11.040384
0.242835,14.994030
9.086659,37.326429
29.835010,14.553949
2.603834,24.191847
33.173530,22.105159
9.070846,28.362559
13.108367,29.248983
10.455311,20.504149
15.219116,9.560578
30.398862,22.838751
8.388667,25.756508
20.165243,3.821785
19.912921,9.889761
12.764474,22.153467
14.226333,16.376061
26.902967,32.933876
0.534592,6.900022
5.559319,34.167468
0.853509,34.375359
0.945234,7.434840
18.253250,9.730916
36.746414,3.677537
21.721409,37.263033
21.963745,5.189729
27.247126,14.596382
19.235649,28.758439
37.259710,36.594808
15.141790,22.610388
25.646131,8.174538
32.025716,20.701302
33.914862,3.108413
12.736618,15.042614
41.556110,34.691659
41.509750,21.170570
41.887374,26.637886
1.137510,29.389623
42.339465,40.631374
6.566796,16.004096
39.519002,18.661106
15.528896,0.972777
34.225553,22.610273
29.257751,43.488235
42.218869,24.963543
25.971266,40.852138
6.412278,20.378447
13.922320,25.342428
30.038699,33.123999
22.689656,8.126307
15.617823,26.722384
8.067251,19.563179
12.132336,27.199590
38.814875,30.696042
23.956240,12.517777
36.235181,32.742075
5.285531,13.173672
16.955974,38.351094
7.385247,2.307257
29.135419,19.874531
40.172461,6.947738
25.763361,18.112592
0.539352,38.560301
17.198560,21.135989
27.758720,23.399322
6.704902,10.222680
23.002658,10.527556
8.063597,11.865945
2.023160,1.835416
2.449038,16.901362
36.070631,43.988352
33.499234,18.165337
23.639363,2.188009
41.850696,37.354714
40.158325,20.142892
32.357802,12.039938
35.583763,38.383516
37.418528,15.745981
26.250752,11.835815
31.395852,14.965668
33.064217,23.749262
28.444481,29.601765
39.279630,40.114237
29.149954,15.915778
9.632193,14.080413
26.180726,36.003317
39.513382,38.463359
43.604404,31.659991
23.422610,25.058957
42.476189,9.255531
38.454135,43.165169
43.049995,26.032516
3.692657,28.275810
0.089448,26.778705
14.349067,12.021382
16.956949,8.719354
6.910042,22.137335
29.220673,40.758568
38.228235,17.692001
18.743054,37.017932
32.438733,29.388204
25.530341,38.130404
4.994357,36.139689
21.187124,27.259570
23.530987,36.509346
21.479882,24.918862
18.105050,34.978315
19.564754,39.770567
7.914373,35.655275
4.758904,25.845892
35.989199,36.968124
24.364485,40.042238
3.858733,32.066746
35.437727,21.226719
10.253299,16.741456
34.180526,37.626422
16.314434,17.884546
5.102864,24.162367
31.846117,9.239910
17.759097,13.820024
24.430957,9.312960
30.446307,6.867499
11.436195,42.271061
26.395122,2.787765
21.164721,17.236546
29.251640,1.730470
15.224130,31.231798
28.668446,38.054792
30.141170,28.643111
19.851187,8.647493
9.118120,23.271756
12.012083,10.205577
31.025391,17.047845
31.527985,32.460892
27.354506,39.696813
0.963097,19.384634
30.617676,34.650353
9.031166,43.803910
33.753731,39.386794
37.278860,41.838235
18.985312,6.479509
36.332153,18.534455
33.451663,35.860596
42.873784,43.492153
12.619574,30.580809
11.621293,39.207116
36.078140,13.611591
32.145970,33.999532
7.910917,5.915513
13.323100,23.954057
8.574600,33.668646
25.167037,19.870379
19.470863,19.880304
41.024986,32.022079
20.699121,7.276610
18.234743,43.026817
9.593119,18.497204
24.398169,4.428495
21.696293,11.773835
9.887793,32.183167
5.090952,18.997416
2.059873,4.499112
28.918423,10.451415
27.744152,17.279740
15.322779,14.492302
37.043628,43.135321
24.295579,34.086133
41.467752,0.980268
39.642142,8.270680
37.374847,21.732365
6.290172,30.466493
33.394611,14.660936
17.494893,15.952035
15.923695,35.892546
1.999599,33.263855
16.725901,28.749521
35.584878,11.075167
14.451425,20.363904
27.626436,6.759420
6.139455,25.284361
27.531650,34.949539
38.862526,11.527234
34.825708,28.060301
30.200918,0.752396
10.684813,25.334725
9.719362,35.526984
13.129425,28.276091
26.500243,21.328277
40.944498,27.607034
38.362814,37.315162
20.264555,23.601919
37.963924,19.881386
12.393491,32.690651
25.015082,6.600335
8.127349,40.546440
11.754144,31.526325
18.037498,26.387549
20.778027,31.089939
3.750738,0.085520
1.982735,22.028607
13.559838,26.782492
24.858942,10.913893
0.179589,14.804293
8.865300,37.642657
29.518782,14.079607
2.603834,24.602943
32.794057,21.978668
9.355451,28.742032
13.298104,29.533588
10.297197,20.820377
14.649906,9.370841
30.335616,23.123356
8.325421,26.199227
19.690901,3.410689
20.071035,10.269234
12.385001,21.837239
14.321201,16.660666
26.649985,32.459534
0.313233,6.425680
5.907170,33.882863
0.442413,34.944569
1.419576,7.877559
18.190004,10.236880
36.999396,3.804028
21.247067,37.579261
22.311595,5.031615
26.930898,14.880987
19.615122,28.979799
37.386201,36.341825
15.521263,22.547142
25.962359,7.953179
31.614620,20.226960
33.756748,3.108413
12.578504,14.663141
40.986900,34.691659
41.825977,21.644912
41.729260,26.574640
1.422115,29.737473
42.529202,40.441637
6.788155,16.098965
40.088212,18.408124
15.560518,0.909531
34.699895,22.768387
28.909900,43.140384
41.871018,24.425956
25.939644,41.294857
5.906313,20.631430
14.428285,24.868086
29.659225,32.712902
22.626411,7.746834
15.902428,27.038611
8.067251,19.879407
11.721240,26.820116
38.530270,30.253323
23.734881,12.802382
35.824085,32.805321
5.159040,13.331786
16.418387,38.793813
7.227133,2.528617
29.103796,20.001022
40.520311,6.631510
25.573624,17.764741
0.982071,38.718414
17.483165,20.883006
27.758720,23.747173
6.262183,9.590225
22.559939,10.242951
8.221710,11.549717
1.580442,1.708925
2.670397,16.427021
35.596289,0.367825
33.530857,18.481564
23.291512,1.776913
42.198546,37.354714
39.873720,20.648856
32.294556,12.008315
35.647008,38.889480
37.197169,15.271640
26.693471,12.341780
31.395852,14.649440
32.589875,24.191981
28.191499,30.107729
39.089893,40.398842
29.276445,15.915778
9.727061,13.827431
25.801253,35.908449
39.956101,38.747964
43.667649,31.912973
24.023442,25.375185
42.697549,9.223908
38.928476,43.607887
43.302977,25.779534
3.819148,28.623660
0.658658,27.379537
14.127708,11.831646
16.672344,8.086899
7.068155,22.580054
29.631770,40.821813
38.133366,17.312527
18.679808,37.112800
32.944697,29.514695
25.561964,38.288517
4.741374,36.455916
21.693089,27.544175
23.341250,36.509346
21.448259,25.045354
17.978558,34.598842
19.438263,40.244908
7.598145,36.097994
4.379431,26.098874
35.578102,36.746765
23.921766,40.042238
4.111716,31.655649
35.722332,20.847246
10.601150,16.330359
33.706184,37.563177
16.630662,18.105906
4.723391,23.846140
32.193967,9.145042
18.170193,13.155946
24.272843,9.059978
30.794158,6.614517
11.752422,42.271061
26.616481,2.439914
21.449326,16.951941
29.061903,2.173189
15.540357,31.674517
29.079542,37.706942
30.299284,28.295260
19.566582,8.584247
9.212988,23.366625
11.569364,10.395313
31.246750,17.490564
31.749345,32.049796
27.607488,39.601945
0.678492,19.068406
30.333071,34.966581
9.031166,43.898778
33.342635,39.924381
37.531842,41.458762
18.542593,6.100036
35.921057,18.218227
33.451663,35.575991
43.411372,43.334039
12.493082,30.770545
11.779407,39.143870
35.920026,13.295364
32.335707,33.936286
7.910917,6.136872
13.006872,23.606206
8.068635,33.668646
24.724318,20.218229
19.850336,19.405962
40.898495,31.800720
20.762367,6.897137
18.171497,43.090063
9.877724,18.497204
24.619528,3.827662
21.506556,12.058440
9.603188,31.898562
4.774724,18.586320
2.565838,4.720471
29.044914,10.324924
27.902266,17.722459
15.449270,14.239320
37.043628,43.261812
23.979351,33.928019
41.246392,1.581101
39.294291,8.934758
37.880811,22.428066
6.701268,30.023774
33.774085,14.597691
17.716252,15.762298
15.575844,35.987414
2.062844,33.485214
17.042129,29.192240
35.237027,10.727317
14.546294,19.889562
27.974286,6.411569
6.487306,25.315984
27.911124,34.664934
39.083886,11.716971
35.110313,27.680828
30.801751,0.594282
10.811304,24.860383
10.035590,35.337247
12.939688,28.023109
26.974585,21.359899
40.628270,27.986507
38.552550,37.663013
19.885082,23.095955
37.774187,19.786518
12.931079,32.975256
24.698854,6.220861
7.937613,40.894291
11.501162,32.000667
18.638331,26.134567
21.157500,31.342921
4.161834,43.674424
1.919490,21.807248
13.844443,26.529510
25.017056,11.040384
43.800116,14.646179
9.308018,37.990507
29.139309,13.542020
2.350852,24.634566
32.635943,22.041913
9.671679,29.153128
13.487840,29.533588
10.139083,21.073359
14.080696,8.896500
30.240748,23.091733
8.641649,26.641946
19.406296,3.189329
20.102658,10.553839
12.479869,21.552634
14.131465,16.850403
26.270511,32.206552
43.775645,6.014584
5.685810,33.882863
0.031317,35.229174
1.704181,8.257032
18.000268,10.521485
37.189133,3.709160
21.215445,37.768997
22.121859,4.525651
26.583048,15.292083
19.836482,29.264404
37.417824,35.993975
15.805868,22.294160
26.152095,7.605328
31.203524,19.942355
33.598635,3.266527
12.768241,14.220422
40.733918,34.849773
42.268696,21.550043
41.634392,26.574640
1.453738,30.053701
42.560825,40.631374
7.009514,16.130587
40.404439,18.502992
15.402404,1.036022
35.047745,23.052992
28.530427,43.108761
41.586413,24.078105
25.813153,41.579462
5.526840,20.631430
14.934249,24.678349
29.406243,32.523166
22.563165,7.462229
16.503261,27.006989
7.877514,19.752916
11.436635,26.472266
38.214042,30.537928
23.987863,13.086987
35.792462,32.805321
5.032548,13.142049
16.102159,39.236532
6.816037,2.591862
28.755946,20.412118
40.710048,6.378528
25.130905,17.511759
1.298298,38.591923
17.831016,20.630024
27.568983,23.936909
5.851087,9.179129
22.243711,10.084837
8.126842,11.075375
2.054783,1.708925
2.575529,16.015925
35.280061,0.652430
33.467611,18.671301
23.006907,1.302572
42.609642,37.512828
39.810474,20.996707
32.389424,11.786956
35.773499,39.268953
37.323660,14.892166
27.136190,12.721253
31.585588,14.554572
32.336893,24.761191
28.096631,29.759879
39.248007,40.715070
29.149954,15.884156
9.537324,13.637695
25.516648,35.687089
40.209083,38.779586
43.604404,32.229201
24.466161,25.438431
42.697549,9.350399
39.339572,43.797624
43.650827,25.368438
4.008885,28.845020
0.911640,27.569274
14.412313,11.673532
16.324493,7.897162
6.910042,22.643300
30.200980,40.695322
38.323103,17.186036
18.458449,37.112800
33.166056,29.356581
25.372227,38.320140
4.488392,36.993504
22.135808,27.797157
23.088268,36.382855
21.574750,25.013731
18.231541,34.219369
19.375017,40.497891
7.281917,36.540713
4.094826,26.256988
35.451611,36.968124
23.447425,40.295220
4.174961,31.465913
35.406105,20.657509
10.917378,16.014132
33.358334,37.911027
16.946890,18.137529
4.375541,23.182061
32.415327,8.892059
18.454798,13.155946
24.336089,8.996733
31.047140,6.424780
11.657554,42.524043
26.806218,2.092064
21.670685,16.414353
29.441376,2.521040
15.824962,31.959122
29.269278,37.706942
30.520644,27.820918
19.313600,8.521002
8.960006,23.208511
11.253136,10.711541
31.246750,17.332450
31.844213,31.701945
27.639111,39.728436
0.520378,18.878669
29.890352,35.314432
8.936298,0.151760
32.836671,40.272232
37.152369,41.237402
17.941760,5.625694
35.794566,17.775508
33.736268,35.449500
43.632731,43.555398
12.240100,30.644054
12.095635,39.333607
35.667043,12.852645
31.956233,34.031154
7.784426,6.042004
12.848758,23.479715
8.068635,33.858382
24.218354,20.123361
20.229809,19.058112
40.740381,31.863966
20.446139,6.517664
18.076629,43.311422
10.162329,18.433958
24.619528,3.511434
21.601425,12.437913
9.128846,31.360975
4.363628,18.364961
2.818820,4.910208
29.044914,9.850583
27.712529,18.038687
15.639007,14.365811
37.138496,43.514794
23.568255,33.453677
41.499375,1.739215
38.914818,8.903135
37.722697,22.681048
6.796136,29.770792
34.058690,15.135278
18.158971,15.825544
15.291239,35.955791
2.315826,33.516837
17.136997,29.476845
35.110536,10.316221
14.767653,19.573334
28.322137,6.000473
6.550551,25.252738
27.531650,34.253838
39.052263,11.969953
35.394918,27.491091
31.181224,0.119940
10.368585,24.733892
10.351818,35.432116
12.623461,28.023109
26.405375,21.581259
40.280420,28.460849
38.331191,37.915995
19.695345,22.842973
37.710942,19.660027
13.215684,33.576089
24.509117,5.936256
7.905990,41.115650
11.216557,32.443386
18.796445,26.008076
21.347237,31.722394
4.319948,43.421442
1.856244,21.459397
14.129048,26.561132
25.396529,11.072007
43.610379,14.614557
9.466132,38.369981
29.423914,13.289038
2.066247,24.476452
32.699188,22.010291
10.082775,28.995015
13.962182,29.596834
10.139083,21.010113
13.637977,8.517026
30.114257,22.901997
8.641649,26.831682
19.469542,2.841479
19.944544,10.775199
12.669606,20.983424
13.878482,16.882025
25.954284,31.763833
43.712400,5.982961
5.274714,33.914486
0.094562,35.197551
1.988786,8.320278
17.431058,10.584731
37.157510,3.772405
21.057331,38.180094
22.058613,4.209423
26.298443,15.481820
19.868104,28.948176
37.670806,35.582879
15.711000,21.819819
26.531569,7.636951
31.013787,19.973978
33.314030,3.487887
12.989600,13.967440
40.702295,35.039510
42.679792,21.360307
41.286541,26.637886
1.422115,30.369929
42.750561,40.694619
7.041137,16.162210
40.847158,18.502992
15.370782,1.383873
35.174236,23.369220
28.435559,43.330121
41.112072,23.856746
25.686661,41.927312
5.337103,20.157088
15.187232,24.330499
29.279752,32.080447
22.436674,7.272492
16.787866,27.006989
7.877514,19.215328
11.689617,26.345775
37.644832,30.569551
24.240845,13.466460
35.729216,32.836944
5.285531,13.078804
15.691063,39.363023
6.942528,2.623485
28.471341,20.728346
40.646803,6.378528
24.909546,17.701496
1.646149,38.876528
18.115621,20.630024
27.474115,24.316383
5.534859,8.831278
22.053975,10.084837
7.778992,10.948884
2.118029,1.898662
2.290924,15.762942
35.090325,1.158394
33.467611,18.671301
22.722302,0.891475
42.989116,37.449583
39.968588,21.281312
32.547538,11.628842
35.267535,39.458690
37.513397,14.386202
27.231058,12.974235
31.870193,14.491327
32.526630,25.140665
28.223122,29.443651
39.659103,40.968052
29.055086,15.567928
9.505702,13.289844
25.326911,35.750335
40.588556,38.526604
43.477913,32.260824
24.592652,25.438431
42.792417,9.318777
39.592555,0.113852
43.555959,25.178701
3.882394,28.876642
1.227868,27.506029
14.254199,11.388927
16.134756,7.644180
6.404077,22.485186
30.200980,41.074795
38.607708,16.964677
18.173844,37.207669
33.545530,29.103599
25.182491,38.478254
4.077296,37.119995
22.673395,27.986894
22.645549,36.414478
21.859355,24.982108
18.452900,34.029632
19.122035,40.845741
7.092181,36.888564
3.905089,26.193743
35.578102,36.968124
23.162820,40.453334
4.396321,31.529158
35.311236,20.625886
10.917378,15.697904
32.978860,37.911027
17.231495,18.042660
3.901199,22.770965
32.731555,8.733946
18.328307,13.219191
24.336089,8.965110
31.300122,6.140175
11.878914,42.524043
27.027577,1.775836
21.860422,16.098126
29.820850,2.710776
15.888208,32.370218
29.775243,38.023169
30.583889,27.694427
18.934126,8.521002
8.801892,22.860660
11.158268,10.711541
31.215127,17.174336
32.033950,31.227604
27.639111,39.854927
0.267396,18.499196
29.542501,35.409300
9.031166,0.183383
32.899916,40.651705
37.057500,41.205780
17.657155,5.182976
35.984303,17.585771
33.862759,35.101650
0.043827,43.523775
11.892250,30.738922
12.569977,39.301984
35.382438,12.662908
31.640006,33.841418
7.942540,5.978758
12.595776,23.511338
8.131881,34.048119
23.807258,20.281475
20.514414,18.836752
40.645513,31.737474
20.161534,6.264681
18.203120,43.596027
10.541803,18.275845
24.682774,3.163584
21.601425,12.817387
8.749373,31.360975
4.110646,17.858996
2.913688,5.005076
28.981669,9.818960
27.744152,18.038687
15.797121,14.397434
37.106873,43.736153
23.505010,33.422055
41.752357,1.897329
38.914818,8.903135
37.912434,23.155390
6.732890,29.454564
34.406540,15.356637
18.506821,15.825544
15.354485,36.019037
2.442318,33.580083
17.200243,29.698204
35.490009,9.905125
14.925767,19.257107
28.448628,5.621000
6.360815,25.094624
27.247045,33.937610
39.242000,11.938330
35.932506,27.206486
31.592320,0.151563
10.178848,24.670646
10.826159,35.716721
12.433724,28.497450
26.057524,21.929109
39.806078,28.935190
37.983340,38.168977
20.043196,22.716482
37.837433,19.691650
13.500289,33.829071
24.635608,5.746520
7.621385,41.242141
10.837083,32.949350
19.144295,25.755094
21.094255,31.722394
4.351570,43.294950
1.666508,21.079924
14.255540,26.750869
25.681134,11.040384
43.389020,14.551311
9.497755,38.622963
29.740142,12.909565
1.971378,24.318338
32.699188,22.136782
9.798170,28.963392
14.341655,29.881439
10.297197,20.852000
13.290127,8.232421
30.082634,23.218224
8.357044,26.768437
19.406296,2.556874
19.659939,10.996558
12.859342,20.793688
13.657123,16.787157
25.859415,31.542474
43.807268,5.951339
5.337960,34.104222
0.094562,34.976192
2.146900,8.225409
17.051584,10.553108
37.094265,3.614291
20.804348,38.496321
21.963745,4.082932
26.171951,15.829670
20.026218,28.631948
38.081902,35.266651
15.837491,21.724950
26.879419,7.668574
30.887296,20.068847
33.029425,3.646000
12.894732,13.746081
41.018523,35.134378
43.090888,21.613289
40.843822,26.669508
1.516983,30.559665
42.877053,40.662996
7.041137,15.877605
41.163386,18.534615
15.339159,1.541987
35.269105,23.843562
28.562050,43.519857
40.859090,23.888369
25.591793,42.148672
4.862762,19.967351
15.693196,24.520236
29.026770,31.764219
22.215315,7.209247
17.135716,27.259971
7.719400,18.962346
11.879354,26.124415
37.360227,30.411437
24.272468,13.592951
35.634348,32.615584
5.222285,13.015558
15.785932,39.679251
6.816037,2.939713
28.249981,21.139442
40.615180,6.473396
24.466827,18.017724
1.804263,39.256002
18.463471,20.661647
27.474115,24.537742
5.408368,8.546673
22.180466,10.211328
7.778992,10.442920
1.959915,1.961907
1.974696,15.320224
34.774097,1.474622
33.530857,18.671301
22.469320,0.512002
43.305343,37.670942
40.221570,21.218066
32.547538,11.439105
35.077798,39.458690
37.513397,14.354579
27.231058,13.290463
31.996684,14.491327
32.684744,25.488515
27.812026,29.159046
39.943708,41.189411
29.086709,15.346568
9.094606,12.973616
25.263666,35.845203
40.620179,38.178754
43.098439,32.102710
24.845634,25.754659
42.760794,9.413645
39.877160,0.240343
43.239731,25.241946
3.819148,29.003133
1.006508,27.600897
14.032840,11.041076
15.786906,7.486066
6.151095,22.232203
30.106111,41.169664
39.018804,16.774940
18.205466,37.176046
33.703644,28.818994
24.866263,38.667991
3.761068,36.993504
22.926377,28.050139
22.266076,36.129873
22.143960,24.918862
18.895619,34.061255
18.774184,40.877364
6.902444,37.204791
3.936712,26.320234
35.672971,36.746765
22.846592,40.896053
4.775794,31.655649
35.374482,20.878868
10.664396,15.350053
32.694255,37.563177
17.421231,18.074283
3.584971,22.644474
32.763177,8.575832
17.822343,13.155946
24.430957,8.712128
31.426613,6.045307
11.942159,42.492420
27.122446,1.933950
22.081781,16.003257
30.105455,2.615908
16.109567,32.812937
29.901734,38.244529
30.552266,27.631182
18.744390,8.362888
8.643778,22.481187
11.000154,10.553427
31.057013,17.269205
31.844213,30.942999
27.480997,39.823304
0.140904,18.151346
29.194651,35.535791
8.809807,0.246629
32.805048,40.999555
37.120746,41.269025
17.246059,4.803502
36.205662,17.585771
33.799514,34.785422
0.012204,43.397284
11.892250,31.118396
12.664845,39.112247
35.255947,12.473171
31.355401,33.651681
8.005785,6.136872
12.817135,23.542960
7.910522,34.364347
23.238048,20.660948
20.830642,18.741884
40.171171,32.053702
19.876929,5.853585
17.918515,43.690895
10.952899,18.086108
24.493037,2.815733
21.348443,13.165237
8.306654,31.582334
3.920909,17.447900
2.945311,5.036699
29.171405,9.692469
27.997134,18.133555
15.670630,14.935021
37.106873,43.989136
23.536632,33.295563
41.910471,2.245179
38.756704,8.966381
38.102171,23.345126
6.669645,29.169959
34.533031,15.419883
18.759804,15.762298
15.227993,36.493379
2.379072,33.390346
17.421602,30.172546
35.742992,9.494029
14.925767,19.035747
28.448628,5.241526
6.329192,24.904888
26.994063,33.684628
39.589850,11.969953
36.280356,27.016749
31.845302,43.898581
9.925866,24.607401
11.174010,36.159439
12.307233,28.623941
25.678051,22.150469
39.932569,29.251418
37.856849,38.548450
20.359423,22.653236
37.995547,19.691650
13.437043,33.923940
24.730477,5.683274
7.653008,41.242141
10.552478,33.423692
19.334032,25.502111
21.031009,31.564281
4.256702,43.263328
1.761376,20.573959
14.445276,26.940606
25.965739,10.945516
43.230906,14.361574
9.592623,38.781077
29.961501,12.561714
1.781642,24.539698
32.762434,22.263273
9.640056,29.153128
14.594638,30.071175
10.328820,20.599017
12.879031,8.042685
30.114257,23.407961
8.262176,26.800060
19.374674,2.462006
19.501825,10.996558
12.985833,20.856933
13.435764,16.755534
25.511565,31.131378
43.838891,6.077830
5.116600,34.483696
0.031317,34.912946
2.083654,8.288655
16.672111,10.426617
37.157510,4.025388
20.804348,38.591190
22.026990,4.051309
25.982215,15.956162
20.152709,28.537080
38.113525,34.855555
15.837491,21.756573
27.227270,7.573706
30.950542,20.226960
32.934556,3.867360
12.957978,13.524721
41.081768,34.976264
43.343871,21.803026
40.464349,26.669508
1.105887,30.559665
43.003544,40.662996
7.072760,15.940851
41.511237,18.408124
15.149422,1.700101
35.237482,24.191412
28.245822,43.456612
40.859090,23.856746
25.402056,42.370031
4.609779,19.651123
15.914555,24.615104
28.995147,31.669351
21.835841,7.240870
17.388698,27.481330
7.624532,19.057214
12.037468,26.092792
37.360227,30.000341
24.051108,13.403214
35.697593,32.457470
5.000926,13.047181
15.849177,39.837365
6.563054,2.971335
28.249981,21.424047
40.646803,6.188791
24.498450,18.428820
2.057245,39.572229
18.558340,20.788138
27.663852,24.727479
5.092141,8.262068
22.338580,10.432688
7.494387,10.031823
2.054783,2.025153
1.721714,14.972373
34.584360,1.348131
33.530857,18.797792
22.311206,0.290643
43.653194,37.734188
40.506175,21.123198
32.610784,11.407483
35.014553,39.363822
37.608265,14.196465
27.104567,13.290463
31.870193,14.396458
32.684744,25.646629
27.590666,28.842818
40.038577,41.284280
28.991840,15.409814
8.715132,12.815502
25.232043,36.034940
40.746670,38.147131
42.782212,32.165955
25.066994,25.976018
42.634303,9.413645
40.193387,0.366834
43.018372,25.589797
3.661034,29.224493
1.038131,27.664142
13.937971,10.946208
15.565546,7.327952
5.961358,21.979221
30.137734,41.327778
39.240163,16.616826
18.205466,37.112800
34.114740,28.660880
24.518412,38.920973
3.191858,36.961881
23.147736,28.208253
22.013094,35.971759
22.270451,25.108599
19.243470,34.092878
18.774184,40.845741
6.649462,37.394528
3.999957,26.383479
35.831085,36.620274
22.561987,41.243904
5.092022,31.782141
35.469350,20.973737
10.537904,15.097071
32.662633,37.373440
17.737459,17.979415
3.300366,22.581229
33.047782,8.386095
17.664229,13.029455
24.430957,8.301031
31.142008,6.203421
11.815668,42.429175
27.248937,2.123686
22.271518,16.098126
30.231946,2.457794
16.204436,33.160787
29.901734,38.371020
30.457398,27.757673
18.617899,8.141528
8.548910,22.291450
10.842040,10.553427
31.057013,17.332450
31.970704,30.816507
27.322883,40.013041
0.267396,17.835118
28.910046,35.599037
8.873052,0.278251
32.994784,41.347406
36.994255,41.427139
16.961454,4.424029
36.268908,17.554149
33.831137,34.658931
0.107073,43.523775
11.892250,31.371378
12.696468,39.270361
35.414061,12.156944
31.134041,33.683304
8.163899,6.105249
13.038495,23.542960
7.752408,34.680575
22.826952,20.945553
20.799019,18.741884
39.728452,32.180193
19.592324,5.568980
17.728778,43.722518
10.731539,17.864748
24.429792,2.404637
21.063838,13.354974
8.085295,31.740448
3.699550,17.100050
3.135048,5.194813
29.424388,9.629223
27.933889,18.354915
15.828744,15.188003
37.170119,0.242118
23.568255,33.358809
42.448058,2.466538
38.978064,8.808267
38.038925,23.187012
6.543154,29.138336
34.691145,15.198523
19.170900,15.572561
15.038257,36.746361
2.347449,33.200609
17.737830,30.488773
35.995974,9.051310
15.115504,18.782765
28.353760,4.862053
6.392438,24.778396
26.772704,33.589760
39.716341,11.906708
36.596584,26.985127
31.782057,0.025072
9.925866,24.512533
11.363746,36.444044
12.338856,28.782055
25.361823,22.435074
40.501779,29.441155
37.951718,38.548450
20.549160,22.716482
38.122038,19.660027
13.437043,34.082053
24.856968,5.335424
7.463271,41.242141
10.394365,33.739919
19.334032,25.407243
21.094255,31.595903
4.414816,43.389819
1.761376,20.194486
14.603390,27.193588
25.934116,10.724156
42.724942,14.108592
9.529378,38.907568
29.803387,12.435223
1.560282,24.666189
32.888925,22.421387
9.576810,29.311242
14.784374,30.450649
10.486934,20.567395
12.626048,7.979439
30.303994,23.660943
8.293799,26.863305
19.469542,2.303892
19.501825,10.870067
13.143947,20.793688
13.246027,16.502552
25.258583,30.815150
43.902136,5.919716
4.958486,34.736678
