promedio_temporal,energia_en_cada_paso
1.060629,0.022114
1.058482,0.021557
1.056343,0.020814
1.054215,0.022496
1.052094,0.020956
1.049982,0.021717
1.047876,0.019799
1.045779,0.020564
1.043693,0.021319
1.041615,0.021418
1.039544,0.020883
1.037483,0.021029
1.035428,0.020399
1.033381,0.020075
1.031342,0.020276
1.029313,0.020828
1.027290,0.019914
1.025277,0.020730
1.023273,0.021161
1.021275,0.020208
1.019286,0.021118
1.017306,0.021117
1.015333,0.021180
1.013368,0.020635
1.011411,0.021240
1.009459,0.019802
1.007516,0.020390
1.005580,0.020495
1.003652,0.020428
1.001732,0.020395
0.999820,0.020861
0.997916,0.021372
0.996019,0.020821
0.994126,0.019055
0.992241,0.019678
0.990367,0.021410
0.988497,0.020067
0.986637,0.021384
0.984782,0.020232
0.982937,0.021270
0.981096,0.020141
0.979263,0.020545
0.977439,0.021621
0.975621,0.021277
0.973810,0.021285
0.972006,0.021385
0.970206,0.019703
0.968415,0.020870
0.966630,0.020983
0.964853,0.020817
0.963081,0.020745
0.961316,0.020457
0.959558,0.020819
0.957807,0.021014
0.956061,0.020146
0.954321,0.020053
0.952588,0.020247
0.950860,0.019508
0.949139,0.019507
0.947425,0.020075
0.945717,0.020449
0.944017,0.020776
0.942324,0.020985
0.940636,0.020948
0.938954,0.020841
0.937279,0.020908
0.935611,0.021206
0.933949,0.021667
0.932293,0.021720
0.930642,0.020781
0.928995,0.019990
0.927355,0.020197
0.925722,0.021118
0.924094,0.020501
0.922472,0.020543
0.920855,0.020287
0.919242,0.019464
0.917637,0.020475
0.916037,0.019981
0.914445,0.021058
0.912858,0.020978
0.911278,0.021993
0.909703,0.021268
0.908131,0.020137
0.906567,0.021210
0.905007,0.020202
0.903453,0.020916
0.901904,0.020683
0.900359,0.019754
0.898820,0.020029
0.897288,0.021049
0.895762,0.021011
0.894242,0.021874
0.892725,0.020512
0.891213,0.020475
0.889707,0.020453
0.888206,0.020606
0.886711,0.021219
0.885220,0.020346
0.883735,0.021311
0.882255,0.020350
0.880779,0.020595
0.879309,0.021014
0.877845,0.020951
0.876385,0.020898
0.874931,0.021369
0.873482,0.021568
0.872037,0.020785
0.870597,0.021389
0.869163,0.021385
0.867731,0.020108
0.866304,0.020321
0.864883,0.020430
0.863465,0.019740
0.862053,0.020663
0.860648,0.021771
0.859247,0.021466
0.857848,0.020143
0.856454,0.019879
0.855066,0.020908
0.853683,0.021066
0.852305,0.021114
0.850930,0.020700
0.849559,0.020377
0.848194,0.020896
0.846833,0.020558
0.845477,0.020744
0.844127,0.021973
0.842778,0.020464
0.841437,0.021816
0.840099,0.021102
0.838763,0.019749
0.837433,0.020770
0.836106,0.020505
0.834785,0.020897
0.833468,0.020809
0.832156,0.021327
0.830848,0.020950
0.829543,0.020379
0.828242,0.020801
0.826947,0.021218
0.825657,0.022199
0.824371,0.021447
0.823086,0.020065
0.821807,0.021235
0.820531,0.020329
0.819260,0.021359
0.817994,0.021881
0.816732,0.021465
0.815472,0.020390
0.814218,0.021522
0.812967,0.021286
0.811721,0.021862
0.810478,0.020959
0.809237,0.019694
0.808001,0.021275
0.806769,0.020551
0.805540,0.020395
0.804317,0.021145
0.803095,0.020257
0.801877,0.019895
0.800664,0.020571
0.799455,0.020785
0.798250,0.020836
0.797049,0.021053
0.795850,0.020353
0.794657,0.021608
0.793467,0.021316
0.792281,0.020895
0.791100,0.022372
0.789919,0.020221
0.788744,0.021504
0.787570,0.019858
0.786402,0.021205
0.785237,0.021002
0.784075,0.020790
0.782917,0.020650
0.781763,0.021349
0.780611,0.020355
0.779465,0.021773
0.778321,0.020984
0.777180,0.020811
0.776043,0.021119
0.774908,0.019987
0.773777,0.020446
0.772648,0.020062
0.771523,0.019720
0.770403,0.020931
0.769285,0.020261
0.768171,0.020577
0.767060,0.021097
0.765954,0.021279
0.764849,0.020426
0.763750,0.021554
0.762650,0.019333
0.761555,0.020159
0.760465,0.021285
0.759377,0.020487
0.758292,0.020875
0.757212,0.021462
0.756134,0.020883
0.755058,0.020415
0.753985,0.020102
0.752916,0.020095
0.751850,0.020883
0.750788,0.021024
0.749729,0.021146
0.748671,0.019933
0.747617,0.020128
0.746567,0.021139
0.745519,0.020396
0.744475,0.021043
0.743433,0.020168
0.742394,0.020203
0.741358,0.020118
0.740325,0.020595
0.739294,0.019858
0.738268,0.020995
0.737244,0.020699
0.736222,0.019607
0.735204,0.020117
0.734188,0.020601
0.733177,0.021063
0.732168,0.020934
0.731161,0.020065
0.730157,0.020161
0.729158,0.022074
0.728161,0.021342
0.727166,0.020990
0.726174,0.020621
0.725186,0.021962
0.724200,0.020890
0.723217,0.021367
0.722237,0.021526
0.721259,0.021057
0.720283,0.020808
0.719310,0.020602
0.718340,0.020611
0.717371,0.019998
0.716406,0.020669
0.715443,0.019552
0.714483,0.020709
0.713525,0.019794
0.712571,0.020772
0.711619,0.020574
0.710670,0.020602
0.709726,0.022793
0.708782,0.020883
0.707842,0.021641
0.706905,0.021567
0.705972,0.022874
0.705039,0.021175
0.704108,0.020932
0.703181,0.021716
0.702255,0.020740
0.701330,0.019637
0.700409,0.020891
0.699490,0.020275
0.698574,0.020782
0.697660,0.020446
0.696749,0.020644
0.695841,0.021221
0.694934,0.020432
0.694031,0.020818
0.693130,0.020858
0.692230,0.020295
0.691333,0.020488
0.690438,0.020142
0.689546,0.020165
0.688655,0.019965
0.687767,0.019651
0.686883,0.021474
0.686000,0.020299
0.685121,0.021278
0.684246,0.022426
0.683369,0.020103
0.682498,0.021626
0.681626,0.019946
0.680757,0.020522
0.679891,0.020726
0.679026,0.020169
0.678165,0.020952
0.677305,0.020524
0.676447,0.019885
0.675591,0.019778
0.674738,0.020809
0.673889,0.021409
0.673040,0.020347
0.672194,0.020814
0.671351,0.021785
0.670511,0.021834
0.669671,0.020415
0.668833,0.020326
0.667999,0.020990
0.667166,0.021145
0.666335,0.020663
0.665506,0.020272
0.664679,0.020549
0.663855,0.021107
0.663034,0.021681
0.662215,0.021723
0.661397,0.021208
0.660581,0.020611
0.659767,0.020636
0.658955,0.021060
0.658145,0.020331
0.657338,0.021406
0.656532,0.020974
0.655728,0.020665
0.654926,0.020743
0.654127,0.020910
0.653329,0.020338
0.652533,0.020817
0.651739,0.020548
0.650948,0.021146
0.650158,0.020772
0.649370,0.020695
0.648584,0.020120
0.647800,0.020939
0.647017,0.019533
0.646236,0.020096
0.645459,0.021221
0.644684,0.021594
0.643910,0.021223
0.643137,0.020055
0.642366,0.019746
0.641597,0.020554
0.640830,0.020697
0.640066,0.020924
0.639304,0.020877
0.638543,0.020637
0.637782,0.019820
0.637025,0.020517
0.636270,0.021115
0.635517,0.020481
0.634766,0.021249
0.634015,0.020133
0.633267,0.020594
0.632520,0.019943
0.631776,0.020864
0.631034,0.021462
0.630294,0.020723
0.629555,0.020972
0.628818,0.020789
0.628083,0.020488
0.627348,0.019897
0.626617,0.021145
0.625886,0.020332
0.625158,0.020952
0.624432,0.020996
0.623705,0.018983
0.622981,0.019595
0.622260,0.020973
0.621540,0.019899
0.620823,0.021733
0.620107,0.020733
0.619391,0.019223
0.618679,0.021239
0.617968,0.020810
0.617258,0.020506
0.616551,0.021104
0.615844,0.020210
0.615140,0.020608
0.614437,0.020836
0.613736,0.020537
0.613037,0.020904
0.612340,0.021133
0.611645,0.021341
0.610950,0.020428
0.610258,0.021325
0.609567,0.020812
0.608878,0.021303
0.608190,0.020539
0.607504,0.020656
0.606819,0.020688
0.606136,0.020560
0.605454,0.020329
0.604773,0.020117
0.604094,0.020400
0.603417,0.020351
0.602743,0.021412
0.602069,0.020722
0.601396,0.020146
0.600727,0.021710
0.600059,0.021516
0.599392,0.021020
0.598727,0.021621
0.598062,0.020075
0.597399,0.020552
0.596738,0.021048
0.596078,0.020712
0.595420,0.020796
0.594762,0.020382
0.594108,0.021316
0.593455,0.021433
0.592803,0.020704
0.592152,0.020963
0.591502,0.020472
0.590854,0.019996
0.590206,0.019811
0.589561,0.020655
0.588918,0.020566
0.588276,0.020847
0.587635,0.020352
0.586996,0.020753
0.586358,0.020902
0.585722,0.020868
0.585087,0.020725
0.584454,0.020638
0.583821,0.020260
0.583190,0.020308
0.582560,0.019510
0.581932,0.021141
0.581306,0.020814
0.580680,0.019985
0.580056,0.020335
0.579435,0.021083
0.578813,0.020340
0.578193,0.019929
0.577575,0.020578
0.576957,0.019990
0.576341,0.019856
0.575728,0.021080
0.575115,0.020654
0.574504,0.020749
0.573894,0.020814
0.573286,0.021364
0.572679,0.020490
0.572072,0.020232
0.571468,0.020989
0.570865,0.020739
0.570262,0.020415
0.569661,0.020171
0.569062,0.021193
0.568465,0.021401
0.567869,0.020818
0.567274,0.021210
0.566679,0.020437
0.566086,0.020439
0.565495,0.020533
0.564904,0.020403
0.564315,0.020510
0.563726,0.020003
0.563140,0.020529
0.562556,0.022213
0.561973,0.020943
0.561390,0.020384
0.560808,0.020367
0.560228,0.020991
0.559650,0.021205
0.559071,0.019687
0.558494,0.020360
0.557918,0.020137
0.557345,0.021122
0.556772,0.020201
0.556202,0.022082
0.555631,0.020028
0.555062,0.021078
0.554494,0.020959
0.553929,0.021948
0.553363,0.020451
0.552800,0.021790
0.552238,0.021456
0.551677,0.021884
0.551117,0.021229
0.550558,0.020571
0.549999,0.020058
0.549442,0.021055
0.548886,0.020980
0.548332,0.021555
0.547778,0.020566
0.547227,0.021419
0.546675,0.020852
0.546125,0.020547
0.545577,0.021549
0.545029,0.020270
0.544482,0.020904
0.543937,0.021159
0.543393,0.021017
0.542850,0.021222
0.542308,0.020616
0.541768,0.022073
0.541229,0.021142
0.540689,0.020291
0.540152,0.020679
0.539615,0.020999
0.539079,0.020491
0.538544,0.020045
0.538010,0.020020
0.537480,0.022181
0.536949,0.020803
0.536419,0.020626
0.535890,0.020648
0.535362,0.020794
0.534834,0.019924
0.534309,0.021117
0.533785,0.021349
0.533262,0.021287
0.532739,0.020555
0.532218,0.020551
0.531698,0.021048
0.531178,0.020438
0.530659,0.020190
0.530144,0.022429
0.529628,0.020679
0.529113,0.021402
0.528598,0.019506
0.528086,0.021491
0.527573,0.019958
0.527062,0.020426
0.526552,0.020941
0.526045,0.021992
0.525536,0.020339
0.525029,0.020151
0.524524,0.021379
0.524019,0.020775
0.523516,0.021223
0.523011,0.018967
