r_(Angstroms),rho/rho_uniforme
5.870000,2.889410
5.880000,2.638597
5.890000,2.446983
5.900000,2.685286
5.910000,2.341266
5.920000,2.149032
5.930000,2.241482
5.940000,2.046935
5.950000,1.897794
5.960000,1.867598
5.970000,1.749856
5.980000,1.543969
5.990000,1.581712
6.000000,1.435619
6.010000,1.257040
6.020000,1.243125
6.030000,1.171746
6.040000,1.042677
6.050000,1.037372
6.060000,1.009604
6.070000,0.847773
6.080000,0.818371
6.090000,0.796183
6.100000,0.694377
6.110000,0.677026
6.120000,0.679462
6.130000,0.596527
6.140000,0.556223
6.150000,0.509000
6.160000,0.488572
6.170000,0.474733
6.180000,0.479476
6.190000,0.460195
6.200000,0.448466
6.210000,0.456221
6.220000,0.418651
6.230000,0.467679
6.240000,0.474374
6.250000,0.454790
6.260000,0.500063
6.270000,0.500254
6.280000,0.497486
6.290000,0.589242
6.300000,0.635490
6.310000,0.647242
6.320000,0.729997
6.330000,0.783141
6.340000,0.825373
6.350000,0.883076
6.360000,1.066205
6.370000,1.040228
6.380000,1.149739
6.390000,1.304941
6.400000,1.312580
6.410000,1.383475
6.420000,1.595466
6.430000,1.652218
6.440000,1.653981
6.450000,1.868408
6.460000,2.012190
6.470000,1.956438
6.480000,2.113499
6.490000,2.326852
6.500000,2.181792
6.510000,2.321135
6.520000,2.538888
6.530000,2.439691
6.540000,2.556697
6.550000,2.709273
6.560000,2.558820
6.570000,2.668983
6.580000,2.828694
6.590000,2.735129
6.600000,2.747878
6.610000,2.839288
6.620000,2.751744
6.630000,2.753668
6.640000,2.902949
6.650000,2.810582
6.660000,2.610161
6.670000,2.641069
6.680000,2.707577
6.690000,2.552180
6.700000,2.600136
6.710000,2.554731
6.720000,2.450941
6.730000,2.367243
6.740000,2.430350
6.750000,2.301515
6.760000,2.192300
6.770000,2.216965
6.780000,2.097235
6.790000,1.976033
6.800000,1.993166
6.810000,1.813361
6.820000,1.759852
6.830000,1.754104
6.840000,1.612106
6.850000,1.534262
6.860000,1.471992
6.870000,1.359420
6.880000,1.311537
6.890000,1.210761
6.900000,1.116559
6.910000,1.043692
6.920000,1.044870
6.930000,0.958017
6.940000,0.880785
6.950000,0.862588
6.960000,0.799951
6.970000,0.718391
6.980000,0.665013
6.990000,0.624192
7.000000,0.574198
7.010000,0.523021
7.020000,0.520953
7.030000,0.459426
7.040000,0.424465
7.050000,0.378622
7.060000,0.362734
7.070000,0.362221
7.080000,0.312724
7.090000,0.299180
7.100000,0.276080
7.110000,0.275692
7.120000,0.234422
7.130000,0.223670
7.140000,0.213382
7.150000,0.225644
7.160000,0.191162
7.170000,0.182258
7.180000,0.162165
7.190000,0.173999
7.200000,0.153543
7.210000,0.147317
7.220000,0.134675
7.230000,0.131491
7.240000,0.147562
7.250000,0.129420
7.260000,0.127962
7.270000,0.107766
7.280000,0.102939
7.290000,0.112993
7.300000,0.116656
7.310000,0.106330
7.320000,0.109569
7.330000,0.111109
7.340000,0.113068
7.350000,0.083843
7.360000,0.095510
7.370000,0.097481
7.380000,0.093992
7.390000,0.097218
7.400000,0.092902
7.410000,0.078985
7.420000,0.084304
7.430000,0.087525
7.440000,0.085327
7.450000,0.073573
7.460000,0.078456
7.470000,0.074206
7.480000,0.076177
7.490000,0.069873
7.500000,0.075561
7.510000,0.087006
7.520000,0.071654
7.530000,0.067035
7.540000,0.076803
7.550000,0.070549
7.560000,0.067998
7.570000,0.069135
7.580000,0.076398
7.590000,0.066913
7.600000,0.070900
7.610000,0.067958
7.620000,0.053645
7.630000,0.058039
7.640000,0.064449
7.650000,0.067198
7.660000,0.058621
7.670000,0.066619
7.680000,0.054436
7.690000,0.069668
7.700000,0.057512
7.710000,0.057036
7.720000,0.062177
7.730000,0.065702
7.740000,0.060416
7.750000,0.061137
7.760000,0.055072
7.770000,0.058987
7.780000,0.054135
7.790000,0.057246
7.800000,0.056775
7.810000,0.050755
7.820000,0.049106
7.830000,0.052998
7.840000,0.059646
7.850000,0.058386
7.860000,0.055160
7.870000,0.058238
7.880000,0.053055
7.890000,0.060053
7.900000,0.053313
7.910000,0.057944
7.920000,0.053960
7.930000,0.053892
7.940000,0.058895
7.950000,0.051030
7.960000,0.056024
7.970000,0.061005
7.980000,0.056271
7.990000,0.060465
8.000000,0.066583
8.010000,0.058381
8.020000,0.055605
8.030000,0.065563
8.040000,0.061244
8.050000,0.061553
8.060000,0.069930
8.070000,0.059482
8.080000,0.060941
8.090000,0.076561
8.100000,0.069585
8.110000,0.067971
8.120000,0.068269
8.130000,0.075423
8.140000,0.078374
8.150000,0.083978
8.160000,0.082357
8.170000,0.098555
8.180000,0.098056
8.190000,0.105121
8.200000,0.104238
8.210000,0.104865
8.220000,0.108882
8.230000,0.124555
8.240000,0.149209
8.250000,0.156536
8.260000,0.158221
8.270000,0.186490
8.280000,0.195242
8.290000,0.240583
8.300000,0.228726
8.310000,0.261247
8.320000,0.300761
8.330000,0.300029
8.340000,0.359455
8.350000,0.410579
8.360000,0.430462
8.370000,0.485820
8.380000,0.521458
8.390000,0.586172
8.400000,0.647414
8.410000,0.721030
8.420000,0.799622
8.430000,0.823288
8.440000,0.936799
8.450000,1.013390
8.460000,1.094925
8.470000,1.123982
8.480000,1.300149
8.490000,1.345311
8.500000,1.474896
8.510000,1.537578
8.520000,1.641188
8.530000,1.739836
8.540000,1.852396
8.550000,2.011420
8.560000,1.997132
8.570000,2.217411
8.580000,2.232515
8.590000,2.418839
8.600000,2.413147
8.610000,2.556024
8.620000,2.640726
8.630000,2.696522
8.640000,2.846103
8.650000,2.854988
8.660000,2.997246
8.670000,2.968786
8.680000,3.070624
8.690000,3.084912
8.700000,3.252950
8.710000,3.247440
8.720000,3.216725
8.730000,3.320180
8.740000,3.375206
8.750000,3.420195
8.760000,3.280886
8.770000,3.535999
8.780000,3.461426
8.790000,3.457138
8.800000,3.445117
8.810000,3.341021
8.820000,3.465401
8.830000,3.407815
8.840000,3.359468
8.850000,3.325929
8.860000,3.378455
8.870000,3.244411
8.880000,3.082767
8.890000,3.151067
8.900000,3.181283
8.910000,3.073784
8.920000,2.933194
8.930000,2.932339
8.940000,2.917975
8.950000,2.796716
8.960000,2.739328
8.970000,2.695189
8.980000,2.622177
8.990000,2.457000
9.000000,2.457369
9.010000,2.294461
9.020000,2.212259
9.030000,2.144645
9.040000,2.003521
9.050000,1.981117
9.060000,1.836725
9.070000,1.853482
9.080000,1.703067
9.090000,1.616697
9.100000,1.517583
9.110000,1.442825
9.120000,1.379438
9.130000,1.303298
9.140000,1.248673
9.150000,1.151180
9.160000,1.109689
9.170000,1.013911
9.180000,0.986491
9.190000,0.937563
9.200000,0.861136
9.210000,0.788911
9.220000,0.748753
9.230000,0.730829
9.240000,0.648924
9.250000,0.628802
9.260000,0.598691
9.270000,0.535902
9.280000,0.537661
9.290000,0.498744
9.300000,0.496875
9.310000,0.470727
9.320000,0.441311
9.330000,0.414613
9.340000,0.420470
9.350000,0.382258
9.360000,0.392439
9.370000,0.367891
9.380000,0.327876
9.390000,0.344349
9.400000,0.332121
9.410000,0.332756
9.420000,0.336348
9.430000,0.347816
9.440000,0.350072
9.450000,0.324138
9.460000,0.367667
9.470000,0.325416
9.480000,0.334221
9.490000,0.360304
9.500000,0.371662
9.510000,0.366060
9.520000,0.423911
9.530000,0.432241
9.540000,0.416854
9.550000,0.481605
9.560000,0.488229
9.570000,0.489984
9.580000,0.523743
9.590000,0.571964
9.600000,0.559109
9.610000,0.607515
9.620000,0.665480
9.630000,0.662859
9.640000,0.720646
9.650000,0.765154
9.660000,0.795784
9.670000,0.777025
9.680000,0.908686
9.690000,0.923410
9.700000,0.907452
9.710000,1.021667
9.720000,1.026989
9.730000,1.036120
9.740000,1.087525
9.750000,1.129613
9.760000,1.078316
9.770000,1.136812
9.780000,1.217989
9.790000,1.149993
9.800000,1.264176
9.810000,1.255942
9.820000,1.276111
9.830000,1.220304
9.840000,1.304050
9.850000,1.248958
9.860000,1.280360
9.870000,1.310130
9.880000,1.289682
9.890000,1.278044
9.900000,1.327436
9.910000,1.336724
9.920000,1.271059
9.930000,1.322180
9.940000,1.364474
9.950000,1.290575
9.960000,1.327218
9.970000,1.357885
9.980000,1.330456
9.990000,1.350517
10.000000,1.352574
10.010000,1.360506
10.020000,1.302892
10.030000,1.338649
10.040000,1.353358
10.050000,1.332288
10.060000,1.275238
10.070000,1.287198
10.080000,1.258268
10.090000,1.241673
10.100000,1.295030
10.110000,1.243201
10.120000,1.174028
10.130000,1.168284
10.140000,1.175990
10.150000,1.126008
10.160000,1.098073
10.170000,1.103694
10.180000,1.043282
10.190000,1.049249
10.200000,1.012086
10.210000,0.959827
10.220000,0.888275
10.230000,0.924345
10.240000,0.830584
10.250000,0.789887
10.260000,0.792740
10.270000,0.723810
10.280000,0.722202
10.290000,0.678758
10.300000,0.697044
10.310000,0.626071
10.320000,0.576544
10.330000,0.592777
10.340000,0.554761
10.350000,0.521905
10.360000,0.488216
10.370000,0.471915
10.380000,0.444009
10.390000,0.431061
10.400000,0.412182
10.410000,0.382628
10.420000,0.378100
10.430000,0.345071
10.440000,0.316260
10.450000,0.297284
10.460000,0.282195
10.470000,0.288729
10.480000,0.262150
10.490000,0.254519
10.500000,0.215634
10.510000,0.221323
10.520000,0.205802
10.530000,0.223256
10.540000,0.193363
10.550000,0.194648
10.560000,0.187425
10.570000,0.173768
10.580000,0.170676
10.590000,0.169930
10.600000,0.165095
10.610000,0.159101
10.620000,0.130952
10.630000,0.147729
10.640000,0.138275
10.650000,0.144252
10.660000,0.138887
10.670000,0.133242
10.680000,0.120936
10.690000,0.127487
10.700000,0.130263
10.710000,0.130431
10.720000,0.112973
10.730000,0.127590
10.740000,0.123433
10.750000,0.125047
10.760000,0.122340
10.770000,0.121652
10.780000,0.112344
10.790000,0.124871
10.800000,0.114718
10.810000,0.117763
10.820000,0.128246
10.830000,0.121836
10.840000,0.116580
10.850000,0.132745
10.860000,0.136045
10.870000,0.133926
10.880000,0.128109
10.890000,0.143350
10.900000,0.132989
10.910000,0.145359
10.920000,0.156855
10.930000,0.155578
10.940000,0.157135
10.950000,0.164346
10.960000,0.170131
10.970000,0.184093
10.980000,0.173206
10.990000,0.206306
11.000000,0.211468
11.010000,0.219997
11.020000,0.232165
11.030000,0.233078
11.040000,0.275793
11.050000,0.267695
11.060000,0.302460
11.070000,0.306663
11.080000,0.315612
11.090000,0.351357
11.100000,0.362760
11.110000,0.386132
11.120000,0.432859
11.130000,0.435809
11.140000,0.464613
11.150000,0.472530
11.160000,0.533723
11.170000,0.531304
11.180000,0.560750
11.190000,0.584608
11.200000,0.629165
11.210000,0.623907
11.220000,0.667245
11.230000,0.707748
11.240000,0.715110
11.250000,0.731820
11.260000,0.765281
11.270000,0.800057
11.280000,0.836693
11.290000,0.877928
11.300000,0.897435
11.310000,0.949499
11.320000,0.960153
11.330000,0.976802
11.340000,1.044773
11.350000,1.030208
11.360000,1.107556
11.370000,1.122382
11.380000,1.132556
11.390000,1.126395
11.400000,1.166979
11.410000,1.246583
11.420000,1.248475
11.430000,1.289116
11.440000,1.253604
11.450000,1.302015
11.460000,1.353584
11.470000,1.387781
11.480000,1.411666
11.490000,1.398846
11.500000,1.492439
11.510000,1.509712
11.520000,1.576965
11.530000,1.585269
11.540000,1.554371
11.550000,1.684970
11.560000,1.728260
11.570000,1.757287
11.580000,1.828526
11.590000,1.865701
11.600000,1.843265
11.610000,1.889968
11.620000,1.997367
11.630000,1.965821
11.640000,2.057004
11.650000,2.106287
11.660000,2.088011
11.670000,2.136653
11.680000,2.256284
11.690000,2.252500
11.700000,2.215630
11.710000,2.314519
11.720000,2.348225
11.730000,2.296051
11.740000,2.329715
11.750000,2.412881
11.760000,2.365527
11.770000,2.402467
11.780000,2.407790
11.790000,2.373697
11.800000,2.431011
11.810000,2.416627
11.820000,2.434499
11.830000,2.343157
11.840000,2.445562
11.850000,2.368218
11.860000,2.341411
11.870000,2.383540
11.880000,2.327563
11.890000,2.378751
11.900000,2.267689
11.910000,2.317281
11.920000,2.195803
11.930000,2.291848
11.940000,2.242974
11.950000,2.287495
11.960000,2.213584
11.970000,2.254175
11.980000,2.194636
11.990000,2.179114
12.000000,2.200272
12.010000,2.102755
12.020000,2.193005
12.030000,2.104153
12.040000,2.076936
12.050000,2.079584
12.060000,2.113047
12.070000,2.035848
12.080000,2.053138
12.090000,2.032482
12.100000,1.963988
12.110000,1.984109
12.120000,1.887399
12.130000,1.983137
12.140000,1.851887
12.150000,1.876623
12.160000,1.838144
12.170000,1.809400
12.180000,1.824446
12.190000,1.729693
12.200000,1.724975
12.210000,1.637816
12.220000,1.704663
12.230000,1.567768
12.240000,1.551557
12.250000,1.504523
12.260000,1.495211
12.270000,1.468496
12.280000,1.391627
12.290000,1.404861
12.300000,1.262189
12.310000,1.281043
12.320000,1.205833
12.330000,1.162902
12.340000,1.089667
12.350000,1.086528
12.360000,0.990166
12.370000,0.982104
12.380000,0.956791
12.390000,0.854517
12.400000,0.890049
12.410000,0.834170
12.420000,0.810305
12.430000,0.733398
12.440000,0.717370
12.450000,0.675493
12.460000,0.641390
12.470000,0.607590
12.480000,0.604622
12.490000,0.551561
12.500000,0.517171
12.510000,0.498930
12.520000,0.473295
12.530000,0.451658
12.540000,0.437465
12.550000,0.416137
12.560000,0.403228
12.570000,0.376539
12.580000,0.386089
12.590000,0.358227
12.600000,0.349830
12.610000,0.357413
12.620000,0.342649
12.630000,0.300929
12.640000,0.315150
12.650000,0.309759
12.660000,0.310003
12.670000,0.304136
12.680000,0.297056
12.690000,0.285349
12.700000,0.303174
12.710000,0.329987
12.720000,0.318770
12.730000,0.323873
12.740000,0.338450
12.750000,0.332840
12.760000,0.337677
12.770000,0.348328
12.780000,0.342723
12.790000,0.370549
12.800000,0.382360
12.810000,0.396812
12.820000,0.403510
12.830000,0.419372
12.840000,0.460540
12.850000,0.463315
12.860000,0.494991
12.870000,0.510491
12.880000,0.507209
12.890000,0.541661
12.900000,0.566454
12.910000,0.556898
12.920000,0.591711
12.930000,0.609221
12.940000,0.593430
12.950000,0.638180
12.960000,0.673301
12.970000,0.681380
12.980000,0.685628
12.990000,0.704893
13.000000,0.707925
13.010000,0.706429
13.020000,0.758703
13.030000,0.747185
13.040000,0.731885
13.050000,0.749839
13.060000,0.780336
13.070000,0.736842
13.080000,0.782932
13.090000,0.798663
13.100000,0.755254
13.110000,0.771926
13.120000,0.787629
13.130000,0.766976
13.140000,0.750834
13.150000,0.770521
13.160000,0.775585
13.170000,0.780877
13.180000,0.784515
13.190000,0.789792
13.200000,0.754462
13.210000,0.785548
13.220000,0.797373
13.230000,0.781551
13.240000,0.767625
13.250000,0.781775
13.260000,0.799874
13.270000,0.786666
13.280000,0.838323
13.290000,0.782453
13.300000,0.815869
13.310000,0.818514
13.320000,0.811388
13.330000,0.828673
13.340000,0.825498
13.350000,0.817223
13.360000,0.832378
13.370000,0.843108
13.380000,0.825346
13.390000,0.821029
13.400000,0.880058
13.410000,0.819343
13.420000,0.862820
13.430000,0.831039
13.440000,0.790318
13.450000,0.847768
13.460000,0.829648
13.470000,0.796837
13.480000,0.792340
13.490000,0.791064
13.500000,0.804475
13.510000,0.772238
13.520000,0.786560
13.530000,0.788039
13.540000,0.737126
13.550000,0.734067
13.560000,0.737181
13.570000,0.703767
13.580000,0.714654
13.590000,0.722334
13.600000,0.669188
13.610000,0.654585
13.620000,0.646600
13.630000,0.601581
13.640000,0.580019
13.650000,0.575510
13.660000,0.577583
13.670000,0.548382
13.680000,0.500429
13.690000,0.516808
13.700000,0.513491
13.710000,0.497979
13.720000,0.475490
13.730000,0.456643
13.740000,0.441206
13.750000,0.426692
13.760000,0.410623
13.770000,0.407626
13.780000,0.363045
13.790000,0.376709
13.800000,0.377559
13.810000,0.373472
13.820000,0.355046
13.830000,0.368229
13.840000,0.353862
13.850000,0.353830
13.860000,0.351117
13.870000,0.363594
13.880000,0.363109
13.890000,0.364409
13.900000,0.372838
13.910000,0.370343
13.920000,0.397004
13.930000,0.398720
13.940000,0.409990
