promedio_temporal,energia_en_cada_paso
4.318822,0.025004
4.304697,0.024999
4.290665,0.025002
4.276725,0.025005
4.262876,0.025002
4.249117,0.025001
4.235446,0.025004
4.221864,0.025007
4.208370,0.024999
4.194961,0.025003
4.181639,0.025004
4.168401,0.025000
4.155247,0.025000
4.142177,0.025003
4.129189,0.025007
4.116283,0.025010
4.103458,0.025009
4.090712,0.025005
4.078047,0.025002
4.065460,0.025010
4.052950,0.024996
4.040518,0.025003
4.028163,0.025004
4.015883,0.025006
4.003679,0.025012
3.991549,0.025016
3.979493,0.025010
3.967509,0.025010
3.955598,0.024997
3.943759,0.025004
3.931991,0.024998
3.920294,0.025001
3.908666,0.024993
3.897107,0.024998
3.885617,0.024991
3.874195,0.024986
3.862841,0.024994
3.851553,0.024986
3.840331,0.024988
3.829175,0.024993
3.818084,0.024985
3.807058,0.024977
3.796095,0.024974
3.785196,0.024968
3.774360,0.024974
3.763586,0.024975
3.752873,0.024969
3.742222,0.024966
3.731632,0.024960
3.721101,0.024966
3.710631,0.024952
3.700219,0.024946
3.689866,0.024934
3.679572,0.024943
3.669334,0.024936
3.659155,0.024923
3.649031,0.024915
3.638964,0.024913
3.628953,0.024904
3.618997,0.024891
3.609096,0.024870
3.599249,0.024866
3.589456,0.024866
3.579717,0.024858
3.570031,0.024856
3.560397,0.024842
3.550816,0.024837
3.541286,0.024827
3.531808,0.024817
3.522380,0.024813
3.513003,0.024803
3.503676,0.024810
3.494400,0.024814
3.485172,0.024811
3.475993,0.024809
3.466863,0.024807
3.457781,0.024814
3.448747,0.024803
3.439760,0.024803
3.430821,0.024795
3.421928,0.024801
3.413081,0.024797
3.404280,0.024807
3.395525,0.024794
3.386815,0.024795
3.378150,0.024802
3.369530,0.024798
3.360953,0.024793
3.352421,0.024796
3.343932,0.024790
3.335487,0.024779
3.327084,0.024773
3.318723,0.024777
3.310405,0.024771
3.302129,0.024785
3.293895,0.024775
3.285701,0.024764
3.277549,0.024766
3.269437,0.024763
3.261366,0.024765
3.253335,0.024764
3.245343,0.024764
3.237391,0.024768
3.229478,0.024761
3.221604,0.024761
3.213769,0.024759
3.205972,0.024772
3.198213,0.024764
3.190492,0.024757
3.182808,0.024748
3.175161,0.024745
3.167551,0.024738
3.159978,0.024731
3.152442,0.024728
3.144941,0.024720
3.137476,0.024712
3.130047,0.024698
3.122654,0.024703
3.115295,0.024702
3.107971,0.024697
3.100682,0.024660
3.093427,0.024634
3.086207,0.024571
3.079019,0.024450
3.071865,0.024258
3.064744,0.024058
3.057656,0.023940
3.050601,0.023846
3.043578,0.023713
3.036587,0.023587
3.029629,0.023477
3.022702,0.023361
3.015806,0.023280
3.008943,0.023148
3.002110,0.023052
2.995308,0.022884
2.988537,0.022705
2.981796,0.022476
2.975085,0.022371
2.968404,0.022265
2.961754,0.022143
2.955132,0.021958
2.948540,0.021668
2.941976,0.020969
2.935439,0.019924
2.928930,0.019323
2.922449,0.019085
2.915997,0.019020
2.909574,0.018973
2.903179,0.018933
2.896811,0.018903
2.890472,0.018872
2.884161,0.018854
2.877878,0.018829
2.871621,0.018813
2.865392,0.018799
2.859191,0.018790
2.853016,0.018772
2.846868,0.018781
2.840746,0.018767
2.834651,0.018745
2.828583,0.018728
2.822540,0.018709
2.816523,0.018709
2.810532,0.018711
2.804567,0.018709
2.798627,0.018704
2.792712,0.018692
2.786822,0.018675
2.780957,0.018669
2.775118,0.018671
2.769302,0.018667
2.763511,0.018656
2.757745,0.018653
2.752003,0.018642
2.746284,0.018652
2.740590,0.018654
2.734919,0.018628
2.729272,0.018641
2.723648,0.018638
2.718048,0.018622
2.712470,0.018615
2.706916,0.018624
2.701385,0.018616
2.695876,0.018606
2.690390,0.018603
2.684926,0.018610
2.679484,0.018605
2.674065,0.018608
2.668668,0.018602
2.663292,0.018599
2.657939,0.018606
2.652607,0.018590
2.647296,0.018592
2.642007,0.018587
2.636739,0.018591
2.631492,0.018584
2.626267,0.018594
2.621062,0.018601
2.615877,0.018585
2.610714,0.018580
2.605571,0.018566
2.600448,0.018569
2.595345,0.018563
2.590263,0.018568
2.585201,0.018562
2.580158,0.018561
2.575135,0.018561
2.570132,0.018558
2.565149,0.018545
2.560184,0.018538
2.555240,0.018533
2.550314,0.018529
2.545407,0.018539
2.540520,0.018529
2.535651,0.018537
2.530801,0.018530
2.525970,0.018535
2.521157,0.018539
2.516363,0.018543
2.511587,0.018526
2.506829,0.018523
2.502090,0.018519
2.497368,0.018515
2.492664,0.018508
2.487978,0.018500
2.483310,0.018495
2.478659,0.018485
2.474026,0.018483
2.469411,0.018476
2.464812,0.018474
2.460231,0.018466
2.455667,0.018468
2.451120,0.018461
2.446590,0.018467
2.442077,0.018456
2.437580,0.018465
2.433100,0.018459
2.428637,0.018455
2.424190,0.018452
2.419760,0.018429
2.415346,0.018428
2.410947,0.018410
2.406566,0.018404
2.402200,0.018394
2.397850,0.018392
2.393515,0.018392
2.389197,0.018386
2.384894,0.018373
2.380607,0.018364
2.376335,0.018360
2.372079,0.018345
2.367838,0.018330
2.363612,0.018322
2.359402,0.018319
2.355206,0.018323
2.351026,0.018312
2.346860,0.018307
2.342709,0.018302
2.338573,0.018302
2.334452,0.018316
2.330346,0.018302
2.326253,0.018282
2.322176,0.018262
2.318112,0.018262
2.314063,0.018247
2.310028,0.018242
2.306008,0.018240
2.302001,0.018227
2.298009,0.018214
2.294030,0.018211
2.290065,0.018189
2.286114,0.018186
2.282176,0.018161
2.278253,0.018143
2.274342,0.018126
2.270446,0.018114
2.266562,0.018102
2.262692,0.018089
2.258836,0.018078
2.254992,0.018071
2.251162,0.018052
2.247344,0.018011
2.243540,0.018001
2.239749,0.017971
2.235970,0.017944
2.232204,0.017904
2.228451,0.017865
2.224711,0.017813
2.220983,0.017785
2.217267,0.017725
2.213564,0.017710
2.209874,0.017698
2.206195,0.017681
2.202530,0.017657
2.198876,0.017639
2.195234,0.017634
2.191605,0.017629
2.187988,0.017629
2.184383,0.017625
2.180789,0.017630
2.177208,0.017628
2.173638,0.017623
2.170081,0.017619
2.166534,0.017611
2.163000,0.017597
2.159477,0.017599
2.155966,0.017598
2.152466,0.017592
2.148978,0.017580
2.145501,0.017573
2.142035,0.017570
2.138581,0.017567
2.135137,0.017561
2.131705,0.017570
2.128284,0.017565
2.124875,0.017556
2.121476,0.017553
2.118088,0.017551
2.114711,0.017562
2.111344,0.017559
2.107989,0.017558
2.104644,0.017553
2.101310,0.017549
2.097987,0.017556
2.094674,0.017543
2.091372,0.017536
2.088080,0.017543
2.084799,0.017545
2.081528,0.017542
2.078267,0.017544
2.075017,0.017546
2.071777,0.017543
2.068547,0.017540
2.065327,0.017535
2.062117,0.017539
2.058918,0.017533
2.055728,0.017537
2.052548,0.017540
2.049378,0.017534
2.046218,0.017521
2.043068,0.017534
2.039928,0.017532
2.036797,0.017530
2.033676,0.017526
2.030565,0.017526
2.027463,0.017528
2.024371,0.017526
2.021288,0.017519
2.018215,0.017530
2.015151,0.017516
2.012097,0.017520
2.009052,0.017530
2.006016,0.017520
2.002989,0.017521
1.999972,0.017526
1.996963,0.017532
1.993964,0.017525
1.990974,0.017520
1.987993,0.017516
1.985021,0.017512
1.982058,0.017508
1.979104,0.017514
1.976158,0.017514
1.973222,0.017519
1.970294,0.017506
1.967375,0.017516
1.964465,0.017520
1.961563,0.017511
1.958670,0.017517
1.955786,0.017513
1.952910,0.017513
1.950043,0.017517
1.947184,0.017515
1.944334,0.017515
1.941492,0.017516
1.938659,0.017516
1.935833,0.017520
1.933016,0.017511
1.930208,0.017519
1.927407,0.017519
1.924615,0.017516
1.921831,0.017522
1.919055,0.017519
1.916287,0.017516
1.913527,0.017516
1.910775,0.017509
1.908032,0.017519
1.905296,0.017514
1.902568,0.017513
1.899848,0.017524
1.897135,0.017523
1.894431,0.017515
1.891734,0.017521
1.889045,0.017519
1.886364,0.017517
1.883690,0.017522
1.881024,0.017523
1.878366,0.017511
1.875715,0.017513
1.873072,0.017511
1.870436,0.017511
1.867808,0.017521
1.865187,0.017514
1.862574,0.017517
1.859968,0.017514
1.857369,0.017512
1.854778,0.017511
1.852194,0.017508
1.849617,0.017512
1.847047,0.017516
1.844485,0.017508
1.841930,0.017504
1.839382,0.017506
1.836841,0.017512
1.834307,0.017513
1.831780,0.017512
1.829260,0.017512
1.826747,0.017507
1.824241,0.017514
1.821742,0.017506
1.819250,0.017511
1.816765,0.017525
1.814287,0.017517
1.811815,0.017506
1.809351,0.017507
1.806893,0.017512
1.804442,0.017505
1.801997,0.017510
1.799559,0.017501
1.797128,0.017507
1.794704,0.017501
1.792286,0.017500
1.789874,0.017504
1.787469,0.017503
1.785071,0.017503
1.782679,0.017506
1.780294,0.017510
1.777915,0.017508
1.775542,0.017509
1.773176,0.017502
1.770816,0.017498
1.768463,0.017497
1.766116,0.017498
1.763775,0.017497
1.761440,0.017496
1.759112,0.017497
1.756790,0.017504
1.754474,0.017501
1.752164,0.017495
1.749860,0.017495
1.747563,0.017503
1.745271,0.017506
1.742986,0.017507
1.740707,0.017506
1.738433,0.017501
1.736166,0.017509
1.733905,0.017500
1.731649,0.017496
1.729400,0.017501
1.727156,0.017505
1.724918,0.017496
1.722686,0.017496
1.720460,0.017504
1.718240,0.017495
1.716025,0.017500
1.713817,0.017498
1.711614,0.017497
1.709416,0.017505
1.707225,0.017508
1.705039,0.017497
1.702858,0.017505
1.700684,0.017505
1.698515,0.017502
1.696351,0.017506
1.694193,0.017505
1.692041,0.017501
1.689894,0.017500
1.687753,0.017496
1.685617,0.017499
1.683487,0.017496
1.681362,0.017500
1.679242,0.017501
1.677128,0.017505
1.675019,0.017493
1.672916,0.017507
1.670817,0.017497
1.668725,0.017504
1.666637,0.017497
1.664555,0.017506
1.662478,0.017503
1.660406,0.017503
1.658340,0.017507
1.656278,0.017498
1.654222,0.017498
1.652171,0.017498
1.650125,0.017499
1.648084,0.017501
1.646049,0.017515
1.644018,0.017502
1.641993,0.017506
1.639972,0.017502
1.637957,0.017505
1.635946,0.017504
1.633941,0.017500
1.631940,0.017501
1.629944,0.017503
1.627954,0.017501
1.625968,0.017506
1.623987,0.017508
1.622011,0.017497
1.620040,0.017500
1.618074,0.017500
1.616112,0.017502
1.614155,0.017506
1.612204,0.017506
1.610256,0.017502
1.608314,0.017513
1.606376,0.017506
1.604444,0.017500
1.602515,0.017496
1.600592,0.017495
1.598673,0.017498
1.596759,0.017515
1.594849,0.017498
1.592944,0.017504
1.591044,0.017504
1.589148,0.017497
1.587256,0.017504
1.585370,0.017509
1.583488,0.017511
1.581610,0.017497
1.579737,0.017502
1.577868,0.017499
1.576004,0.017489
1.574144,0.017495
1.572289,0.017485
1.570438,0.017502
1.568591,0.017497
1.566749,0.017500
1.564911,0.017499
1.563078,0.017498
1.561249,0.017497
1.559424,0.017496
1.557603,0.017491
1.555787,0.017496
1.553975,0.017502
1.552168,0.017494
1.550364,0.017493
1.548565,0.017496
1.546770,0.017490
1.544980,0.017495
1.543193,0.017508
1.541411,0.017499
1.539632,0.017491
1.537858,0.017496
1.536088,0.017494
1.534323,0.017515
1.532561,0.017497
1.530803,0.017494
1.529050,0.017501
1.527300,0.017505
1.525555,0.017503
1.523814,0.017500
1.522076,0.017505
1.520343,0.017506
1.518613,0.017507
1.516888,0.017502
1.515167,0.017506
1.513449,0.017495
1.511735,0.017492
1.510026,0.017491
1.508320,0.017499
1.506618,0.017503
1.504920,0.017501
1.503226,0.017494
1.501536,0.017498
1.499849,0.017501
1.498167,0.017499
1.496488,0.017496
1.494813,0.017489
1.493142,0.017488
1.491475,0.017492
1.489811,0.017495
1.488151,0.017490
1.486495,0.017494
1.484842,0.017489
1.483194,0.017484
1.481549,0.017492
1.479907,0.017492
1.478270,0.017501
1.476636,0.017500
1.475005,0.017505
1.473379,0.017503
1.471756,0.017500
1.470136,0.017500
1.468520,0.017504
1.466908,0.017504
1.465300,0.017501
1.463694,0.017495
1.462093,0.017495
1.460495,0.017504
1.458900,0.017499
1.457310,0.017502
1.455722,0.017490
1.454138,0.017503
1.452558,0.017490
1.450981,0.017489
1.449407,0.017483
1.447837,0.017488
1.446270,0.017487
1.444707,0.017489
1.443147,0.017490
1.441591,0.017487
1.440038,0.017488
1.438488,0.017488
1.436942,0.017486
1.435399,0.017492
1.433860,0.017484
1.432323,0.017484
1.430791,0.017482
1.429261,0.017488
1.427735,0.017488
1.426212,0.017484
1.424692,0.017488
1.423176,0.017491
1.421663,0.017487
1.420153,0.017486
1.418646,0.017484
1.417143,0.017496
1.415643,0.017488
1.414146,0.017488
1.412652,0.017486
1.411161,0.017487
1.409674,0.017484
1.408190,0.017481
1.406709,0.017492
1.405231,0.017497
1.403756,0.017495
1.402285,0.017484
1.400816,0.017489
1.399351,0.017493
1.397888,0.017484
1.396429,0.017486
1.394973,0.017485
1.393520,0.017487
1.392070,0.017482
1.390623,0.017480
1.389179,0.017486
1.387738,0.017486
1.386300,0.017496
1.384866,0.017490
1.383434,0.017495
1.382005,0.017483
1.380579,0.017488
1.379156,0.017491
1.377736,0.017490
1.376320,0.017485
1.374906,0.017490
1.373495,0.017487
1.372086,0.017484
1.370681,0.017485
1.369279,0.017483
1.367880,0.017487
1.366483,0.017486
1.365090,0.017486
1.363699,0.017484
1.362311,0.017489
1.360926,0.017483
1.359544,0.017487
1.358165,0.017483
1.356788,0.017490
1.355414,0.017482
1.354044,0.017487
1.352676,0.017495
1.351310,0.017485
1.349948,0.017498
1.348588,0.017489
1.347231,0.017501
1.345877,0.017495
1.344526,0.017487
1.343177,0.017492
1.341831,0.017486
1.340488,0.017484
1.339148,0.017489
1.337810,0.017488
1.336475,0.017486
1.335143,0.017486
1.333813,0.017488
1.332486,0.017480
1.331162,0.017486
1.329840,0.017490
1.328521,0.017488
1.327205,0.017489
1.325891,0.017488
1.324580,0.017495
1.323272,0.017487
1.321966,0.017489
