X_(Angstroms),Y_(Angstroms)
4.119172,3.957560
11.374128,17.699360
29.631524,27.117748
29.925316,16.404997
7.865855,9.614841
37.491682,24.686835
15.058505,32.638243
30.966328,14.977340
5.254885,19.959047
28.952359,21.877413
25.731161,9.300470
12.066203,41.194729
27.534466,2.056699
17.015845,2.485925
41.253800,24.534527
37.622099,20.888755
30.387878,3.239423
33.162971,4.873030
4.944512,7.593933
1.050309,13.505293
24.742654,17.835060
27.324427,17.521481
21.903033,13.235537
26.962177,14.030448
9.550577,41.271545
32.952594,11.859859
18.059543,24.883774
20.478387,42.742288
24.570333,18.554716
43.859853,21.887246
10.213800,39.576254
42.167791,24.731020
31.766642,2.114328
21.523753,19.328133
11.216280,32.225886
36.976485,27.622811
34.948949,43.723024
39.684211,42.722894
18.393446,15.927476
39.017705,5.423441
12.049297,9.918932
23.060180,42.963298
22.280480,4.823452
27.924437,2.208269
19.790764,43.747619
1.238247,11.456391
28.803324,39.190610
19.530022,9.760256
16.706728,21.816020
14.094251,38.089581
0.058502,26.589754
17.389502,30.255628
4.734229,16.911443
3.839358,15.922419
43.199746,14.381673
42.382663,43.376287
32.209857,27.891953
17.231141,31.858742
41.835759,36.927956
33.096528,41.617102
10.643803,39.476983
41.268030,32.129072
10.121719,0.300027
14.891127,26.330387
18.150245,29.274242
17.148120,1.556063
35.935694,34.707468
12.496855,13.513007
43.730847,17.448860
34.435737,8.855418
27.848405,16.571714
41.512916,17.412491
39.286902,33.101969
3.165282,7.342934
37.312965,39.807777
41.716247,8.382059
32.152511,30.508093
5.492848,6.254586
30.393283,7.780469
30.651027,24.212180
1.835922,30.924531
20.812042,18.703604
35.731343,23.419453
13.146546,6.610868
38.719412,42.050678
41.379900,41.979021
11.976767,18.521059
0.523842,31.646224
17.963904,19.459788
36.951312,42.003584
16.942195,34.626125
26.188086,1.411298
14.376747,27.333553
37.004278,34.141459
6.356378,14.996873
43.162185,12.642536
14.784393,35.935510
1.877784,19.990132
6.010663,10.118655
34.041384,16.465343
16.886733,10.612888
34.858743,9.274537
3.190826,30.615476
13.028827,32.717666
14.478549,11.555648
30.623735,31.139449
25.745176,32.131894
28.114608,4.340876
20.309612,38.969152
39.679773,4.966389
23.622388,16.508538
42.864728,32.826683
42.264006,27.280472
43.293993,37.008767
8.945192,9.076245
41.872016,43.101766
30.570330,0.122624
32.986122,39.211133
38.896564,17.508173
36.459736,18.684520
23.657795,26.113492
42.081762,36.099568
17.430964,38.127205
3.723114,17.995801
35.660777,31.113936
14.199896,30.040082
5.499022,1.500430
7.585837,3.537528
0.338388,8.282967
15.227300,17.868831
7.832635,6.933150
40.792763,29.366840
8.824928,11.639600
40.128714,40.990403
38.847261,8.757551
40.799337,35.249387
38.616611,40.296754
13.371199,38.926430
31.601746,23.048578
26.619739,40.928338
28.236582,1.114982
12.140326,38.542308
30.632762,40.042251
21.369490,35.662754
2.015873,35.423979
16.166775,43.216623
0.646805,2.365199
41.398647,12.074942
4.612490,41.995253
13.646609,18.877786
33.648299,25.043217
25.267222,0.684408
41.437611,21.504431
23.307347,20.042893
22.339318,9.529998
13.220538,35.172802
2.235153,39.023293
23.374759,8.109356
17.689233,3.190840
10.028939,10.436971
17.756723,7.401691
35.722058,11.880879
29.483150,32.890601
43.921873,34.624661
10.145833,36.170700
39.808808,15.065703
3.353957,32.880420
37.850708,43.548366
40.740043,11.029693
22.826246,32.657863
21.812198,29.372155
27.464564,33.367458
12.851524,17.133151
10.570601,8.564142
27.599450,10.194144
42.588210,18.062403
33.042266,33.234877
16.862218,5.330524
39.539629,20.375271
40.651598,13.070873
31.448935,3.139823
3.639688,8.447571
38.152451,19.268535
0.646643,42.593303
30.304047,34.902624
33.876440,13.835714
1.060230,23.457003
12.091626,24.001727
20.344707,16.469765
31.446175,6.076385
43.147421,41.464319
4.351658,26.365870
43.858893,28.710717
39.429339,26.707341
21.020351,42.041528
14.750141,4.283710
2.460471,4.890752
20.518806,2.609405
2.367476,32.083955
29.888941,22.503837
4.498645,3.704578
10.994655,17.193396
29.220428,27.275862
30.178298,16.784470
7.581250,9.931069
37.807910,24.844949
15.279864,32.764734
31.250933,14.534621
5.697604,20.306898
28.414772,21.497940
25.541424,9.015865
12.319185,41.416088
27.154993,2.088322
16.762863,2.169697
40.779458,24.218299
37.242626,21.268228
30.134896,3.587274
33.574067,4.525179
5.102626,7.467442
1.524651,13.663407
25.311864,17.455587
27.261181,17.869332
22.092770,13.172291
26.551081,13.397992
9.044613,41.587773
32.604743,11.385517
18.470639,24.788906
20.193782,43.216630
24.222482,18.712830
43.670116,21.634264
10.024063,39.924105
42.547264,25.110493
31.924756,1.829723
21.839981,19.675984
10.994921,31.878035
36.597012,28.002284
34.854081,0.134120
40.032062,43.102367
17.950727,15.579625
38.638232,5.676423
12.460393,10.203537
23.439653,42.900052
22.659953,4.949943
28.272288,2.461251
19.253177,0.316829
1.554475,11.108540
28.518719,38.811137
19.593268,9.760256
16.264009,22.163871
14.473724,37.710108
0.501221,26.241903
16.820292,30.287251
4.987211,16.626838
3.459885,15.479700
43.231369,14.697901
42.920250,43.755760
32.557708,27.575725
17.515746,32.238215
41.424663,37.433920
33.191396,41.870084
10.865162,38.876150
41.046671,31.844467
10.785797,0.521386
15.365469,25.761177
18.529718,28.863146
17.654084,1.144967
35.556221,34.960450
12.243873,13.797612
0.268434,17.512106
34.056264,8.539190
28.227878,16.192241
41.101820,17.127886
39.223656,33.386574
2.754186,6.995083
37.028360,39.491549
41.558133,8.065831
32.373870,30.002129
5.809076,5.780244
29.950564,8.223188
30.429667,24.591653
1.519694,30.703171
20.369324,18.324131
35.098887,23.356207
13.367906,6.705736
38.529675,42.019055
41.506391,41.631170
11.375935,18.805664
0.112746,31.994074
17.679299,19.712770
36.508593,41.497619
17.258423,34.626125
26.061595,1.348052
13.934028,27.460044
37.004278,33.856854
6.957210,14.617399
43.541658,13.022009
15.163866,35.492791
2.130767,20.243114
5.378208,10.561374
33.693534,16.844816
16.760242,10.328283
35.269839,9.685633
3.570299,30.330871
12.997204,32.749288
14.636663,11.966744
30.623735,30.886467
25.397325,31.689175
27.513776,4.783595
20.720708,38.716170
40.154115,4.713407
23.179669,15.876082
42.580123,33.206157
42.011024,27.217227
43.831581,37.356618
8.913569,8.696772
41.650656,43.481239
30.823312,43.806396
33.270727,38.515432
38.580336,17.318437
36.080262,18.273424
23.562926,25.892133
42.239876,35.846586
17.557456,38.506678
3.470132,18.185538
35.913759,30.987445
13.788800,30.166573
5.878495,1.026088
8.028556,3.094809
43.990538,8.441081
15.385413,17.584226
7.927504,6.806659
40.413290,29.082235
8.698437,12.050696
39.970600,40.642552
38.436165,8.820797
40.356618,34.838291
38.300383,39.917281
13.560936,39.432394
31.917974,22.669105
26.556494,41.212943
28.679301,0.672264
12.456554,37.909853
30.474648,40.453347
20.926771,35.599509
2.426969,35.613716
15.913793,42.647413
0.393823,2.523313
41.872989,12.074942
4.802226,41.773894
13.773100,19.415373
33.332071,25.074839
24.982617,0.336558
41.753839,21.978772
23.528706,20.327498
22.054713,9.877848
12.746197,35.267670
2.424890,39.339520
23.469627,7.793128
18.195198,3.696805
10.281921,10.563462
18.072950,7.812787
36.133154,12.323598
29.704509,33.017092
0.332969,34.719529
9.861228,35.980963
39.397712,15.318685
3.859921,33.228271
37.502857,43.801348
40.518684,10.713465
22.541641,32.784354
22.349786,29.277287
27.401319,33.715308
13.136129,16.848546
11.013320,8.247914
28.010547,10.510372
42.714701,18.441877
33.105512,33.140008
16.577613,5.615129
39.824234,20.723121
40.366993,13.450347
31.891654,3.487673
3.481574,8.732176
38.025960,19.426649
0.741511,42.656548
30.588652,35.376966
33.844817,13.962205
1.692686,23.804853
12.407853,23.748745
20.060102,16.216783
31.509420,6.329367
43.368781,41.179714
4.414904,26.618852
43.922138,28.900453
39.081489,26.802209
21.684430,41.693678
14.402290,3.967483
2.144243,4.574524
20.835034,2.862387
2.051248,32.495051
29.794073,22.282478
4.467023,3.293482
10.710050,16.655808
28.777709,27.592090
30.557772,17.195566
7.581250,10.278919
37.523305,24.560344
15.437978,32.764734
30.997951,14.060279
6.108700,20.717994
28.035298,21.055221
25.762784,9.015865
12.161071,41.858807
27.154993,2.372927
16.478258,2.327811
40.305117,24.249922
36.831530,21.521211
30.008405,3.966747
33.921918,5.031144
5.482099,7.593933
1.935747,13.347179
25.659715,17.044491
27.640655,18.343673
21.586805,13.077423
26.234853,13.145010
8.317289,42.220228
32.320138,11.195781
18.976604,24.504301
20.130536,42.995270
24.254105,18.491470
0.081212,21.539395
9.644590,40.303578
42.895115,24.857511
32.493966,1.481872
21.428885,20.181948
10.710316,31.656676
36.249161,27.875793
34.917326,0.418725
39.715834,43.671577
17.508008,15.263398
38.163890,5.929405
12.839866,10.108669
23.629390,42.552202
23.165918,4.760206
28.620138,2.777479
19.506159,0.759548
1.649343,10.823935
28.139246,38.273549
19.435154,10.139729
15.789667,22.258739
14.663461,37.583617
0.912317,26.526508
16.472441,30.065891
5.461553,16.784952
3.365016,15.353209
42.535668,14.982506
43.394592,0.135234
32.304725,27.385989
17.831974,32.174970
40.918698,37.908262
33.317887,41.775216
10.612180,38.591545
40.983425,31.401748
10.817420,0.964105
15.871433,25.413326
19.067306,28.420427
17.527593,0.544134
35.271616,35.403169
11.896022,13.671121
0.742776,16.974518
33.961395,8.064849
28.133010,15.717899
40.975329,17.001395
39.160411,33.101969
2.469581,6.742101
36.459150,38.985585
41.210283,7.559867
32.911458,29.907260
6.125304,5.369148
29.792450,8.444547
30.113440,25.192486
1.646185,30.513434
19.768491,18.418999
34.719414,23.387830
13.715756,6.547622
38.466430,42.019055
41.759373,41.631170
10.964839,19.216760
43.670027,31.709469
17.268203,20.060620
36.160742,41.402751
17.606274,34.847485
26.251331,1.158315
13.934028,27.270307
36.593181,33.730363
6.925588,14.522531
43.857886,13.464728
14.942507,35.081695
2.541863,20.654210
4.998734,10.972470
33.377306,16.496965
16.475637,9.980433
35.712558,10.065107
3.918150,30.109512
12.933959,32.622797
14.794777,12.409463
30.307507,30.601862
25.397325,31.372947
27.134302,4.941708
21.131804,38.399942
40.628456,4.428802
23.084801,15.433363
42.232273,33.648876
41.758041,26.932622
0.179431,37.925828
9.166551,8.665149
41.587411,43.955581
30.918180,43.395300
32.891254,38.199204
38.232486,17.350059
35.637543,18.146932
23.436435,25.449414
42.366367,36.131191
17.905306,39.012643
3.312018,18.153915
36.229987,30.639595
13.282835,29.913591
6.163100,0.646615
8.376406,3.094809
43.611065,8.377835
15.733264,17.394489
7.927504,6.458808
40.065439,28.955743
8.856551,12.525038
40.128714,40.136588
38.183182,8.631060
39.882277,35.154519
37.984155,39.664298
13.813918,39.653754
32.329070,22.321254
26.841099,41.181321
28.489564,0.071431
12.614668,37.530379
30.253289,40.073874
20.800280,35.314904
2.774820,35.961566
15.724056,42.046581
0.204086,2.776295
42.094348,11.727091
4.960340,41.647403
13.867969,19.668355
33.047466,25.327822
24.603144,0.146821
41.848707,22.484737
23.781688,20.770217
22.339318,10.130830
12.303478,35.109556
2.741118,39.434389
23.374759,7.445278
18.701162,4.076278
10.693017,10.753199
18.262687,7.686296
36.670741,12.671448
29.704509,33.301697
0.459460,34.972512
9.576623,35.727981
39.049861,15.128948
4.112903,33.702612
37.060138,0.149199
40.202456,10.428860
22.257036,32.531372
22.855750,29.119173
27.053468,34.126404
13.072884,16.469072
11.392793,7.678704
28.200283,11.016336
43.220666,18.758104
33.042266,33.298122
16.356253,5.646752
40.108839,20.723121
40.240502,13.134119
32.365996,3.519296
3.260215,9.080027
37.836224,19.711254
0.994494,42.561680
30.968125,35.756439
33.844817,13.677600
2.072159,23.804853
12.091626,23.811991
20.186593,15.837310
31.572666,6.645595
43.779877,40.673749
4.731131,26.492361
43.700779,28.805585
38.796884,26.707341
21.526316,41.314204
14.054440,3.809369
2.302357,4.289919
21.309376,3.146992
1.861512,32.969393
29.699205,22.567083
4.467023,2.819140
10.235708,16.276335
28.398236,27.971563
30.747508,17.575040
7.454759,10.405410
37.112209,24.623589
15.627715,32.480129
30.808214,13.775674
6.266814,20.812862
27.813939,20.833861
25.984143,8.920997
12.002957,42.016921
27.060124,2.815646
16.320144,2.580793
39.957266,24.281545
36.673416,21.837438
30.419501,4.314597
34.206523,5.347372
5.640213,7.878538
2.315220,13.125820
26.007565,16.696640
28.114996,18.248805
21.175709,12.982555
25.918625,13.239879
8.032684,42.662947
31.940665,10.784685
19.292831,24.124827
19.687818,42.647420
24.095991,18.270111
0.176081,21.539395
9.359985,40.524937
43.211343,24.731020
32.588834,1.197267
21.239148,20.403307
10.552202,31.277203
35.743197,27.527943
34.727590,0.070875
39.367983,0.114296
17.255026,14.820679
37.721171,5.676423
13.092849,9.887309
23.597767,42.235974
23.671882,4.602093
29.031234,2.840725
19.601027,0.980907
1.301493,10.729067
27.854641,37.577848
19.435154,10.487580
15.378571,22.448476
15.169425,37.583617
1.355036,26.621377
16.409196,29.465059
5.872649,17.101180
3.617999,15.384832
42.124572,15.330356
43.742442,0.419839
31.830384,27.670594
18.401184,31.732251
40.792207,37.908262
33.128151,41.427365
10.201084,38.275317
41.204784,31.180389
11.165271,1.280333
16.345775,25.476572
19.541647,28.135822
17.179743,0.164661
34.955388,35.751020
11.864399,13.607875
0.932513,16.658291
33.803281,8.128094
28.322747,15.433294
40.817215,17.538982
39.033920,32.690873
2.026862,6.836970
36.111299,38.574489
40.894055,7.401753
33.227685,30.223488
5.809076,5.052920
29.507845,8.476170
29.797212,25.445468
1.741054,30.007470
19.294149,18.324131
34.498055,23.672435
14.063607,6.737359
38.276693,41.924187
41.980732,41.915775
10.680234,19.469742
43.638405,31.614601
17.078466,20.313603
35.844515,41.086523
17.859256,35.290204
26.472691,1.000201
14.092142,27.080570
36.340199,33.761985
6.609360,14.396040
43.984377,13.686088
14.879261,34.765467
2.952959,20.970438
4.777375,11.351943
33.535420,16.149115
16.380768,9.790696
35.997163,10.349712
4.392492,29.793284
13.123695,32.369815
14.858023,12.535954
29.801543,30.412126
25.808422,30.961851
27.450530,5.479296
21.606146,37.988846
40.913061,4.049329
23.211292,15.148758
41.852800,33.680498
41.505059,26.648017
0.653773,37.799337
9.198174,8.791640
41.555788,0.429923
31.044672,43.079072
32.733140,38.325695
37.916258,17.350059
35.479429,18.494783
23.151830,25.133186
42.492858,36.226059
18.253157,39.455362
3.185527,18.185538
36.482969,30.513103
12.934985,29.660609
6.194723,0.583370
8.344784,3.031564
43.421328,8.409458
16.017869,17.394489
8.148863,6.300694
39.812457,28.924121
9.014665,12.967757
40.286828,40.199833
37.772086,8.156718
39.534426,35.186142
37.920909,39.316448
13.655804,39.938359
32.297447,22.005026
26.841099,40.801847
28.616056,43.755203
12.551423,37.467134
29.968684,39.852514
20.990016,34.998676
3.122670,36.372662
15.407829,41.983335
0.014349,2.997655
42.473821,11.284372
5.213322,41.679026
13.836346,19.858092
32.604747,25.580804
24.160425,0.368181
41.817084,22.674473
24.256030,21.118067
22.687169,10.352190
11.955627,34.793329
3.025723,39.624125
22.837172,7.445278
18.985767,4.360883
11.040868,11.037804
18.578915,7.686296
36.986969,12.956053
29.609641,33.301697
0.712442,34.909266
9.197149,35.222017
38.860124,14.970834
4.555622,33.860726
36.775533,0.591917
39.917851,10.081009
22.320281,32.120276
23.140355,28.802945
26.610749,34.316141
13.009638,16.785300
11.456039,7.362477
28.358397,11.427432
43.505271,18.947841
32.915775,33.234877
16.545990,5.646752
40.488312,20.470139
40.303748,12.786268
32.745469,3.709033
3.355083,8.985159
37.931092,19.869368
1.310721,42.561680
30.904880,35.946176
34.034554,13.203258
2.483255,23.868099
11.712152,24.191464
20.123347,15.552705
31.635912,6.961823
0.032859,40.389144
5.173850,26.239378
43.542665,28.520980
38.290919,26.897077
21.368202,40.808240
13.674966,3.619632
2.460471,4.353165
21.625603,3.241860
2.114494,32.653165
29.572714,22.661951
4.308909,2.439667
9.761366,16.244712
27.892271,27.939940
31.158604,17.859645
7.359891,10.690015
36.922472,24.686835
16.007188,31.942542
31.061196,13.554315
6.614664,21.097467
27.434466,20.865484
25.857652,9.015865
12.066203,42.491263
26.775519,3.226742
16.415012,2.738907
39.704284,24.344790
36.483679,21.963929
30.261387,4.630825
34.554373,5.726845
5.956441,8.036652
2.631448,12.999329
25.912697,16.348789
28.241488,18.122314
21.270577,12.887686
25.570775,12.923651
8.285666,42.979175
31.719306,10.563325
19.735550,23.776977
19.371590,42.584174
23.590027,18.206865
0.365817,21.697509
9.612967,40.683051
43.432702,24.762643
32.588834,1.102399
21.239148,20.656290
10.141106,31.119089
35.173987,27.527943
34.601098,43.406796
39.209869,0.240787
17.255026,14.472828
37.689548,5.202082
13.409076,9.634327
23.850749,41.793255
23.893242,4.760206
29.189348,2.303137
19.632650,1.328758
1.111756,10.634199
27.570036,37.482980
19.308663,10.677317
14.809361,22.859572
15.612144,37.678485
1.702886,26.684622
16.662178,28.895849
6.094008,17.385785
3.902604,15.448077
41.839967,15.330356
43.932179,0.577953
31.482533,28.113312
18.938771,31.416023
40.475980,37.718525
32.938414,41.111138
9.758365,38.022335
41.078293,31.117143
11.260139,1.564938
16.662002,25.413326
19.826252,27.724726
17.053252,0.133038
34.481046,35.782642
12.085759,13.860858
0.932513,16.373686
33.929773,8.539190
28.670597,15.117066
40.753969,17.791964
38.749315,32.437891
1.647389,6.868592
35.573712,38.289884
40.704318,7.085525
33.449045,30.318356
5.461225,5.084543
28.907012,8.381302
29.417738,25.698450
1.930790,29.722865
19.199281,18.640359
34.055336,23.545944
14.190098,6.705736
38.213447,41.892564
42.296960,42.168758
10.269137,19.627856
43.828141,31.772715
16.857107,20.661453
35.686401,40.801918
18.143861,35.543186
26.567559,0.873710
14.092142,26.669474
36.150463,33.603871
6.546114,14.079812
43.889509,13.401483
15.005752,34.797090
3.427300,21.223420
4.714129,11.446812
33.851648,15.864510
16.507259,9.316354
36.313391,10.507826
4.866833,29.571924
13.313432,32.116833
14.921268,12.377841
29.548561,30.633485
25.903290,31.025097
27.608644,5.858769
22.017242,37.640995
40.628456,3.701478
23.116424,15.180381
41.694686,33.743744
41.188831,26.553148
0.906755,37.641223
9.293042,8.823263
41.713902,0.841019
31.266031,42.731222
32.448535,37.946222
37.536785,17.255191
34.910220,18.779388
23.468058,24.943450
42.524481,36.352551
18.506139,39.234002
2.900922,18.406897
36.419724,30.165253
12.429020,29.344381
6.194723,0.235519
8.028556,2.841827
43.136723,8.219721
16.112737,17.267998
8.496714,5.952844
39.464607,29.018989
9.362515,13.315607
40.444942,40.168210
37.329367,7.713999
39.060084,34.933159
37.857664,39.000220
13.339576,40.064850
32.044465,21.625553
27.094081,40.643733
28.679301,43.344107
12.456554,37.340643
29.873816,39.536287
21.242999,34.650825
3.344030,36.341040
15.629188,41.667107
43.540008,3.282260
42.442199,10.936522
5.497927,41.331175
13.614986,20.205942
32.478256,25.770541
23.907443,0.273312
41.943576,23.022324
24.224407,21.434295
23.098265,10.605172
11.765891,34.571969
3.247082,39.497634
22.520944,7.540146
19.365240,4.455751
11.198981,11.132672
19.148125,7.717919
36.892100,13.272281
29.356659,33.459811
0.775688,34.719529
8.880922,34.716052
39.081484,15.065703
4.935095,33.892349
36.427683,1.129505
39.538378,9.701536
22.604886,31.804048
23.330092,28.455095
26.389390,34.316141
12.819902,17.196396
11.392793,7.014626
28.358397,11.712037
43.442025,18.852973
32.567925,33.013517
16.830595,5.962980
40.867785,20.533384
40.145634,12.564909
33.061697,3.962015
3.608065,8.763799
38.152451,19.932614
1.721817,42.182207
30.398915,36.072667
33.939686,12.697294
2.831105,24.057836
11.490793,24.349578
20.028479,15.710819
31.541043,7.372919
43.937991,40.072916
5.521701,26.176133
43.258060,28.615848
37.784955,26.991946
21.399825,40.555258
13.327116,3.714500
2.333980,4.289919
22.036699,3.115369
2.493967,32.495051
29.351354,22.725197
4.150795,2.186685
9.634875,16.466072
27.481175,28.129677
31.506455,18.302364
7.486382,10.942998
36.606244,24.591967
16.323416,31.879296
31.124442,13.807297
7.089006,21.318826
27.118238,20.707370
25.731161,8.920997
12.350808,42.965604
26.364423,3.511347
16.383389,3.086758
39.388056,24.249922
36.199074,21.837438
30.293010,4.820562
34.744110,6.106318
6.304291,7.973406
2.663071,13.315556
25.786206,16.475281
28.399601,17.995823
21.175709,12.919309
25.412661,12.923651
8.918121,43.358648
31.339832,10.626571
20.051778,24.156450
19.150230,42.362815
23.273799,18.428225
0.555554,21.729132
10.055686,40.588183
43.843798,25.078871
32.304229,1.323759
21.081034,21.130631
9.698387,31.403694
34.826136,27.496320
34.316493,43.280305
39.083378,0.493769
17.381517,14.156601
37.657926,4.727740
13.567190,9.571081
24.230223,41.287291
24.082978,5.139680
29.379085,2.145023
19.664273,1.328758
1.364738,10.602576
27.127317,37.419735
19.182171,10.708939
14.682870,23.175799
15.707013,37.836599
2.177228,26.905982
16.757046,28.674489
6.631596,17.670390
4.155586,15.732682
41.998080,15.393602
0.406521,0.609575
31.134683,28.271426
19.349867,31.036550
40.096506,37.465543
32.906791,40.605173
9.125910,37.737730
41.236407,30.990652
11.038780,1.723052
17.136344,25.350081
20.047612,27.566612
16.800269,0.259529
34.038327,35.498037
12.370364,14.145463
0.932513,16.183949
33.929773,8.918664
28.322747,14.864084
40.437742,17.760342
38.654446,32.121663
1.520898,6.900215
35.320730,37.942033
40.451336,6.769297
33.385799,30.223488
5.461225,4.989675
28.812144,8.602661
29.101511,25.666827
1.930790,29.627997
18.883053,18.924964
33.770731,23.356207
14.379835,6.515999
38.561298,41.987432
42.581565,42.421740
10.079401,20.007329
0.049501,31.899206
16.762239,21.230663
35.781269,40.960032
18.048993,35.543186
26.346200,0.715596
14.028896,26.574606
35.834235,33.097907
6.640983,14.143058
43.826263,13.243369
14.689525,34.955204
3.996510,21.191797
4.808998,11.415189
34.231121,15.769642
16.507259,9.158241
36.819355,10.507826
5.151438,29.761661
13.503169,31.895473
15.016136,12.156481
29.169087,30.601862
25.998158,31.119965
27.418907,6.174997
22.396715,37.324768
40.375474,3.606610
23.053178,15.401741
41.473326,33.775367
40.999095,26.300166
1.222983,37.483109
9.514402,8.791640
41.777147,1.094001
31.266031,42.699599
32.385290,37.788108
37.220557,17.381682
34.562369,19.032370
23.815909,25.069941
42.587727,36.479042
18.601007,38.822906
2.774431,18.533388
36.356478,29.912271
12.176038,29.091399
6.257968,43.887669
7.712328,2.683713
42.788872,7.903494
16.144360,17.173129
8.559959,5.636616
39.464607,28.987366
9.520629,13.505344
40.824415,40.073342
37.455859,7.524263
38.648988,34.775045
37.889287,39.095088
13.086594,40.159718
31.823106,21.309325
27.030835,40.390751
28.521187,43.027879
12.235195,37.150906
29.905438,39.599532
21.084885,34.302975
3.881617,36.404285
15.818925,41.508993
43.413517,3.566865
42.378953,10.778408
5.909024,40.856833
13.362004,20.553793
32.130405,25.675672
23.464724,0.051953
42.133312,23.370174
24.097916,21.813768
23.193133,10.826531
11.386417,34.129250
3.373573,39.434389
22.489321,7.951242
19.839582,4.645488
11.325472,11.259163
19.527598,7.970901
36.607495,13.462018
29.040431,33.459811
0.997047,34.656284
8.311712,34.526316
39.081484,15.160571
5.251323,33.829103
36.079832,1.540601
39.728115,9.416931
22.857869,31.582689
23.804433,28.391849
26.073162,34.347764
12.851524,17.481001
11.456039,6.603530
28.073792,11.775283
43.631762,18.599991
32.220074,32.855403
17.210068,6.152717
41.373750,20.565007
39.892652,12.406795
33.283056,3.962015
3.766179,8.574062
38.468679,20.122350
2.164536,42.182207
30.082688,36.135913
33.781572,12.412689
3.495184,24.057836
11.237811,24.254709
19.965233,16.027047
31.604289,7.467787
43.874745,39.914803
6.154156,26.271001
43.194815,28.362866
37.626841,26.991946
21.273333,40.333898
13.358738,3.651255
2.365602,4.131806
22.352927,2.830764
2.905063,32.305314
29.161617,22.693574
4.182418,1.933702
9.729744,16.655808
27.354684,28.129677
31.696191,18.081004
7.739364,11.132734
36.353262,24.528721
16.608021,32.290392
31.282556,14.313262
7.278743,21.793168
26.960124,20.486011
25.604670,8.794506
12.730281,43.345078
26.174687,3.542970
16.446635,3.308117
39.198320,23.870449
36.072583,21.616079
30.229764,4.820562
34.870601,6.327678
6.620519,8.068275
2.757939,13.410425
25.786206,16.791508
28.684206,17.964200
21.049218,13.109046
25.286170,13.208256
9.297595,43.453517
31.150096,10.753062
20.304760,24.441055
18.897248,42.299569
23.020817,18.681207
0.745291,21.665887
9.960818,40.493315
0.254894,25.331853
31.893133,1.513495
20.922920,21.288745
9.224045,31.213957
34.604777,27.306583
34.126757,43.406796
38.893642,0.841620
17.508008,14.061732
37.404943,4.348267
13.503945,9.381345
24.166977,41.034309
23.893242,5.361039
28.999611,2.113401
19.569405,1.392003
1.396361,10.444462
26.937580,37.324866
18.960812,10.961922
14.524756,23.492027
15.517276,38.057958
2.714815,26.905982
16.662178,28.895849
6.789709,18.018240
4.345322,15.954042
42.092949,15.520093
0.817617,0.894180
30.881700,28.303049
19.602849,31.036550
39.938392,37.307429
33.001660,40.510305
8.778059,37.642862
41.426144,30.895784
10.849043,2.039280
17.231212,25.508195
20.268971,27.787971
16.515664,0.386020
33.816968,35.276678
12.686592,14.335199
1.153872,15.994212
34.024641,9.298137
28.227878,14.832461
40.342873,17.855210
38.622824,31.868681
1.426029,6.836970
