X_(Angstroms),Y_(Angstroms)
35.378853,35.087161
29.721355,54.252095
39.918433,54.065114
18.781832,47.678411
56.632610,30.578483
49.567350,4.196431
13.188290,10.819161
60.811555,35.091284
9.803847,28.934156
30.502095,37.880976
3.657866,21.312993
7.147117,52.839572
60.714208,51.356825
39.508418,29.479905
18.107841,37.677736
5.259317,8.648692
54.353512,2.247571
36.523465,53.472553
24.014311,59.046477
60.449038,35.191879
14.079693,5.713039
23.365694,8.604449
50.439884,17.861720
7.431485,58.778063
23.768805,44.622145
10.488524,61.832444
21.462149,0.462252
45.112748,28.815362
62.082079,16.085750
4.478902,33.357333
16.523286,43.925947
59.359085,36.508370
43.278693,43.895050
20.704105,33.562522
2.054086,37.082906
15.375093,59.404754
14.250487,51.515121
15.814013,8.415034
29.661325,22.284002
33.514547,28.152564
24.870637,33.797508
60.884892,31.291808
0.289655,15.923361
48.847769,18.670933
30.352258,27.036312
42.934775,18.364913
34.564141,59.680021
38.094228,7.553635
50.492534,49.008116
47.600831,14.316266
42.352199,28.480532
18.233185,48.484250
55.809692,33.235900
43.338459,6.152194
41.433001,11.795435
33.600081,22.990128
51.127242,56.622478
22.086405,54.340445
44.161466,5.919512
41.841289,54.923517
46.761628,39.020722
22.937934,31.619577
51.514238,56.150647
45.507100,28.536036
59.851103,28.290030
32.581850,42.180873
32.058724,6.365861
55.933036,55.675132
37.298565,18.045963
21.139499,17.923438
19.834617,35.337750
48.847829,20.151875
5.202336,55.071659
13.969305,1.517549
34.351088,60.897486
40.365515,24.035450
35.787426,22.510049
51.428284,50.469770
30.466938,15.621118
24.134222,56.186899
32.932346,47.887438
14.896132,25.519615
30.485126,42.453436
49.375086,36.144171
0.043159,39.049614
10.007189,29.898939
22.728500,62.982580
55.953486,14.673607
35.168695,47.768030
30.641845,41.199333
49.824375,62.872533
60.520013,33.716335
52.060450,55.786644
7.501575,34.515505
59.681602,20.530631
11.900836,8.309382
27.714772,2.943048
39.407642,26.135925
7.326214,19.658737
27.094984,30.207378
42.727172,62.595609
8.655329,48.727531
25.617646,60.964335
53.411534,53.972657
55.576443,10.917440
58.701440,47.631385
53.218283,46.108132
57.377646,46.072548
56.917035,40.388222
37.200206,24.580204
11.820318,14.270024
57.472879,4.455704
54.841384,23.303832
45.658445,56.882878
18.164058,59.077800
2.637456,10.545480
3.910565,51.275271
27.482827,7.485569
8.986483,52.889506
31.010431,34.232360
22.716517,55.894969
1.515062,17.075341
37.857223,47.019023
18.184878,28.086573
40.809071,46.661110
14.167338,20.899012
49.030589,31.683272
9.477955,4.539474
57.669606,17.380385
48.395584,49.717776
23.914907,11.764712
18.098826,52.377786
23.451182,6.154372
19.792661,30.525337
10.864220,45.320889
21.826950,23.533693
38.240566,33.666297
30.458894,50.874479
22.875176,35.953927
14.562549,35.191514
43.703981,12.161785
11.289591,23.368433
62.104967,61.238965
38.927375,38.941123
14.953533,62.737272
52.063498,12.127519
36.881749,43.410798
28.794400,17.041600
13.919365,16.570611
12.237673,60.513486
3.683096,46.610594
37.516007,29.294543
26.923906,11.228561
26.006400,5.028440
8.245931,0.690845
3.286183,13.162037
18.847443,42.114801
9.274846,11.182841
10.445040,51.066543
44.283226,14.970414
21.734285,57.968697
6.753554,46.430054
4.253205,16.052466
6.296966,26.449871
10.451526,58.584442
27.062937,45.433305
48.667114,7.555872
11.965513,19.685359
43.969098,27.017657
40.880866,28.260804
43.140918,39.073086
59.809125,58.031891
54.735191,56.719930
16.639870,22.972135
37.772792,56.854137
3.264768,43.033462
40.935734,37.089312
29.044773,28.442888
7.109336,61.053537
16.449267,26.350781
19.215863,21.073445
57.765800,60.613822
60.188743,42.334036
2.804299,18.552721
25.952351,13.711395
42.772694,49.308495
17.537234,1.021261
52.993942,15.200815
4.635733,24.121058
21.793969,50.264799
16.598888,14.660947
16.028230,37.614099
0.011049,9.001671
1.728605,14.412101
31.430117,4.345142
30.775287,45.943747
37.505298,50.404259
24.870798,17.294347
20.910708,31.690254
7.457309,3.101680
34.752754,35.400211
29.363584,54.520423
39.515941,53.528458
19.407931,47.097033
57.124545,30.265433
49.746235,3.793939
13.948553,11.266375
61.392933,34.733513
9.446076,28.531664
29.920717,37.567926
3.389538,21.491878
6.878789,53.376228
60.356437,51.133218
39.553139,29.837676
18.733940,38.259114
5.661809,8.514528
54.085184,2.471178
35.942087,53.651438
23.924868,59.225362
59.912382,35.594371
14.034972,5.489432
22.650152,9.051663
50.842376,17.146178
7.744535,58.286128
23.366313,44.174931
10.309639,62.190215
21.014935,1.133072
44.665534,29.396740
61.590144,16.846013
4.121131,33.133726
16.165515,44.775653
58.598822,37.358076
42.965643,43.582000
21.151319,33.965014
2.232971,36.412086
15.151486,59.583639
14.116323,51.291514
16.305948,8.370313
29.616604,22.686494
33.827597,28.778663
25.183687,33.842229
61.555712,30.934037
0.200212,15.565590
48.445277,18.313162
30.888914,26.544377
42.711168,18.409634
35.145519,59.143365
38.586163,8.045570
51.073912,48.292574
48.048045,14.539873
42.709970,29.061910
17.741250,49.333956
55.988577,33.727835
43.114852,6.644129
41.164673,11.437664
33.331753,23.482063
50.545864,57.159134
21.460306,54.072117
45.011172,5.293413
42.333224,55.549616
46.895792,38.707672
23.742918,31.038199
51.111746,55.479827
46.312084,28.133544
59.761660,27.619210
33.163228,42.851693
32.505938,7.170845
56.380250,55.227918
37.790500,18.403734
21.050056,17.833995
19.297961,35.650800
49.339764,20.688531
4.755122,55.608315
13.477370,2.143648
33.769710,61.210536
40.857450,23.364630
36.100476,21.794507
51.651891,51.006426
30.958873,15.039740
24.760321,56.768277
32.574575,48.602980
14.404197,25.027680
29.993191,42.900650
49.285643,35.741679
62.506503,39.004893
10.409681,30.659202
23.220435,62.535366
56.042929,14.360557
35.168695,47.678587
31.089059,40.617955
50.271589,0.006697
59.893914,33.179679
52.910156,56.054972
7.769903,34.515505
59.949930,20.798959
11.811394,8.532988
28.296150,2.182785
39.318199,25.375661
6.879001,19.658737
27.229148,30.744034
43.353271,62.729773
8.118672,49.040580
25.885974,61.545713
53.903469,53.570165
55.352836,10.470226
59.551146,48.033878
53.441890,45.750361
57.198760,45.133399
56.469821,40.880157
36.618828,24.267155
11.417826,14.091139
57.070387,4.321540
54.483613,22.811897
46.373986,56.882878
18.342943,59.435571
2.637456,9.785217
4.268336,50.693893
28.108926,7.709176
9.299533,53.515605
31.412923,33.829867
22.671796,55.939691
1.202013,17.388391
38.304437,46.571810
18.050714,28.041851
41.614056,46.795274
14.346224,20.899012
48.449212,31.549108
10.238218,5.031409
57.490720,17.693434
47.680042,50.343875
23.780743,11.898876
17.919941,52.780278
22.646198,5.662437
19.256005,30.391173
10.461728,45.946988
21.200851,23.980906
38.419452,33.934625
30.101123,51.366414
23.411833,36.535305
14.025893,34.565415
44.464244,11.759292
10.752935,22.876498
61.478868,60.702309
38.748490,39.433058
14.729926,62.692550
51.616285,11.411977
37.284242,43.008306
28.704957,17.309928
14.321857,16.704775
12.461280,60.289879
3.056997,47.191971
37.158237,28.668444
27.505284,11.094397
26.051121,5.028440
7.619832,0.780288
4.135889,12.535938
19.160493,42.383129
8.961797,11.182841
10.936975,50.798215
44.775161,15.372906
21.152908,58.460632
6.440505,45.982841
4.789861,16.276073
6.341687,27.254856
10.183198,58.271392
26.571002,45.388584
48.219901,7.287544
11.384136,19.103981
43.656048,26.436280
40.478374,27.903033
43.453967,39.475578
59.540797,57.361071
55.271847,57.301308
17.221248,22.793250
38.264727,56.406924
3.533096,43.257069
41.159340,36.507934
29.223659,28.264002
6.662122,60.919373
16.493988,25.858846
19.528913,20.492067
57.631636,60.524380
60.009857,42.199872
3.162069,19.089377
26.265401,14.292773
43.488235,49.979315
17.492513,1.379032
53.396434,14.798323
4.904061,24.210501
21.123148,50.130635
16.956659,13.945405
15.670459,37.927149
62.608556,8.643900
2.265262,14.501544
31.385396,4.121536
30.417516,46.256796
37.236970,50.314816
25.004962,17.920446
21.581529,31.869140
6.741768,3.683058
34.931639,35.579096
28.692764,54.967637
39.828990,53.036523
19.944587,46.381492
56.811495,29.862941
49.612071,3.704496
14.127439,11.489981
61.884868,34.286300
9.535519,28.218614
29.518225,37.165434
2.584553,21.849649
6.342133,53.510392
60.669487,51.714596
39.374254,30.240168
19.360039,38.616885
6.109023,8.559249
53.682692,2.426456
35.629038,53.740881
23.701261,59.627855
59.375725,35.549650
14.571628,5.802482
21.979332,9.006941
51.110704,17.235621
6.939550,57.838914
22.919099,44.174931
10.443803,62.637428
20.612443,1.625007
45.157469,29.754511
60.964045,17.203784
4.210574,33.133726
16.433843,45.222866
57.972723,38.118339
42.965643,43.179508
21.196040,34.680556
2.009365,36.367364
15.330372,59.270590
14.474094,51.559842
16.663719,8.862248
29.482440,22.954822
33.738154,29.181155
25.630900,33.842229
62.002926,30.531545
62.752999,15.297262
47.998063,18.536769
31.604456,26.186606
42.219233,18.722684
35.548011,58.919758
38.765048,7.777242
50.447813,47.934803
48.495258,14.450430
42.531084,29.509123
17.472922,49.199792
56.122742,34.264491
42.578196,7.180785
40.762181,11.035172
33.287031,23.437342
50.053929,57.964119
20.878928,53.848510
45.458385,4.577871
42.422667,55.862666
47.119399,38.573508
24.145411,30.322658
50.753975,55.122056
46.938184,27.641609
59.761660,27.529767
33.476277,43.433071
32.595380,7.707502
56.872185,54.646541
38.327156,18.493177
21.318384,17.431503
18.671862,35.695521
49.742256,21.627680
4.218466,56.010808
13.030156,2.590862
33.098890,61.747192
41.528270,23.006859
35.742705,21.257851
51.651891,51.185312
31.003594,14.279477
25.162813,57.126048
32.395690,49.094915
13.912262,24.491024
29.456535,42.945371
49.196201,35.383908
61.880404,38.691843
11.125223,31.016973
22.773221,62.445924
56.758470,14.002787
35.123974,47.365538
31.715158,40.260184
50.674081,0.006697
59.357258,32.419416
52.865434,56.502186
8.082953,34.068291
59.771045,21.022566
11.721951,8.622431
28.653921,2.003900
39.273478,24.794284
7.192050,20.150672
27.899969,31.235969
43.979370,0.132265
7.671459,49.130023
26.512073,62.082369
53.992912,53.301836
55.039786,10.738555
59.506424,48.033878
53.576054,45.973968
57.332924,44.909793
56.112050,41.372092
35.992729,24.446040
11.149497,14.493631
56.802058,4.187376
53.946957,22.319962
46.552872,56.167336
18.298222,60.106391
2.503292,9.203839
4.000007,50.291401
28.690304,7.440848
9.612582,54.096983
31.278759,33.293211
22.895402,55.492477
0.799521,17.746162
38.483322,45.990432
18.587370,27.818244
42.016548,46.929438
14.122617,20.362356
48.717540,32.130485
9.969890,5.255015
56.819900,18.006484
47.456435,50.746368
23.691300,12.346090
17.383285,52.511950
22.198984,5.483552
18.585184,30.927829
10.372285,46.528366
20.664194,24.159792
38.106402,34.337117
29.564467,51.545299
23.859046,36.758912
14.741435,34.386529
44.508965,11.356800
10.126836,22.518728
61.389425,60.702309
39.150982,39.298894
14.595762,62.647829
51.169071,11.367256
36.881749,42.561092
29.018007,17.622978
14.277136,16.660054
12.282394,60.245157
2.654504,46.878922
36.621580,28.087067
27.415841,11.183839
25.916957,4.760111
7.262061,0.959173
4.761988,12.044003
19.115772,42.740900
8.961797,11.361726
10.847532,50.574608
45.043489,15.507070
20.929301,58.147582
6.395784,45.714513
5.371239,16.320794
6.028638,27.657348
10.227919,57.690014
26.571002,45.254420
48.041015,7.242822
10.892201,18.612046
43.745491,26.257394
40.254767,27.768869
43.185639,39.520299
59.496076,57.450514
55.584896,57.614358
17.265969,22.301315
38.756662,56.272760
3.443653,43.212348
41.338226,36.194885
28.865888,27.906231
6.125466,60.740488
16.225660,25.590518
20.110290,20.223739
57.542193,60.747986
60.009857,41.976265
3.654004,19.357705
26.533729,14.784708
43.532957,50.426529
17.090021,1.870967
53.351713,14.440552
5.395996,23.942173
20.899542,49.728143
17.046102,13.945405
15.446852,38.329641
61.848293,8.286129
2.444147,14.546265
31.206510,4.568749
30.462237,46.256796
37.281691,49.822881
25.183848,18.233496
21.805135,31.734976
6.160390,4.219714
34.394983,35.400211
28.692764,55.101801
40.007876,52.678752
19.989309,46.247327
56.409003,29.505170
49.299022,3.525611
13.948553,11.668867
62.287360,33.883807
9.848568,27.413630
29.652389,36.852385
2.003176,22.431027
6.207968,53.063179
60.177552,51.804039
38.792876,30.910989
19.807253,39.242984
6.332630,8.514528
53.146035,2.694785
36.120973,53.472553
23.924868,59.717297
59.196840,35.415486
14.571628,6.070810
21.621561,9.230548
51.379033,17.638113
6.894829,57.302258
22.919099,43.682996
10.533245,0.129363
20.523000,2.161664
45.738847,30.380610
60.472110,17.561555
4.121131,33.312612
16.165515,45.088702
57.749116,38.431388
42.428987,43.224230
21.196040,34.859441
2.009365,36.546250
15.240929,58.778655
14.250487,51.157350
16.976768,9.130576
29.348275,23.223151
33.380383,29.762533
25.362572,33.573901
62.629025,30.173774
62.082178,14.671163
47.640292,18.313162
32.141112,26.365492
42.487561,18.901569
35.682175,58.696151
38.943934,7.508914
49.821714,47.398147
48.987193,14.584594
42.486363,30.045780
17.249315,48.752578
55.988577,33.951442
42.891245,7.627999
40.762181,10.901008
33.018703,23.034849
49.561994,58.634939
20.565879,53.267132
45.503107,4.309543
42.556831,55.683780
46.716907,38.260459
24.503182,29.964887
50.172597,54.361793
47.698447,27.328559
59.761660,27.842816
33.163228,43.522514
32.505938,8.020551
57.498284,54.378213
38.640206,18.090684
21.720877,17.029011
18.269369,36.098013
50.278913,21.269909
3.815974,55.831922
12.895992,2.859190
33.098890,61.657749
42.109648,22.604366
36.011033,20.721195
51.249399,50.872262
30.243331,13.876985
25.699470,56.991883
32.529854,49.542128
13.420327,23.909646
29.456535,42.587600
49.464529,35.652236
61.612075,38.378794
11.169944,31.330023
22.907385,62.803695
57.116241,14.136951
34.945088,46.828881
32.162371,39.902414
50.584638,62.783090
59.223094,31.838038
52.686549,56.636350
7.948789,33.352750
59.368553,21.246172
11.498344,8.354103
28.966970,2.003900
39.273478,24.123463
7.415657,19.748180
28.257739,31.235969
44.605469,0.490036
7.090081,49.174744
26.690959,61.948205
53.903469,53.301836
54.950344,11.230490
59.730031,48.078599
53.620775,46.197574
57.422367,45.133399
55.709558,41.864027
35.590237,24.669647
10.925891,14.448910
56.399566,4.097934
53.768071,21.649142
46.552872,55.809565
17.940451,60.419441
2.905784,8.980232
3.642237,50.425565
28.690304,7.530291
9.702025,53.783934
31.234037,33.427375
23.208452,55.268870
0.665357,17.611998
38.751650,45.990432
19.213469,28.086573
42.329597,47.197766
13.943731,20.138749
49.030589,32.264649
9.746283,4.807802
56.283243,18.095927
47.590599,50.925253
23.691300,12.301369
16.846628,53.093328
22.646198,5.886044
17.959085,31.598649
10.014514,46.617809
20.127538,24.428120
37.793353,34.829052
29.475024,51.098085
24.261538,37.295568
14.517828,33.805152
44.956179,11.133193
9.590180,22.831777
61.657753,60.791752
39.285146,39.656665
14.908812,62.513665
51.034907,11.501420
36.792307,42.695256
29.107450,17.578257
14.187693,16.257561
12.058787,60.334600
2.743947,46.744758
36.308531,28.355395
27.460562,11.094397
26.185285,4.625947
6.904291,1.316944
5.298644,11.954560
18.981607,42.338408
9.140682,11.227562
10.579204,50.261559
45.356538,15.104578
20.616251,57.834533
6.351062,45.535627
5.729010,16.276073
6.341687,27.210134
10.093755,57.376965
26.749887,45.120256
47.549080,7.332265
10.758037,18.209554
43.790212,26.749329
39.986439,27.768869
43.051475,39.743906
59.585518,57.674120
55.853225,57.882686
17.087084,22.211872
38.935547,56.004432
3.533096,42.988741
41.293504,36.329049
28.642281,27.414296
5.633531,60.740488
16.270381,25.858846
20.602225,20.492067
57.810521,61.061036
59.607365,41.842101
3.788169,19.626033
26.399565,14.918872
43.577678,51.007906
16.911135,2.452345
53.485877,14.619438
5.709046,23.450238
21.391477,49.415093
16.867216,13.453470
15.402131,38.955740
62.027179,8.465015
2.444147,14.322658
31.385396,4.837077
30.864730,46.480403
37.281691,49.643996
25.452176,18.635988
21.715693,31.332483
5.847340,4.845813
34.037212,35.802703
29.184699,54.878194
40.007876,52.410424
19.899866,46.023721
56.185396,29.728777
49.075415,3.480889
13.501340,11.579424
62.779295,33.615479
10.295782,27.011138
29.920717,36.897106
1.690126,22.744077
6.118526,53.197343
60.222273,51.804039
38.748155,31.268759
20.343909,38.795770
6.824565,8.425085
52.922428,2.560621
36.210415,53.293668
23.745983,59.583133
59.375725,35.281322
14.839956,6.518023
21.174347,9.409433
51.602639,17.816999
6.402894,56.989209
22.874378,43.682996
10.533245,0.621298
20.523000,2.698320
46.051897,29.978117
60.024896,17.516834
3.584475,33.133726
16.210236,45.312309
57.704395,38.610274
41.802888,43.358394
21.285483,35.038327
2.009365,36.680414
15.062043,57.973670
14.161044,50.620694
17.021490,9.622511
29.124669,23.625643
32.933169,30.075582
24.960080,33.529180
62.942075,29.860724
61.679686,14.223949
47.550850,18.268441
32.275276,26.365492
42.934775,18.275470
35.995225,58.561987
39.346426,7.598356
49.687550,47.308704
49.255521,14.852922
42.396920,30.403550
17.517643,49.020906
56.078020,33.548950
43.338459,7.627999
41.164673,10.901008
32.660932,22.498193
49.338388,58.813825
20.521157,52.998804
45.324221,4.264822
42.735716,55.102402
46.538021,38.126295
24.995117,29.651837
49.859548,54.004022
47.698447,26.657739
59.627496,27.842816
33.073785,43.388350
32.327052,8.557208
57.543005,54.467655
38.997977,18.359013
22.078648,16.850125
17.643270,35.919128
49.965863,21.180466
3.055711,55.295266
13.209042,3.127518
33.143611,61.344700
42.556862,22.246596
36.189918,20.989523
51.428284,50.559213
30.109167,13.832264
26.280847,57.081326
33.111231,49.810456
13.151999,23.864925
29.456535,42.453436
49.732857,35.920564
61.567354,38.334072
11.214666,31.106416
23.041550,0.072023
57.518734,14.450000
34.989810,46.560553
32.341257,39.723528
50.271589,62.693648
59.401979,31.614431
52.373500,56.725793
7.725182,32.860815
59.055503,21.112008
11.364180,7.996332
28.653921,1.690850
39.273478,23.944578
7.460378,19.792901
28.347182,31.638462
45.097404,0.490036
6.777031,48.995859
26.825123,61.322106
53.903469,53.614886
55.218672,11.230490
60.177245,47.989156
53.441890,46.823673
57.422367,45.312285
55.664836,41.953469
35.679679,24.803811
11.060055,14.493631
56.131238,3.874327
53.723350,21.112485
46.508151,55.585959
18.253501,60.911376
3.129391,9.024954
3.373908,50.649172
28.287812,7.619733
9.925632,53.873376
31.547087,33.516818
23.387337,55.492477
0.531192,17.433112
38.796372,46.079875
19.526519,28.265458
42.284876,47.421373
13.943731,20.183470
48.762261,32.354092
9.522676,4.584195
55.791308,17.872320
47.590599,50.791089
23.512415,12.480254
16.578300,53.361656
22.646198,6.154372
18.227414,32.001142
9.746186,46.528366
20.038095,24.472841
37.659189,35.231544
29.877516,50.606151
24.037932,37.295568
14.562549,33.179053
45.224507,11.043751
9.366573,23.189548
61.702475,60.836473
39.195703,39.746108
14.864090,62.916157
51.347956,11.546141
36.926471,42.829420
29.241614,17.533535
14.232415,16.436447
12.103509,60.424043
2.743947,46.834200
35.995481,28.534280
27.192234,11.273282
26.095842,4.447062
6.859569,1.451108
5.656415,12.044003
18.936886,42.383129
9.409010,11.272284
10.445040,50.216838
45.714309,14.836250
20.169038,57.610926
6.216898,45.222578
5.684288,16.097187
6.788901,26.584035
9.825427,57.555850
26.749887,45.164977
47.191310,7.600593
10.847479,18.254276
43.432441,26.704608
39.762832,27.679426
43.051475,39.833349
59.674961,57.539956
55.897946,57.569636
16.997641,22.256594
38.890826,55.825546
3.175325,42.988741
41.293504,36.463213
28.776445,27.816788
6.527958,60.516881
16.449267,25.993010
20.512782,20.447346
57.899964,60.882151
59.562644,41.886822
3.743447,19.447148
26.310122,15.008314
43.622400,51.097349
16.911135,3.167887
53.620041,14.708880
5.485439,23.003024
21.704526,49.415093
16.643610,13.587634
15.670459,39.224068
62.161343,9.091114
2.354704,14.099051
30.848739,4.837077
31.222501,46.704010
37.415855,49.554553
25.586340,18.770152
21.849857,31.198319
5.534291,5.024699
33.903048,36.384080
29.318863,54.430980
40.007876,52.231538
20.034030,46.068442
56.274839,29.594613
48.762366,3.525611
13.322454,11.489981
62.734573,33.660200
10.608831,26.876973
29.831275,36.852385
1.690126,22.654634
6.297411,52.929015
60.714208,51.848760
38.569269,31.358202
20.165024,38.572163
7.137614,8.380364
52.519936,2.471178
36.120973,53.159503
23.477655,59.448969
59.375725,35.415486
14.974120,6.607466
20.771855,9.677762
51.736803,17.951163
6.224008,56.676159
22.829656,43.459390
10.488524,0.800184
20.701886,2.877205
45.962454,29.665068
59.622404,17.427391
3.405589,32.910119
16.299679,45.580637
57.704395,38.699717
41.087346,43.179508
21.151319,34.814720
2.009365,36.590971
15.330372,58.555048
14.161044,50.352366
16.887326,9.801396
29.169390,23.893971
32.396513,29.851976
24.960080,33.484458
62.942075,29.950167
61.456079,14.089785
47.640292,18.178998
32.230555,26.141885
43.560874,18.096585
35.861060,58.248937
39.614754,7.508914
49.553385,47.308704
49.523849,14.852922
42.262756,30.448272
17.920135,49.468120
56.122742,33.414785
43.383180,7.762163
41.298837,11.035172
32.750375,22.364029
48.846453,58.813825
20.342272,53.043526
45.055893,4.354264
42.735716,54.834074
46.403857,37.902688
25.174002,29.517673
49.859548,53.914579
47.295954,26.031640
59.716939,27.842816
33.118506,43.388350
31.969281,8.646650
57.677169,54.244048
39.445190,18.895669
22.525861,16.537076
17.464385,35.740242
49.876420,21.314630
2.832104,55.026938
13.164321,3.351125
33.188333,61.121093
42.288533,21.620497
36.458246,21.168408
51.517727,50.514491
30.019724,13.832264
26.772782,57.394376
33.603166,49.855178
13.151999,23.909646
29.456535,42.542879
49.732857,36.054728
61.567354,38.512958
11.259387,30.793366
23.578206,0.385072
57.474012,14.360557
35.079252,46.471111
32.207093,39.812971
49.824375,62.738369
59.491422,31.614431
52.194614,56.949399
7.456854,32.458322
58.608290,20.888402
11.185295,7.772725
28.385592,1.511965
39.497084,23.855135
7.370936,19.748180
28.391903,31.772626
45.678782,0.534758
6.508703,48.951137
26.735680,61.098499
53.903469,53.883214
55.084508,11.275211
59.998359,48.123320
53.665497,47.181444
57.332924,45.401728
55.575394,42.042912
35.903286,24.982696
11.104776,14.493631
55.594582,3.919048
53.902235,21.112485
46.508151,55.228188
18.566550,61.492754
3.487161,9.024954
3.105580,50.828057
27.885320,7.530291
9.746746,54.231147
31.725972,33.516818
23.119009,55.716084
0.441750,17.343669
38.975257,46.124596
19.347633,28.310179
42.240155,47.958029
13.764846,20.317635
48.315048,32.443535
9.209627,4.450031
55.746587,17.782877
47.814206,51.014696
23.288808,12.435533
16.533579,53.093328
22.512034,5.975486
18.272135,32.090584
9.746186,46.751973
19.948652,24.562284
37.614467,35.410430
29.832795,50.427265
23.769603,37.340289
14.607271,33.044889
45.492835,10.909587
9.321852,23.100105
61.523589,60.657588
39.016818,39.433058
14.998254,0.050321
51.258514,11.501420
36.971192,42.874142
29.196892,17.533535
14.232415,16.570611
12.327115,60.468764
2.967554,47.057807
35.682432,28.757887
26.923906,11.273282
25.916957,4.268177
6.770127,1.495829
5.790579,12.133446
18.892165,42.517293
9.453732,11.227562
10.087269,50.440444
45.624866,14.746807
19.721824,57.610926
6.306341,45.133135
5.729010,16.141909
7.101950,26.360429
9.646542,57.958343
26.302674,44.941370
47.236031,7.242822
10.758037,18.209554
43.074671,26.570444
39.360340,27.679426
42.917311,39.743906
59.540797,57.316349
55.763782,57.346029
16.908198,22.301315
38.980269,55.736103
3.041161,43.167626
41.293504,36.329049
28.821167,27.816788
6.885729,60.561602
16.359824,26.037731
20.333897,20.536789
57.631636,60.613822
59.428480,42.065708
3.609283,19.357705
26.265401,15.008314
44.069613,51.455120
16.866414,3.302051
53.485877,14.753602
5.261832,22.868860
21.883411,49.593979
16.375281,13.498191
16.207115,39.537118
62.697999,9.717213
2.444147,14.054330
30.401526,4.702913
31.177779,46.659288
37.460576,49.554553
25.496897,18.680709
21.894578,31.064155
5.400127,5.024699
33.947769,36.518245
29.050535,54.341538
40.186761,52.097374
20.212916,46.202606
56.364282,29.594613
48.494037,3.302004
13.277733,11.042768
62.734573,33.615479
10.832438,26.832252
29.786553,36.718221
1.377077,22.431027
6.386854,52.705408
60.848372,51.938203
38.435105,31.492366
19.986138,38.661606
7.271778,8.201478
52.162165,2.202850
36.165694,53.070061
23.254048,59.538412
59.465168,35.370764
14.839956,6.696909
20.771855,9.409433
51.736803,17.995884
6.224008,56.497274
22.695492,43.235783
10.488524,0.710741
20.612443,2.608877
45.783568,29.530904
59.622404,17.293227
3.450311,32.910119
16.433843,46.072572
57.570231,38.744438
40.863740,42.911180
21.061876,34.769999
1.785758,36.680414
15.911749,58.912819
14.205766,49.905152
16.932047,9.801396
29.348275,23.983414
31.994021,29.896697
24.870637,33.529180
62.986796,29.860724
61.500801,13.955621
47.595571,18.178998
32.364719,26.186606
43.650317,18.051863
35.682175,57.667560
39.614754,7.643078
49.598107,47.577032
49.568571,14.852922
42.128592,30.403550
18.099021,49.602284
56.212184,33.459507
43.427902,7.762163
41.433001,11.035172
32.884539,22.453472
48.578125,58.545496
20.342272,53.132968
44.877008,4.264822
42.690995,54.923517
46.180250,37.768524
25.352887,29.607116
50.083154,54.048743
46.938184,25.942197
59.806382,27.798095
33.163228,43.343628
31.656232,8.288879
57.677169,54.020442
39.847682,19.208718
22.615304,16.224026
17.374942,35.829685
49.876420,21.269909
3.055711,54.579724
12.985435,3.485289
32.964726,60.629158
42.691026,21.754661
36.547689,21.257851
51.741334,50.603934
29.885560,13.832264
26.549175,57.304933
33.603166,49.944621
13.241442,23.954367
29.501256,42.766486
49.643414,35.965286
61.433190,38.647122
11.169944,30.748645
23.891255,0.653400
57.384570,14.271115
35.168695,46.471111
