r_(Angstroms),rho/rho_uniforme
4.408889,0.007365
4.418730,0.008818
4.428571,0.004399
4.438413,0.007316
4.448254,0.001460
4.458095,0.004370
4.467937,0.005814
4.477778,0.005801
4.487619,0.002894
4.497460,0.000000
4.507302,0.005763
4.517143,0.005751
4.526984,0.004304
4.536825,0.005726
4.546667,0.005714
4.556508,0.004276
4.566349,0.004267
4.576190,0.007096
4.586032,0.005665
4.595873,0.008479
4.605714,0.004230
4.615556,0.005628
4.625397,0.001404
4.635238,0.005604
4.645079,0.006991
4.654921,0.000000
4.664762,0.002785
4.674603,0.001389
4.684444,0.005546
4.694286,0.004151
4.704127,0.006903
4.713968,0.002755
4.723810,0.000000
4.733651,0.004116
4.743492,0.001369
4.753333,0.004099
4.763175,0.000000
4.773016,0.000000
4.782857,0.005432
4.792698,0.002710
4.802540,0.002705
4.812381,0.008098
4.822222,0.000000
4.832063,0.004032
4.841905,0.002683
4.851746,0.001339
4.861587,0.004008
4.871429,0.001333
4.881270,0.003992
4.891111,0.002656
4.900952,0.006626
4.910794,0.002645
4.920635,0.002640
4.930476,0.011856
4.940317,0.005259
4.950159,0.006560
4.960000,0.002619
4.969841,0.002614
4.979683,0.011739
4.989524,0.005207
4.999365,0.007795
5.009206,0.003890
5.019048,0.006470
5.028889,0.015499
5.038730,0.016757
5.048571,0.009006
5.058413,0.012840
5.068254,0.007689
5.078095,0.011511
5.087937,0.020425
5.097778,0.015289
5.107619,0.006358
5.117460,0.008884
5.127302,0.024069
5.137143,0.015172
5.146984,0.022715
5.156825,0.027710
5.166667,0.015086
5.176508,0.018821
5.186349,0.025047
5.196190,0.018750
5.206032,0.013724
5.215873,0.027396
5.225714,0.013672
5.235556,0.006203
5.245397,0.022289
5.255238,0.019775
5.265079,0.020972
5.274921,0.019702
5.284762,0.017207
5.294603,0.020855
5.304444,0.023266
5.314286,0.035445
5.324127,0.014640
5.333968,0.009742
5.343810,0.029172
5.353651,0.012133
5.363492,0.019377
5.373333,0.016924
5.383175,0.014479
5.393016,0.014453
5.402857,0.007213
5.412698,0.021601
5.422540,0.011979
5.432381,0.020327
5.442222,0.017903
5.452063,0.019062
5.461905,0.015460
5.471746,0.016619
5.481587,0.016590
5.491429,0.017743
5.501270,0.016530
5.511111,0.020037
5.520952,0.009412
5.530794,0.010570
5.540635,0.012896
5.550476,0.014043
5.560317,0.014019
5.570159,0.018658
5.580000,0.020954
5.589841,0.015107
5.599683,0.017400
5.609524,0.019686
5.619365,0.025431
5.629206,0.011539
5.639048,0.017279
5.648889,0.022998
5.658730,0.022958
5.668571,0.027502
5.678413,0.025167
5.688254,0.027407
5.698095,0.042180
5.707937,0.048935
5.717778,0.032946
5.727619,0.038560
5.737460,0.054344
5.747302,0.056512
5.757143,0.039491
5.766984,0.063078
5.776825,0.017991
5.786667,0.079702
5.796508,0.064998
5.806349,0.063769
5.816190,0.025688
5.826032,0.066899
5.835873,0.070125
5.845714,0.048894
5.855556,0.025515
5.865397,0.054268
5.875238,0.023219
5.885079,0.071747
5.894921,0.027549
5.904762,0.039604
5.914603,0.017573
5.924444,0.060306
