promedio_temporal,energia_en_cada_paso
-0.024948,-0.027023
-0.024953,-0.027036
-0.024957,-0.027034
-0.024961,-0.027023
-0.024966,-0.027015
-0.024970,-0.027021
-0.024974,-0.027033
-0.024979,-0.027029
-0.024983,-0.027035
-0.024987,-0.027037
-0.024991,-0.027018
-0.024995,-0.027034
-0.025000,-0.027029
-0.025004,-0.027028
-0.025008,-0.027036
-0.025012,-0.027026
-0.025016,-0.027015
-0.025020,-0.027031
-0.025024,-0.027038
-0.025028,-0.027033
-0.025032,-0.027023
-0.025036,-0.027025
-0.025040,-0.027025
-0.025044,-0.027037
-0.025048,-0.027028
-0.025052,-0.027028
-0.025056,-0.027029
-0.025060,-0.027030
-0.025064,-0.027025
-0.025068,-0.027040
-0.025072,-0.027037
-0.025076,-0.027033
-0.025079,-0.027031
-0.025083,-0.027022
-0.025087,-0.027032
-0.025091,-0.027037
-0.025095,-0.027031
-0.025099,-0.027057
-0.025102,-0.027034
-0.025106,-0.027030
-0.025110,-0.027047
-0.025114,-0.027049
-0.025117,-0.027039
-0.025121,-0.027050
-0.025125,-0.027040
-0.025128,-0.027041
-0.025132,-0.027035
-0.025136,-0.027036
-0.025139,-0.027055
-0.025143,-0.027036
-0.025147,-0.027048
-0.025150,-0.027059
-0.025154,-0.027041
-0.025157,-0.027066
-0.025161,-0.027071
-0.025165,-0.027056
-0.025168,-0.027072
-0.025172,-0.027074
-0.025175,-0.027055
-0.025179,-0.027073
-0.025182,-0.027063
-0.025186,-0.027063
-0.025189,-0.027065
-0.025193,-0.027058
-0.025196,-0.027067
-0.025200,-0.027069
-0.025203,-0.027071
-0.025207,-0.027078
-0.025210,-0.027071
-0.025213,-0.027075
-0.025217,-0.027087
-0.025220,-0.027068
-0.025224,-0.027096
-0.025227,-0.027077
-0.025230,-0.027084
-0.025234,-0.027098
-0.025237,-0.027100
-0.025241,-0.027088
-0.025244,-0.027089
-0.025247,-0.027087
-0.025251,-0.027080
-0.025254,-0.027099
-0.025257,-0.027087
-0.025260,-0.027117
-0.025264,-0.027098
-0.025267,-0.027091
-0.025270,-0.027101
-0.025274,-0.027103
-0.025277,-0.027112
-0.025280,-0.027097
-0.025283,-0.027110
-0.025286,-0.027108
-0.025290,-0.027106
-0.025293,-0.027116
-0.025296,-0.027137
-0.025299,-0.027129
-0.025303,-0.027128
-0.025306,-0.027143
-0.025309,-0.027144
-0.025312,-0.027158
-0.025315,-0.027160
-0.025319,-0.027164
-0.025322,-0.027180
-0.025325,-0.027184
-0.025328,-0.027195
-0.025331,-0.027214
-0.025335,-0.027229
-0.025338,-0.027265
-0.025341,-0.027278
-0.025345,-0.027294
-0.025348,-0.027322
-0.025351,-0.027316
-0.025355,-0.027318
-0.025358,-0.027328
-0.025361,-0.027335
-0.025365,-0.027343
-0.025368,-0.027347
-0.025372,-0.027349
-0.025375,-0.027353
-0.025378,-0.027358
-0.025382,-0.027365
-0.025385,-0.027358
-0.025388,-0.027369
-0.025391,-0.027353
-0.025395,-0.027370
-0.025398,-0.027358
-0.025401,-0.027377
-0.025405,-0.027361
-0.025408,-0.027379
-0.025411,-0.027379
-0.025414,-0.027372
-0.025418,-0.027377
-0.025421,-0.027383
-0.025424,-0.027393
-0.025427,-0.027381
-0.025430,-0.027379
-0.025434,-0.027365
-0.025437,-0.027368
-0.025440,-0.027369
-0.025443,-0.027368
-0.025446,-0.027379
-0.025449,-0.027365
-0.025452,-0.027382
-0.025455,-0.027376
-0.025459,-0.027384
-0.025462,-0.027369
-0.025465,-0.027390
-0.025468,-0.027370
-0.025471,-0.027376
-0.025474,-0.027382
-0.025477,-0.027383
-0.025480,-0.027369
-0.025483,-0.027374
-0.025486,-0.027372
-0.025489,-0.027368
-0.025492,-0.027385
-0.025495,-0.027376
-0.025498,-0.027371
-0.025501,-0.027375
-0.025504,-0.027379
-0.025507,-0.027374
-0.025510,-0.027384
-0.025513,-0.027370
-0.025516,-0.027385
-0.025519,-0.027380
-0.025521,-0.027378
-0.025524,-0.027372
-0.025527,-0.027381
-0.025530,-0.027378
-0.025533,-0.027362
-0.025536,-0.027376
-0.025539,-0.027378
-0.025541,-0.027370
-0.025544,-0.027383
-0.025547,-0.027380
-0.025550,-0.027374
-0.025553,-0.027379
-0.025555,-0.027364
-0.025558,-0.027375
-0.025561,-0.027371
-0.025564,-0.027387
-0.025567,-0.027381
-0.025569,-0.027378
-0.025572,-0.027379
-0.025575,-0.027380
-0.025578,-0.027388
-0.025580,-0.027376
-0.025583,-0.027363
-0.025586,-0.027372
-0.025588,-0.027367
-0.025591,-0.027379
-0.025594,-0.027379
-0.025596,-0.027371
-0.025599,-0.027382
-0.025602,-0.027390
-0.025604,-0.027385
-0.025607,-0.027378
-0.025610,-0.027380
-0.025612,-0.027374
-0.025615,-0.027383
-0.025617,-0.027369
-0.025620,-0.027379
-0.025623,-0.027383
-0.025625,-0.027381
-0.025628,-0.027382
-0.025630,-0.027375
-0.025633,-0.027371
-0.025636,-0.027375
-0.025638,-0.027383
-0.025641,-0.027382
-0.025643,-0.027378
-0.025646,-0.027359
-0.025648,-0.027368
-0.025651,-0.027390
-0.025653,-0.027371
-0.025656,-0.027384
-0.025658,-0.027361
-0.025661,-0.027380
-0.025663,-0.027382
-0.025666,-0.027380
-0.025668,-0.027371
-0.025671,-0.027391
-0.025673,-0.027366
-0.025675,-0.027372
-0.025678,-0.027368
-0.025680,-0.027368
-0.025683,-0.027371
-0.025685,-0.027372
-0.025687,-0.027387
-0.025690,-0.027372
-0.025692,-0.027381
-0.025695,-0.027389
-0.025697,-0.027387
-0.025699,-0.027379
-0.025702,-0.027377
-0.025704,-0.027365
-0.025706,-0.027392
-0.025709,-0.027384
-0.025711,-0.027374
-0.025713,-0.027382
-0.025716,-0.027374
-0.025718,-0.027382
-0.025720,-0.027374
-0.025723,-0.027380
-0.025725,-0.027387
-0.025727,-0.027380
-0.025730,-0.027388
-0.025732,-0.027376
-0.025734,-0.027387
-0.025736,-0.027379
-0.025739,-0.027377
-0.025741,-0.027367
-0.025743,-0.027380
-0.025745,-0.027380
-0.025748,-0.027377
-0.025750,-0.027379
-0.025752,-0.027391
-0.025754,-0.027380
-0.025757,-0.027380
-0.025759,-0.027371
-0.025761,-0.027385
-0.025763,-0.027368
-0.025765,-0.027380
-0.025768,-0.027380
-0.025770,-0.027378
-0.025772,-0.027382
-0.025774,-0.027393
-0.025776,-0.027384
-0.025778,-0.027378
-0.025781,-0.027378
-0.025783,-0.027369
-0.025785,-0.027366
-0.025787,-0.027381
-0.025789,-0.027373
-0.025791,-0.027381
-0.025793,-0.027382
-0.025795,-0.027373
-0.025798,-0.027376
-0.025800,-0.027374
-0.025802,-0.027377
-0.025804,-0.027372
-0.025806,-0.027383
-0.025808,-0.027373
-0.025810,-0.027370
-0.025812,-0.027385
-0.025814,-0.027375
-0.025816,-0.027375
-0.025818,-0.027374
-0.025820,-0.027387
-0.025822,-0.027380
-0.025824,-0.027388
-0.025826,-0.027375
-0.025828,-0.027370
-0.025830,-0.027364
-0.025832,-0.027360
-0.025834,-0.027369
-0.025836,-0.027369
-0.025838,-0.027386
-0.025840,-0.027390
-0.025842,-0.027387
-0.025844,-0.027386
-0.025846,-0.027375
-0.025848,-0.027377
-0.025850,-0.027369
-0.025852,-0.027377
-0.025854,-0.027385
-0.025856,-0.027363
-0.025858,-0.027365
-0.025860,-0.027387
-0.025862,-0.027376
-0.025864,-0.027374
-0.025866,-0.027380
-0.025868,-0.027373
-0.025870,-0.027373
-0.025871,-0.027373
-0.025873,-0.027382
-0.025875,-0.027381
-0.025877,-0.027368
-0.025879,-0.027375
-0.025881,-0.027366
-0.025883,-0.027368
-0.025885,-0.027387
-0.025887,-0.027367
-0.025888,-0.027371
-0.025890,-0.027367
-0.025892,-0.027370
-0.025894,-0.027378
-0.025896,-0.027379
-0.025898,-0.027378
-0.025899,-0.027387
-0.025901,-0.027382
-0.025903,-0.027376
-0.025905,-0.027375
-0.025907,-0.027374
-0.025909,-0.027372
-0.025910,-0.027389
-0.025912,-0.027378
-0.025914,-0.027376
-0.025916,-0.027379
-0.025918,-0.027389
-0.025919,-0.027369
-0.025921,-0.027373
-0.025923,-0.027379
-0.025925,-0.027375
-0.025927,-0.027396
-0.025928,-0.027385
-0.025930,-0.027385
-0.025932,-0.027377
-0.025934,-0.027359
-0.025935,-0.027370
-0.025937,-0.027372
-0.025939,-0.027390
-0.025941,-0.027367
-0.025942,-0.027362
-0.025944,-0.027387
-0.025946,-0.027369
-0.025947,-0.027371
-0.025949,-0.027376
-0.025951,-0.027386
-0.025953,-0.027374
-0.025954,-0.027367
-0.025956,-0.027379
-0.025958,-0.027361
-0.025959,-0.027385
-0.025961,-0.027381
-0.025963,-0.027368
-0.025964,-0.027380
-0.025966,-0.027374
-0.025968,-0.027374
-0.025969,-0.027385
-0.025971,-0.027376
-0.025973,-0.027369
-0.025974,-0.027383
-0.025976,-0.027378
-0.025978,-0.027378
-0.025979,-0.027385
-0.025981,-0.027369
-0.025983,-0.027375
-0.025984,-0.027364
-0.025986,-0.027370
-0.025987,-0.027380
-0.025989,-0.027361
-0.025991,-0.027380
-0.025992,-0.027381
-0.025994,-0.027370
-0.025996,-0.027379
-0.025997,-0.027379
-0.025999,-0.027370
-0.026000,-0.027384
-0.026002,-0.027375
-0.026003,-0.027382
-0.026005,-0.027375
-0.026007,-0.027381
-0.026008,-0.027367
-0.026010,-0.027367
-0.026011,-0.027367
-0.026013,-0.027371
-0.026014,-0.027369
-0.026016,-0.027372
-0.026018,-0.027385
-0.026019,-0.027390
-0.026021,-0.027371
-0.026022,-0.027370
-0.026024,-0.027381
-0.026025,-0.027381
-0.026027,-0.027372
-0.026028,-0.027371
-0.026030,-0.027377
-0.026031,-0.027363
-0.026033,-0.027375
-0.026034,-0.027374
-0.026036,-0.027363
-0.026037,-0.027384
-0.026039,-0.027369
-0.026040,-0.027379
-0.026042,-0.027359
-0.026043,-0.027358
-0.026045,-0.027374
-0.026046,-0.027382
-0.026048,-0.027371
-0.026049,-0.027385
-0.026051,-0.027374
-0.026052,-0.027387
-0.026054,-0.027365
-0.026055,-0.027377
-0.026057,-0.027381
-0.026058,-0.027382
-0.026060,-0.027374
-0.026061,-0.027381
-0.026063,-0.027379
-0.026064,-0.027376
-0.026065,-0.027385
-0.026067,-0.027384
-0.026068,-0.027383
-0.026070,-0.027378
-0.026071,-0.027392
-0.026073,-0.027396
-0.026074,-0.027387
-0.026076,-0.027362
-0.026077,-0.027380
-0.026078,-0.027379
-0.026080,-0.027381
-0.026081,-0.027374
-0.026083,-0.027392
-0.026084,-0.027372
-0.026085,-0.027381
-0.026087,-0.027379
-0.026088,-0.027361
-0.026090,-0.027381
-0.026091,-0.027383
-0.026092,-0.027368
-0.026094,-0.027384
-0.026095,-0.027381
-0.026097,-0.027373
-0.026098,-0.027378
-0.026099,-0.027381
-0.026101,-0.027371
-0.026102,-0.027382
-0.026103,-0.027377
-0.026105,-0.027378
-0.026106,-0.027370
-0.026108,-0.027391
-0.026109,-0.027373
-0.026110,-0.027376
-0.026112,-0.027373
-0.026113,-0.027381
-0.026114,-0.027387
-0.026116,-0.027386
-0.026117,-0.027380
-0.026118,-0.027375
-0.026120,-0.027382
-0.026121,-0.027374
-0.026122,-0.027373
-0.026124,-0.027373
-0.026125,-0.027375
-0.026126,-0.027359
-0.026128,-0.027373
-0.026129,-0.027379
-0.026130,-0.027375
-0.026131,-0.027385
-0.026133,-0.027402
-0.026134,-0.027377
-0.026135,-0.027387
-0.026137,-0.027381
-0.026138,-0.027374
-0.026139,-0.027373
-0.026141,-0.027389
-0.026142,-0.027387
-0.026143,-0.027380
-0.026144,-0.027374
-0.026146,-0.027380
-0.026147,-0.027377
-0.026148,-0.027377
-0.026150,-0.027371
-0.026151,-0.027384
-0.026152,-0.027369
-0.026153,-0.027380
-0.026155,-0.027392
-0.026156,-0.027388
-0.026157,-0.027391
-0.026158,-0.027382
-0.026160,-0.027384
-0.026161,-0.027373
-0.026162,-0.027375
-0.026163,-0.027381
-0.026165,-0.027377
-0.026166,-0.027371
-0.026167,-0.027382
-0.026168,-0.027384
-0.026170,-0.027377
-0.026171,-0.027392
-0.026172,-0.027376
-0.026173,-0.027384
-0.026174,-0.027387
-0.026176,-0.027376
-0.026177,-0.027383
-0.026178,-0.027369
-0.026179,-0.027380
-0.026180,-0.027375
-0.026182,-0.027371
-0.026183,-0.027374
-0.026184,-0.027378
-0.026185,-0.027379
-0.026186,-0.027368
-0.026188,-0.027373
