r_(Angstroms),rho/rho_uniforme
3.831409,570.374193
3.841387,508.181565
3.851365,410.407357
3.861342,326.669963
3.871320,238.014094
3.881298,193.977638
3.891275,124.947883
3.901253,80.608492
3.911230,48.062655
3.921208,32.177023
3.931186,21.640120
3.941163,12.935074
3.951141,7.660830
3.961119,4.102310
3.971096,2.005890
3.981074,1.680730
3.991051,0.718514
4.001029,0.079636
4.011007,0.000000
4.020984,0.000000
4.030962,0.000000
4.040940,0.000000
4.050917,0.078657
4.060895,0.000000
4.070872,0.000000
4.080850,0.000000
4.090828,0.000000
4.100805,0.000000
4.110783,0.000000
4.120761,0.000000
4.130738,0.000000
4.140716,0.000000
4.150694,0.000000
4.160671,0.000000
4.170649,0.000000
4.180626,0.000000
4.190604,0.000000
4.200582,0.000000
4.210559,0.000000
4.220537,0.000000
4.230515,0.000000
4.240492,0.000000
4.250470,0.000000
4.260447,0.000000
4.270425,0.000000
4.280403,0.000000
4.290380,0.000000
4.300358,0.000000
4.310336,0.000000
4.320313,0.000000
4.330291,0.000000
4.340268,0.000000
4.350246,0.000000
4.360224,0.000000
4.370201,0.000000
4.380179,0.000000
4.390157,0.000000
4.400134,0.000000
4.410112,0.000000
4.420089,0.000000
4.430067,0.000000
4.440045,0.000000
4.450022,0.000000
4.460000,0.000000
4.469978,0.000000
4.479955,0.000000
4.489933,0.000000
4.499911,0.000000
4.509888,0.000000
4.519866,0.000000
4.529843,0.000000
4.539821,0.000000
4.549799,0.000000
4.559776,0.000000
4.569754,0.000000
4.579732,0.000000
4.589709,0.000000
4.599687,0.069283
4.609664,0.000000
4.619642,0.000000
4.629620,0.000000
4.639597,0.000000
4.649575,0.000000
4.659553,0.000000
4.669530,0.000000
4.679508,0.000000
4.689485,0.000000
4.699463,0.000000
4.709441,0.000000
4.719418,0.000000
4.729396,0.000000
4.739374,0.000000
4.749351,0.000000
4.759329,0.000000
4.769306,0.000000
4.779284,0.000000
4.789262,0.000000
4.799239,0.000000
4.809217,0.000000
4.819195,0.000000
4.829172,0.000000
4.839150,0.000000
4.849128,0.000000
4.859105,0.000000
4.869083,0.000000
4.879060,0.000000
4.889038,0.000000
4.899016,0.000000
4.908993,0.000000
4.918971,0.000000
4.928949,0.000000
4.938926,0.000000
4.948904,0.000000
4.958881,0.000000
4.968859,0.000000
4.978837,0.000000
4.988814,0.000000
4.998792,0.000000
5.008770,0.000000
5.018747,0.000000
5.028725,0.000000
5.038702,0.000000
5.048680,0.000000
5.058658,0.000000
5.068635,0.000000
5.078613,0.000000
5.088591,0.000000
5.098568,0.000000
5.108546,0.000000
5.118523,0.000000
5.128501,0.000000
5.138479,0.000000
5.148456,0.000000
5.158434,0.000000
5.168412,0.000000
5.178389,0.000000
5.188367,0.000000
5.198345,0.000000
5.208322,0.000000
5.218300,0.000000
5.228277,0.000000
5.238255,0.000000
5.248233,0.000000
5.258210,0.000000
5.268188,0.000000
5.278166,0.000000
5.288143,0.000000
5.298121,0.000000
5.308098,0.000000
5.318076,0.000000
5.328054,0.000000
5.338031,0.000000
5.348009,0.000000
5.357987,0.000000
5.367964,0.000000
5.377942,0.000000
5.387919,0.000000
5.397897,0.000000
5.407875,0.000000
5.417852,0.000000
5.427830,0.000000
5.437808,0.000000
5.447785,0.000000
5.457763,0.000000
5.467740,0.000000
5.477718,0.000000
5.487696,0.000000
5.497673,0.000000
5.507651,0.000000
5.517629,0.000000
5.527606,0.000000
5.537584,0.000000
5.547562,0.000000
5.557539,0.000000
5.567517,0.000000
5.577494,0.114294
5.587472,0.000000
5.597450,0.056944
5.607427,0.000000
5.617405,0.000000
5.627383,0.000000
5.637360,0.000000
5.647338,0.000000
5.657315,0.000000
5.667293,0.000000
5.677271,0.000000
5.687248,0.000000
5.697226,0.000000
5.707204,0.055850
5.717181,0.000000
5.727159,0.000000
5.737136,0.000000
5.747114,0.000000
5.757092,0.000000
5.767069,0.000000
5.777047,0.000000
5.787025,0.000000
5.797002,0.054985
5.806980,0.000000
5.816957,0.000000
5.826935,0.000000
5.836913,0.000000
5.846890,0.000000
5.856868,0.000000
5.866846,0.000000
5.876823,0.000000
5.886801,0.000000
5.896779,0.000000
5.906756,0.000000
5.916734,0.000000
5.926711,0.000000
5.936689,0.000000
5.946667,0.000000
5.956644,0.000000
5.966622,0.000000
5.976600,0.000000
5.986577,0.000000
5.996555,0.000000
6.006532,0.053069
6.016510,0.000000
6.026488,0.000000
6.036465,0.000000
6.046443,0.000000
6.056421,0.000000
6.066398,0.000000
6.076376,0.000000
6.086353,0.000000
6.096331,0.052288
6.106309,0.000000
6.116286,0.000000
6.126264,0.000000
6.136242,0.000000
6.146219,0.000000
6.156197,0.000000
6.166174,0.000000
6.176152,0.000000
6.186130,0.000000
6.196107,0.051446
6.206085,0.000000
6.216063,0.000000
6.226040,0.000000
6.236018,0.000000
6.245996,0.051036
6.255973,0.101909
6.265951,0.000000
6.275928,0.000000
6.285906,0.050712
6.295884,0.050632
6.305861,0.000000
6.315839,0.252359
6.325817,0.100785
6.335794,0.100626
6.345772,0.050234
6.355749,0.150465
6.365727,0.400612
6.375705,0.399986
6.385682,0.199681
6.395660,0.299054
6.405638,0.746472
6.415615,0.745312
6.425593,0.992207
6.435570,1.486005
6.445548,2.472845
6.455526,4.147963
6.465503,3.895045
6.475481,6.005872
6.485459,6.193251
6.495436,10.551627
6.505414,13.769596
6.515391,15.314194
6.525369,17.244891
6.535347,24.437706
6.545324,36.819889
6.555302,37.541961
6.565280,39.815620
6.575257,44.070146
6.585235,43.374112
6.595213,45.096953
6.605190,37.306888
6.615168,37.009712
6.625145,33.633929
6.635123,30.940919
6.645101,23.986410
6.655078,19.112480
6.665056,18.414279
6.675034,12.655832
6.685011,11.492478
6.694989,6.809033
6.704966,4.516757
6.714944,3.228247
6.724922,2.749422
6.734899,1.325342
6.744877,0.850746
6.754855,0.471939
6.764832,0.659741
6.774810,0.188220
6.784787,0.140958
6.794765,0.093834
6.804743,0.140545
6.814720,0.000000
6.824698,0.000000
6.834676,0.000000
6.844653,0.000000
6.854631,0.000000
6.864609,0.000000
6.874586,0.000000
6.884564,0.000000
6.894541,0.000000
6.904519,0.000000
6.914497,0.046105
6.924474,0.000000
6.934452,0.000000
6.944430,0.000000
6.954407,0.000000
6.964385,0.045775
6.974362,0.000000
6.984340,0.000000
6.994318,0.000000
7.004295,0.045514
7.014273,0.045450
7.024251,0.000000
7.034228,0.045321
7.044206,0.000000
7.054183,0.000000
7.064161,0.000000
7.074139,0.000000
7.084116,0.000000
7.094094,0.044939
7.104072,0.000000
7.114049,0.000000
7.124027,0.000000
7.134004,0.000000
7.143982,0.000000
7.153960,0.000000
7.163937,0.000000
7.173915,0.000000
7.183893,0.000000
7.193870,0.000000
7.203848,0.000000
7.213826,0.044193
7.223803,0.000000
7.233781,0.000000
7.243758,0.000000
7.253736,0.000000
7.263714,0.000000
7.273691,0.000000
7.283669,0.000000
7.293647,0.000000
7.303624,0.000000
7.313602,0.000000
7.323579,0.000000
7.333557,0.000000
7.343535,0.000000
7.353512,0.000000
7.363490,0.000000
7.373468,0.000000
7.383445,0.000000
7.393423,0.043121
7.403400,0.000000
7.413378,0.000000
7.423356,0.128840
7.433333,0.171557
7.443311,0.342654
7.453289,0.299421
7.463266,0.512607
7.473244,0.853206
7.483221,1.107690
7.493199,1.999697
7.503177,2.336962
7.513154,3.352272
7.523132,3.474962
7.533110,6.813760
7.543087,7.311939
7.553065,8.526369
7.563043,10.749296
7.573020,12.166495
7.582998,12.781145
7.592975,9.321343
7.602953,10.734839
7.612931,10.469510
7.622908,10.915872
7.632886,13.324192
7.642864,9.302252
7.652841,7.498761
7.662819,6.032808
7.672796,6.191175
7.682774,4.191256
7.692752,3.688497
7.702729,3.518162
7.712707,1.612129
7.722685,1.073365
7.732662,1.566741
7.742640,0.782362
7.752617,0.411240
7.762595,0.451783
7.772573,0.328148
7.782550,0.163864
7.792528,0.204567
7.802506,0.122584
7.812483,0.122427
7.822461,0.040757
7.832438,0.000000
7.842416,0.040653
7.852394,0.000000
7.862371,0.000000
7.872349,0.000000
7.882327,0.000000
7.892304,0.000000
7.902282,0.000000
7.912260,0.000000
7.922237,0.000000
7.932215,0.000000
7.942192,0.040143
7.952170,0.000000
7.962148,0.040042
7.972125,0.000000
7.982103,0.000000
7.992081,0.000000
8.002058,0.039843
8.012036,0.000000
8.022013,0.000000
8.031991,0.000000
8.041969,0.039645
8.051946,0.000000
8.061924,0.000000
8.071902,0.000000
8.081879,0.000000
8.091857,0.000000
8.101834,0.000000
8.111812,0.000000
8.121790,0.000000
8.131767,0.078415
8.141745,0.000000
8.151723,0.000000
8.161700,0.039064
8.171678,0.000000
8.181655,0.000000
8.191633,0.000000
8.201611,0.000000
8.211588,0.000000
8.221566,0.000000
8.231544,0.000000
8.241521,0.000000
8.251499,0.000000
8.261477,0.000000
8.271454,0.038546
8.281432,0.000000
8.291409,0.000000
8.301387,0.038407
8.311365,0.000000
8.321342,0.038315
8.331320,0.000000
8.341298,0.038223
8.351275,0.000000
8.361253,0.000000
8.371230,0.000000
8.381208,0.000000
8.391186,0.037996
8.401163,0.000000
8.411141,0.000000
8.421119,0.000000
8.431096,0.000000
8.441074,0.000000
8.451051,0.000000
8.461029,0.037683
8.471007,0.000000
8.480984,0.000000
8.490962,0.037550
8.500940,0.000000
8.510917,0.000000
8.520895,0.000000
8.530872,0.000000
8.540850,0.000000
8.550828,0.000000
8.560805,0.037244
8.570783,0.000000
8.580761,0.000000
8.590738,0.000000
8.600716,0.000000
8.610694,0.037028
8.620671,0.036985
8.630649,0.036943
8.640626,0.000000
8.650604,0.000000
8.660582,0.000000
8.670559,0.036773
8.680537,0.073461
8.690515,0.000000
8.700492,0.000000
8.710470,0.000000
8.720447,0.000000
8.730425,0.073041
8.740403,0.036479
8.750380,0.036437
8.760358,0.000000
8.770336,0.036355
8.780313,0.036313
8.790291,0.000000
8.800268,0.000000
8.810246,0.000000
8.820224,0.000000
8.830201,0.036108
8.840179,0.036068
8.850157,0.000000
8.860134,0.000000
8.870112,0.000000
8.880089,0.000000
8.890067,0.000000
8.900045,0.000000
8.910022,0.000000
8.920000,0.035745
8.929978,0.000000
8.939955,0.035665
8.949933,0.000000
8.959911,0.000000
8.969888,0.000000
8.979866,0.035507
8.989843,0.000000
8.999821,0.035428
9.009799,0.000000
9.019776,0.035350
9.029754,0.000000
9.039732,0.000000
9.049709,0.000000
9.059687,0.035194
9.069664,0.000000
9.079642,0.000000
9.089620,0.035078
9.099597,0.000000
9.109575,0.000000
9.119553,0.000000
9.129530,0.000000
9.139508,0.034887
9.149485,0.034849
9.159463,0.000000
9.169441,0.000000
9.179418,0.034735
9.189396,0.000000
9.199374,0.034660
9.209351,0.034623
9.219329,0.000000
9.229306,0.069095
9.239284,0.034510
9.249262,0.000000
9.259239,0.000000
9.269217,0.000000
9.279195,0.068724
9.289172,0.000000
9.299150,0.068577
9.309128,0.000000
9.319105,0.034215
9.329083,0.000000
9.339060,0.034142
9.349038,0.102316
9.359016,0.000000
9.368993,0.000000
9.378971,0.000000
9.388949,0.033961
9.398926,0.033925
9.408904,0.033889
9.418881,0.033853
9.428859,0.000000
9.438837,0.000000
9.448814,0.033746
9.458792,0.000000
9.468770,0.033674
9.478747,0.000000
9.488725,0.033604
9.498702,0.033568
9.508680,0.033533
9.518658,0.000000
9.528635,0.000000
9.538613,0.000000
9.548591,0.033393
9.558568,0.000000
9.568546,0.000000
9.578523,0.000000
9.588501,0.000000
9.598479,0.000000
9.608456,0.000000
9.618434,0.000000
9.628412,0.066233
9.638389,0.000000
9.648367,0.033048
9.658345,0.033014
9.668322,0.032980
9.678300,0.000000
9.688277,0.000000
9.698255,0.000000
9.708233,0.065689
9.718210,0.000000
9.728188,0.000000
9.738166,0.032743
9.748143,0.032710
9.758121,0.098029
9.768098,0.000000
9.778076,0.065220
9.788054,0.000000
9.798031,0.097630
9.808009,0.162552
9.817987,0.032477
9.827964,0.162222
9.837942,0.129646
9.847919,0.161893
9.857897,0.129383
9.867875,0.193879
9.877852,0.355086
9.887830,0.193488
9.897808,0.354371
9.907785,0.643661
9.917763,0.578713
9.927740,0.610250
9.937718,0.641724
9.947696,1.089837
9.957673,1.184811
9.967651,1.151636
9.977629,0.926779
9.987606,1.564374
9.997584,1.435237
10.007562,1.561256
10.017539,1.655194
10.027517,3.052703
10.037494,1.810742
10.047472,2.538869
10.057450,1.299880
10.067427,1.488631
10.077405,2.056707
10.087383,2.402388
10.097360,0.694741
10.107338,1.293467
10.117315,0.913990
10.127293,0.818632
10.137271,0.534733
10.147248,0.502783
10.157226,0.376717
10.167204,0.250899
10.177181,0.250653
10.187159,0.219106
10.197136,0.093811
10.207114,0.062480
10.217092,0.093628
10.227069,0.031179
10.237047,0.000000
10.247025,0.062236
10.257002,0.000000
10.266980,0.031058
10.276957,0.000000
10.286935,0.030997
10.296913,0.000000
10.306890,0.000000
10.316868,0.061815
10.326846,0.000000
10.336823,0.000000
10.346801,0.030818
10.356779,0.030789
10.366756,0.030759
10.376734,0.000000
10.386711,0.000000
10.396689,0.122682
10.406667,0.091923
10.416644,0.000000
10.426622,0.000000
10.436600,0.000000
10.446577,0.030524
10.456555,0.030495
10.466532,0.000000
10.476510,0.000000
10.486488,0.030408
10.496465,0.000000
10.506443,0.000000
10.516421,0.000000
10.526398,0.030293
10.536376,0.000000
10.546353,0.060471
10.556331,0.030207
10.566309,0.060357
10.576286,0.000000
10.586264,0.030121
10.596242,0.000000
10.606219,0.000000
10.616197,0.030037
10.626174,0.000000
10.636152,0.059960
10.646130,0.000000
10.656107,0.059848
10.666085,0.000000
10.676063,0.000000
10.686040,0.000000
10.696018,0.000000
10.705996,0.029785
10.715973,0.059514
10.725951,0.029729
10.735928,0.029702
10.745906,0.029674
10.755884,0.000000
10.765861,0.029619
10.775839,0.029592
10.785817,0.029564
10.795794,0.059074
10.805772,0.000000
10.815749,0.029483
10.825727,0.000000
10.835705,0.000000
10.845682,0.000000
10.855660,0.029374
10.865638,0.000000
10.875615,0.000000
10.885593,0.058587
10.895570,0.000000
10.905548,0.000000
10.915526,0.029213
10.925503,0.000000
10.935481,0.029160
10.945459,0.029133
10.955436,0.000000
10.965414,0.000000
10.975391,0.000000
10.985369,0.029028
10.995347,0.029001
11.005324,0.086925
11.015302,0.057897
11.025280,0.000000
11.035257,0.057793
11.045235,0.057741
11.055213,0.115377
11.065190,0.057637
11.075168,0.028792
11.085145,0.000000
11.095123,0.086222
11.105101,0.028715
11.115078,0.028689
11.125056,0.028663
11.135034,0.000000
11.145011,0.085836
11.154989,0.028586
11.164966,0.028561
11.174944,0.000000
11.184922,0.057020
11.194899,0.000000
11.204877,0.056918
11.214855,0.056868
11.224832,0.028409
11.234810,0.028383
11.244787,0.000000
11.254765,0.056666
11.264743,0.056616
11.274720,0.084849
11.284698,0.056516
11.294676,0.056466
11.304653,0.056416
11.314631,0.112733
11.324609,0.000000
11.334586,0.084401
11.344564,0.084327
11.354541,0.000000
11.364519,0.056119
11.374497,0.028035
11.384474,0.028010
11.394452,0.167915
11.404430,0.055923
11.414407,0.083811
11.424385,0.083738
11.434362,0.027888
11.444340,0.027864
11.454318,0.027840
11.464295,0.055631
11.474273,0.000000
11.484251,0.083301
11.494228,0.110972
11.504206,0.083157
11.514183,0.055390
11.524161,0.083013
11.534139,0.110588
11.544116,0.082870
11.554094,0.027599
11.564072,0.055151
11.574049,0.082655
11.584027,0.055056
11.594004,0.055009
11.603982,0.027481
11.613960,0.082372
11.623937,0.164602
11.633915,0.082230
11.643893,0.027387
11.653870,0.027363
11.663848,0.082019
11.673826,0.027316
11.683803,0.027293
11.693781,0.081810
11.703758,0.027247
11.713736,0.108894
11.723714,0.000000
11.733691,0.108708
11.743669,0.108616
11.753647,0.081393
11.763624,0.000000
11.773602,0.027085
11.783579,0.108248
11.793557,0.054078
11.803535,0.054033
11.813512,0.080981
11.823490,0.026971
11.833468,0.000000
11.843445,0.000000
11.853423,0.026903
11.863400,0.026880
11.873378,0.107430
11.883356,0.107340
11.893333,0.107250
11.903311,0.080370
11.913289,0.000000
11.923266,0.026745
11.933244,0.000000
11.943221,0.080102
11.953199,0.080035
11.963177,0.106624
11.973154,0.133169
11.983132,0.106447
11.993110,0.053179
12.003087,0.053135
12.013065,0.079636
12.023043,0.053047
12.033020,0.185509
12.042998,0.079438
12.052975,0.052915
12.062953,0.052871
12.072931,0.052828
12.082908,0.026392
12.092886,0.079111
12.102864,0.105394
12.112841,0.184288
12.122819,0.078915
12.132796,0.105134
12.142774,0.105048
12.152752,0.052481
12.162729,0.026219
12.172707,0.157184
12.182685,0.078528
12.192662,0.130773
12.202640,0.156799
12.212617,0.078335
12.222595,0.078271
12.232573,0.130346
12.242550,0.078144
12.252528,0.208214
12.262506,0.156034
12.272483,0.077953
12.282461,0.051927
12.292438,0.103769
12.302416,0.103685
12.312394,0.181302
12.322371,0.155276
12.332349,0.077575
12.342327,0.129187
12.352304,0.103266
12.362282,0.128979
12.372260,0.077325
12.382237,0.128771
12.392215,0.000000
12.402192,0.051426
12.412170,0.102769
12.422148,0.128358
12.432125,0.025651
12.442103,0.153782
12.452081,0.051220
12.462058,0.076768
12.472036,0.102276
12.482013,0.178839
12.491991,0.153168
12.501969,0.153046
12.511946,0.025487
12.521924,0.178269
12.531902,0.101787
12.541879,0.152559
12.551857,0.254063
12.561834,0.101545
12.571812,0.279026
12.581790,0.050692
12.591767,0.101303
12.601745,0.050612
12.611723,0.101143
12.621700,0.050532
12.631678,0.050492
12.641655,0.075678
12.651633,0.151236
12.661611,0.176303
12.671588,0.075499
12.681566,0.075440
12.691544,0.150761
12.701521,0.200857
12.711499,0.050175
12.721477,0.175474
12.731454,0.200385
12.741432,0.075085
12.751409,0.125045
12.761387,0.174926
12.771365,0.124849
12.781342,0.074851
12.791320,0.074793
12.801298,0.224203
12.811275,0.074676
12.821253,0.223855
12.831230,0.248534
12.841208,0.124170
12.851186,0.049630
12.861163,0.123978
12.871141,0.099105
12.881119,0.198057
12.891096,0.098952
12.901074,0.148313
12.911051,0.148199
12.921029,0.148084
12.931007,0.147970
12.940984,0.098571
12.950962,0.098495
12.960940,0.172233
12.970917,0.196687
12.980895,0.270236
12.990872,0.147289
13.000850,0.171705
13.010828,0.220594
13.020805,0.293900
13.030783,0.097892
13.040761,0.415722
13.050738,0.268791
13.060716,0.146501
13.070694,0.292779
13.080671,0.292556
13.090649,0.365416
13.100626,0.243425
13.110604,0.559452
13.120582,0.315971
13.130559,0.437167
13.140537,0.436835
13.150515,0.436504
13.160492,0.266550
13.170470,0.411629
13.180447,0.290342
13.190425,0.265945
13.200403,0.386537
13.210380,0.241403
13.220358,0.217099
13.230336,0.241039
13.240313,0.216772
13.250291,0.072203
13.260268,0.144297
13.270246,0.120157
13.280224,0.192107
13.290201,0.143972
13.300179,0.167842
13.310157,0.167716
13.320134,0.167591
13.330112,0.047847
13.340089,0.119529
13.350067,0.095551
13.360045,0.167090
13.370022,0.095409
13.380000,0.166841
13.389978,0.166717
13.399955,0.118995
13.409933,0.142687
13.419911,0.071291
13.429888,0.189967
13.439866,0.237283
13.449843,0.237107
13.459821,0.165852
13.469799,0.260431
13.479776,0.141948
13.489754,0.070922
13.499732,0.118116
13.509709,0.094423
13.519687,0.259471
13.529664,0.117854
13.539642,0.094214
13.549620,0.117681
13.559597,0.211670
13.569575,0.094006
13.579553,0.140906
13.589530,0.211204
13.599508,0.164149
13.609485,0.140596
13.619463,0.140493
13.629441,0.070195
13.639418,0.163669
13.649396,0.186913
13.659374,0.116736
13.669351,0.209971
13.679329,0.256444
13.689306,0.139777
13.699284,0.186233
13.709262,0.186098
13.719239,0.139472
13.729217,0.139370
13.739195,0.092846
13.749172,0.139168
13.759150,0.069534
13.769128,0.254772
13.779105,0.162010
13.789083,0.092510
13.799060,0.115554
13.809038,0.230942
13.819016,0.115388
13.828993,0.161426
13.838971,0.092177
13.848949,0.230276
13.858926,0.161078
13.868904,0.206951
13.878881,0.183824
13.888859,0.229615
13.898837,0.160615
13.908814,0.160500
